Rt,temp_hex,temp_ch,temp_chamber,MV,Heater On
2022-09-23 08:52:03,-118.2421875,-183.078125,-116.921875,0.0,False
2022-09-23 08:52:08,-118.109375,-183.0,-116.8671875,-191.49572509779466,Off
2022-09-23 08:52:10,-118.0859375,-182.9453125,-116.7890625,-189.15535998344444,Off
2022-09-23 08:52:11,-118.2421875,-182.96875,-116.71875,-187.47874218463176,Off
2022-09-23 08:52:13,-118.1796875,-182.890625,-116.921875,-188.24219702742482,Off
2022-09-23 08:52:14,-118.203125,-183.0546875,-116.84375,-187.95417947433668,Off
2022-09-23 08:52:16,-118.109375,-183.109375,-116.71875,-188.96386212442658,Off
2022-09-23 08:52:18,-118.1796875,-183.0546875,-116.7734375,-188.15990247490183,Off
2022-09-23 08:52:19,-118.2578125,-183.0546875,-116.7734375,-187.3727608988961,Off
2022-09-23 08:52:21,-118.125,-182.96875,-116.7890625,-188.8319907169934,Off
2022-09-23 08:52:22,-118.109375,-183.0,-116.6796875,-188.91590592373447,Off
2022-09-23 08:52:24,-118.1640625,-183.0234375,-116.6640625,-188.32630242997803,Off
2022-09-23 08:52:26,-118.1640625,-183.21875,-116.7890625,-188.359375,Off
2022-09-23 08:52:27,-118.1796875,-182.9453125,-116.71875,-188.19359489041742,Off
2022-09-23 08:52:29,-118.1484375,-183.1640625,-116.8984375,-188.5346716696592,Off
2022-09-23 08:52:31,-118.1796875,-183.0,-116.734375,-188.1842929405567,Off
2022-09-23 08:52:32,-118.1796875,-182.890625,-116.734375,-188.203125,Off
2022-09-23 08:52:34,-118.203125,-183.0,-116.7890625,-187.95436476172694,Off
2022-09-23 08:52:36,-118.015625,-183.0234375,-116.8125,-189.95809081364777,Off
2022-09-23 08:52:37,-118.109375,-183.0,-116.8125,-188.84806482418642,Off
2022-09-23 08:52:39,0.0,-183.1640625,-116.8984375,-1449.2508154463594,Off
2022-09-23 08:52:40,-110.3828125,-182.890625,-116.8125,-197.4637774069401,Off
2022-09-23 08:52:42,-110.3671875,-183.0,-116.734375,-266.3377062417252,Off
2022-09-23 08:52:43,-110.3515625,-182.8359375,-116.828125,-266.4940960263028,Off
2022-09-23 08:52:45,-110.40625,-182.8671875,-116.734375,-265.90562077015716,Off
2022-09-23 08:52:47,-110.3671875,-182.921875,-116.84375,-266.352722594228,Off
2022-09-23 08:52:48,-110.3671875,-182.96875,-116.828125,-266.328125,Off
2022-09-23 08:52:50,-110.515625,-183.0234375,-116.828125,-264.75232702704704,Off
2022-09-23 08:52:52,-110.3359375,-182.921875,-116.7890625,-266.75034684612876,Off
2022-09-23 08:52:53,-110.40625,-182.96875,-116.84375,-265.894347543556,Off
2022-09-23 08:52:55,-110.3671875,-182.890625,-116.8125,-266.3525745238357,Off
2022-09-23 08:52:57,-110.46875,-183.109375,-116.8125,-265.2519411200572,Off
2022-09-23 08:52:58,-110.3671875,-183.0,-116.828125,-266.39070300509104,Off
2022-09-23 08:53:00,-110.46875,-183.0546875,-116.8671875,-265.2506042149126,Off
2022-09-23 08:53:02,-110.5,-182.96875,-116.84375,-264.98089709554876,Off
2022-09-23 08:53:03,-110.453125,-182.8671875,-116.828125,-265.49768649463203,Off
2022-09-23 08:53:05,-110.46875,-183.0,-116.828125,-265.3029433260772,Off
2022-09-23 08:53:06,-110.484375,-183.0,-116.7890625,-265.1466891644131,Off
2022-09-23 08:53:08,-110.3515625,-183.0,-116.84375,-266.56648953900344,Off
2022-09-23 08:53:10,-110.4140625,-183.109375,-116.84375,-265.8208491702759,Off
2022-09-23 08:53:11,-110.4375,-183.0234375,-116.8125,-265.6102954023002,Off
2022-09-23 08:53:13,-110.46875,-182.8671875,-116.828125,-265.2933598438291,Off
2022-09-23 08:53:14,-110.40625,-182.8125,-116.9375,-265.9756732846129,Off
2022-09-23 08:53:16,-110.3671875,-183.0234375,-116.828125,-266.3522436193268,Off
2022-09-23 08:53:18,-110.5859375,-183.0234375,-116.7734375,-264.0051443232995,Off
2022-09-23 08:53:19,-110.3671875,-182.96875,-116.828125,-266.4613888863269,Off
2022-09-23 08:53:21,-110.515625,-183.0234375,-116.8125,-264.7519862218071,Off
2022-09-23 08:53:23,-110.453125,-183.0,-116.84375,-265.5058694531768,Off
