Rt,temp_ch,temp_hex_f,temp_hex_b,temp_chamber,Heat F,Heat B
09:10:00,-155.5703125,-108.68019701086956,-94.09672004132231,4.6546875,0,0
09:10:01,-155.47656,-108.900604,-94.0235,4.709375,0,1
09:10:03,-155.40625,-109.06781,-93.91774,4.6703124,0,0
09:10:04,-155.54688,-109.288216,-93.96655,4.6703124,0,0
09:10:05,-155.52344,-109.37942,-93.828255,4.6234374,0,0
09:10:06,-155.45312,-109.43262,-93.91774,4.6390624,0,0
09:10:07,-155.38281,-109.65302,-93.95029,4.69375,0,0
09:10:08,-155.38281,-109.888626,-93.87707,4.6703124,0,0
09:10:09,-155.40625,-110.05583,-93.93401,4.6390624,1,0
09:10:10,-155.5,-110.22304,-93.860794,4.7328124,1,0
09:10:11,-155.58594,-110.40544,-93.96655,4.5921874,1,0
09:10:12,-155.42969,-110.55745,-94.03977,4.709375,1,1
09:10:13,-155.52344,-110.57265,-93.860794,4.6703124,1,0
09:10:14,-155.52344,-110.831055,-93.89333,4.678125,1,0
09:10:15,-155.47656,-110.884254,-93.89333,4.6078124,1,0
09:10:16,-155.54688,-110.94506,-93.93401,4.69375,1,0
09:10:17,-155.42969,-111.16547,-94.0235,4.6703124,1,1
09:10:18,-155.45312,-111.03626,-93.84453,4.6703124,1,0
09:10:19,-155.47656,-111.074265,-93.87707,4.6703124,1,0
09:10:20,-155.32031,-111.16547,-93.93401,4.6390624,1,0
09:10:21,-155.38281,-111.074265,-93.93401,4.69375,1,0
09:10:22,-155.40625,-111.074265,-93.91774,4.6703124,1,0
09:10:23,-155.38281,-110.94506,-93.93401,4.6234374,1,0
09:10:24,-155.42969,-110.831055,-93.91774,4.69375,1,0
09:10:25,-155.38281,-110.68665,-94.00723,4.6390624,1,1
09:10:26,-155.25,-110.61065,-93.89333,4.69375,1,0
09:10:27,-155.38281,-110.27624,-93.96655,4.7328124,1,0
09:10:28,-155.38281,-110.20784,-93.95029,4.6390624,1,0
09:10:29,-155.57031,-109.91143,-93.96655,4.7484374,0,0
09:10:30,-155.45312,-109.744225,-93.87707,4.709375,0,0
09:10:31,-155.38281,-109.50862,-93.91774,4.7875,0,0
09:10:32,-155.58594,-109.197014,-94.0235,4.69375,0,1
09:10:33,-155.42969,-108.8322,-93.91774,4.6078124,0,0
09:10:34,-155.5,-108.7942,-93.96655,4.771875,0,0
09:10:35,-155.40625,-108.627,-93.87707,4.771875,0,0
09:10:36,-155.52344,-108.40659,-93.96655,4.678125,0,0
09:10:37,-155.57031,-108.07978,-93.860794,4.7328124,0,0
09:10:38,-155.35938,-108.02658,-93.87707,4.7328124,0,0
09:10:39,-155.40625,-107.859375,-93.95029,4.75625,0,0
09:10:40,-155.38281,-107.67697,-93.99096,4.6546874,0,0
09:10:41,-155.32031,-107.517365,-94.03977,4.7953124,0,1
09:10:42,-155.45312,-107.64657,-93.91774,4.771875,0,0
09:10:43,-155.38281,-107.47936,-94.00723,4.7328124,0,1
09:10:44,-155.40625,-107.42616,-93.96655,4.709375,0,0
09:10:45,-155.42969,-107.35016,-93.95029,4.709375,0,0
09:10:46,-155.40625,-107.464165,-93.95029,4.7875,0,0
09:10:47,-155.42969,-107.37296,-93.91774,4.7328124,0,0
09:10:48,-155.5,-107.49457,-93.96655,4.678125,0,0
09:10:49,-155.38281,-107.55537,-93.860794,4.709375,0,0
09:10:50,-155.38281,-107.44136,-93.93401,4.6703124,0,0
09:10:51,-155.42969,-107.570564,-93.95029,4.7328124,0,0
09:10:52,-155.5,-107.53257,-93.96655,4.7484374,0,0
09:10:53,-155.42969,-107.60857,-93.96655,4.7328124,0,0
09:10:54,-155.47656,-107.76817,-94.00723,4.7328124,0,1
09:10:55,-155.25,-107.859375,-94.056046,4.7328124,0,1
09:10:56,-155.34375,-107.98858,-93.93401,4.709375,0,0
09:10:57,-155.45312,-108.04178,-93.91774,4.6703124,0,0
09:10:58,-155.45312,-108.17098,-93.96655,4.709375,0,0
09:10:59,-155.38281,-108.22418,-93.95029,4.678125,0,0
09:11:00,-155.35938,-108.42939,-94.03977,4.6703124,0,1
09:11:01,-155.35938,-108.497795,-93.96655,4.6703124,0,0
09:11:02,-155.58594,-108.7714,-93.99096,4.6703124,0,0
09:11:03,-155.47656,-108.847404,-93.89333,4.709375,0,0
09:11:04,-155.32031,-109.0146,-94.00723,4.6546874,0,1
09:11:05,-155.40625,-109.13621,-93.91774,4.63125,0,0
09:11:06,-155.52344,-109.197014,-93.860794,4.63125,0,0
09:11:07,-155.34375,-109.52382,-93.96655,4.69375,0,0
09:11:08,-155.35938,-109.48582,-93.91774,4.6703124,0,0
09:11:09,-155.40625,-109.744225,-93.96655,4.678125,0,0
09:11:10,-155.45312,-109.94943,-93.95029,4.6390624,0,0
09:11:11,-155.34375,-110.078636,-93.91774,4.6234374,1,0
09:11:12,-155.40625,-110.35224,-93.89333,4.7328124,1,0
09:11:13,-155.35938,-110.39024,-93.95029,4.69375,1,0
09:11:14,-155.35938,-110.51945,-93.99096,4.584375,1,0
09:11:15,-155.38281,-110.66385,-93.96655,4.56875,1,0
09:11:16,-155.35938,-110.84625,-93.99096,4.6078124,1,0
09:11:17,-155.40625,-110.94506,-93.89333,4.69375,1,0
09:11:18,-155.35938,-111.01346,-94.03977,4.6546874,1,1
09:11:19,-155.35938,-111.08946,-94.03977,4.6546874,1,1
09:11:20,-155.35938,-110.96026,-93.89333,4.5921874,1,0
09:11:21,-155.38281,-111.074265,-93.96655,4.709375,1,0
09:11:22,-155.42969,-111.08946,-93.99096,4.6703124,1,0
09:11:23,-155.38281,-111.11226,-93.95029,4.5921874,1,0
09:11:24,-155.25,-111.03626,-93.87707,4.69375,1,0
09:11:25,-155.52344,-111.03626,-93.77131,4.6390624,1,0
