Rt,temp_ch,temp_hex_f,temp_hex_b,temp_chamber,Heat F,Heat B
2022-10-31 15:58:36,-156.1328125,-113.08071501358695,-94.51975723140495,4.69375,0,0
15:58:47,-156.19218,-114.553635,-94.52789,4.7421875,1,0
15:58:52,-156.19063,-115.05068,-94.498604,4.7,1,0
15:58:57,-156.20312,-115.114525,-94.50837,4.7390623,1,0
15:59:02,-156.16719,-114.533875,-94.55718,4.728125,1,0
15:59:07,-156.2172,-113.354324,-94.56044,4.79375,1,0
15:59:12,-156.25,-111.6306,-94.58159,4.83125,0,0
15:59:17,-156.25313,-109.61958,-94.60762,4.8875,0,0
15:59:22,-156.20625,-108.160355,-94.52138,4.9109373,0,0
15:59:27,-156.18124,-107.331924,-94.495346,4.946875,0,0
15:59:32,-156.13281,-107.068954,-94.576706,4.9046874,0,0
15:59:37,-156.19531,-107.186,-94.58321,4.8953123,0,0
15:59:42,-156.19063,-107.61769,-94.56044,4.875,0,0
15:59:47,-156.23438,-108.228745,-94.5523,4.8546877,0,0
15:59:53,-156.175,-108.97508,-94.5946,4.865625,0,0
15:59:58,-156.2,-109.91142,-94.54417,4.8625,1,0
16:00:04,-156.18906,-110.546814,-94.54254,4.8265624,1,0
16:00:10,-156.19063,-110.487526,-94.558815,4.83125,0,0
16:00:16,-156.1875,-110.01327,-94.58159,4.840625,0,0
16:00:21,-156.13281,-109.55727,-94.597855,4.846875,0,0
16:00:26,-156.1625,-109.38094,-94.58159,4.846875,0,0
16:00:31,-156.23282,-109.55574,-94.56044,4.8578124,0,0
16:00:37,-156.15938,-109.92055,-94.557175,4.8859377,1,0
16:00:42,-156.2,-110.49513,-94.55393,4.8359375,1,0
16:00:48,-156.24532,-110.560486,-94.59298,4.8296876,1,0
16:00:53,-156.19063,-110.03911,-94.57182,4.80625,0,0
16:00:59,-156.18906,-109.25325,-94.63365,4.859375,0,0
16:01:05,-156.23438,-108.9082,-94.609245,4.8453126,0,0
16:01:12,-156.16406,-108.97508,-94.55229,4.840625,0,0
16:01:18,-156.20468,-109.46301,-94.623886,4.828125,0,0
16:01:23,-156.29219,-110.10144,-94.55556,4.8015623,1,0
16:01:29,-156.11406,-110.52553,-94.605995,4.84375,0,0
16:01:34,-156.19844,-110.44192,-94.550674,4.8421874,0,0
16:01:40,-156.18906,-110.177444,-94.59624,4.8703127,0,0
16:01:46,-156.2,-109.99656,-94.59297,4.853125,0,0
16:01:52,-156.22656,-109.99503,-94.605995,4.8390627,0,0
16:01:57,-156.20938,-110.12272,-94.59948,4.86875,1,0
16:02:03,-156.23906,-110.19719,-94.61576,4.8421874,1,0
16:02:09,-156.1547,-110.25496,-94.576706,4.8390627,1,0
16:02:15,-156.19376,-110.22304,-94.609245,4.8078127,0,0
16:02:22,-156.15938,-110.14703,-94.623886,4.8296876,1,0
16:02:28,-156.23125,-110.197205,-94.605995,4.825,0,0
16:02:34,-156.20938,-110.19264,-94.57997,4.884375,1,0
16:02:40,-156.24844,-109.85519,-94.605995,4.871875,0,0
16:02:46,-156.23282,-109.45542,-94.58159,4.8828125,0,0
16:02:53,-156.22656,-109.4539,-94.59298,4.85625,0,0
16:03:01,-156.22343,-109.83999,-94.579956,4.8234377,0,0
16:03:07,-156.19063,-110.64258,-94.61413,4.8078127,1,0
16:03:14,-156.24532,-110.94658,-94.573456,4.821875,1,0
16:03:20,-156.24374,-110.375046,-94.59624,4.8359375,0,0
16:03:26,-156.21875,-109.323166,-94.5881,4.9234376,0,0
16:03:33,-156.2,-108.64827,-94.59298,4.871875,0,0
