Rt,temp_ch,temp_hex_f,temp_hex_b,temp_chamber,MV1,Heater17 On,MV2,Heater18 On
2022-10-10 16:22:56,-125.9140625,-120.9765625,-98.3828125,-13.8046875,0.0,False,0.0,False
2022-10-10 16:22:57,-125.7421875,-121.0078125,-98.3828125,-13.8046875,0.0,On,0.0,On
2022-10-10 16:22:59,-125.78125,-120.9140625,-98.296875,-13.8046875,218.28125,Off,-234.0625,On
2022-10-10 16:23:01,-125.7421875,-120.9375,-98.28125,-13.7421875,218.28125,Off,-234.0625,On
2022-10-10 16:23:03,-125.6640625,-120.9765625,-98.3125,-13.78125,218.28125,Off,-234.0625,On
2022-10-10 16:23:05,-125.6015625,-120.8984375,-98.2265625,-13.71875,217.96875,Off,-235.46875,On
2022-10-10 16:23:07,-125.640625,-120.8984375,-98.296875,-13.765625,217.96875,Off,-235.46875,On
2022-10-10 16:23:09,-125.546875,-120.859375,-98.34375,-13.703125,217.1875,Off,-233.125,On
2022-10-10 16:23:11,-125.546875,-120.953125,-98.28125,-13.6640625,217.1875,Off,-233.125,On
2022-10-10 16:23:13,-125.4921875,-120.8046875,-98.328125,-13.78125,216.09375,Off,-233.4375,On
2022-10-10 16:23:15,-125.46875,-120.9140625,-98.3984375,-13.7578125,216.09375,Off,-233.4375,On
2022-10-10 16:23:17,-125.453125,-120.953125,-98.28125,-13.7265625,216.09375,Off,-233.4375,On
2022-10-10 16:23:19,-125.375,-121.0078125,-98.3984375,-13.796875,220.15625,Off,-232.03125,On
2022-10-10 16:23:21,-125.4140625,-121.03125,-98.1953125,-13.796875,220.15625,Off,-232.03125,On
2022-10-10 16:23:23,-125.2421875,-120.859375,-98.328125,-13.71875,220.15625,Off,-232.03125,On
2022-10-10 16:23:25,-125.375,-120.9765625,-98.328125,-13.703125,219.53125,Off,-233.4375,On
2022-10-10 16:23:27,-125.21875,-120.9921875,-98.1796875,-13.796875,219.53125,Off,-233.4375,On
2022-10-10 16:23:29,-125.125,-121.0078125,-98.2265625,-13.7578125,220.15625,Off,-235.46875,On
2022-10-10 16:23:31,-125.1796875,-120.953125,-98.28125,-13.765625,220.15625,Off,-235.46875,On
2022-10-10 16:23:33,-125.1796875,-120.9765625,-98.328125,-13.7578125,219.53125,Off,-233.4375,On
2022-10-10 16:23:35,-125.125,-120.9140625,-98.328125,-13.6640625,219.53125,Off,-233.4375,On
2022-10-10 16:23:37,-124.9921875,-120.859375,-98.2578125,-13.71875,217.1875,Off,-234.84375,On
2022-10-10 16:23:39,-125.046875,-120.8984375,-98.28125,-13.7265625,217.1875,Off,-234.84375,On
2022-10-10 16:23:41,-125.0078125,-120.9140625,-98.328125,-13.8359375,218.28125,Off,-233.4375,On
2022-10-10 16:23:43,-125.0625,-120.8203125,-98.2265625,-13.8046875,218.28125,Off,-233.4375,On
2022-10-10 16:23:45,-125.0234375,-120.7890625,-98.328125,-13.6875,215.78125,Off,-233.4375,On
2022-10-10 16:23:47,-125.0234375,-121.046875,-98.4140625,-13.8046875,215.78125,Off,-233.4375,On
2022-10-10 16:23:49,-124.953125,-120.9140625,-98.28125,-13.8203125,215.78125,Off,-233.4375,On
2022-10-10 16:23:51,-124.71875,-120.9375,-98.34375,-13.7578125,218.75,Off,-233.125,On
2022-10-10 16:23:53,-124.9140625,-120.9921875,-98.46875,-13.7578125,218.75,Off,-233.125,On
2022-10-10 16:23:55,-124.796875,-120.8046875,-98.28125,-13.7421875,216.09375,Off,-234.375,On
2022-10-10 16:23:57,-124.8125,-120.8203125,-98.328125,-13.84375,216.09375,Off,-234.375,On
2022-10-10 16:23:59,-124.796875,-120.8203125,-98.328125,-13.8046875,216.40625,Off,-233.4375,On
2022-10-10 16:24:01,-124.7421875,-120.859375,-98.4296875,-13.796875,216.40625,Off,-233.4375,On
2022-10-10 16:24:03,-124.71875,-120.7890625,-98.28125,-13.78125,216.40625,Off,-233.4375,On
