Rt,temp_ch,temp_hex_f,temp_hex_b,temp_chamber,Heat F,Heat B
09:59:09,18.0546875,18.121603260869563,24.443181818181813,17.8265625,0,0
09:59:23,17.979166,18.103868,24.283188,17.81875,0,0
09:59:26,17.96875,18.070936,24.275053,17.800522,0,0
09:59:29,18.018229,18.111471,24.356405,17.795313,0,0
09:59:32,18.007812,18.111471,24.372675,17.842188,0,0
09:59:35,17.984375,18.096268,24.31573,17.829168,0,0
09:59:38,18.007812,18.098803,24.337423,17.795313,0,0
09:59:41,17.960938,18.162138,24.321152,17.834375,0,0
09:59:44,17.976562,18.081068,24.342848,17.83698,0,0
09:59:47,17.997396,18.129204,24.313017,17.85,0,0
09:59:50,18.005209,18.111471,24.258781,17.831772,0,0
09:59:53,18.0,18.081068,24.380812,17.842188,0,0
09:59:56,17.981771,18.116537,24.323862,17.816147,0,0
09:59:59,17.966146,18.124136,24.340134,17.847397,0,0
