Rt,temp_hex,temp_ch,temp_chamber,MV,Heater On
2022-09-15 15:36:38,39.828125,157.1875,19.5546875,0.0,False
2022-09-15 15:36:38,39.8828125,157.3515625,19.640625,-232.45901467624853,Off
2022-09-15 15:36:41,39.53125,157.28125,19.578125,-215.14439046613185,Off
2022-09-15 15:36:42,39.7578125,157.6015625,19.5546875,-217.70510785433743,Off
2022-09-15 15:36:44,39.6875,157.15625,19.5546875,-216.83565536502772,Off
2022-09-15 15:36:46,39.6875,157.21875,19.5390625,-216.875,Off
2022-09-15 15:36:48,39.8515625,157.3984375,19.5859375,-218.60671274274407,Off
2022-09-15 15:36:50,39.7421875,157.28125,19.5859375,-217.36097832610542,Off
2022-09-15 15:36:51,39.8125,157.3359375,19.6484375,-218.16447494701083,Off
2022-09-15 15:36:53,39.953125,157.28125,19.609375,-219.6097269857442,Off
2022-09-15 15:36:55,39.859375,157.3203125,19.609375,-218.5416001945061,Off
2022-09-15 15:36:57,39.8984375,157.359375,19.5390625,-219.00634470529968,Off
