Rt,temp_ch,temp_hex_f,temp_hex_b,temp_chamber,MV1,Heater17 On,MV2,Heater18 On
2022-10-11 11:01:26,-161.5,-110.8671875,-109.0078125,-18.734375,0.0,False,0.0,False
2022-10-11 11:01:27,-161.40625,-111.0859375,-108.9296875,-18.6015625,0.0,Off,0.0,Off
2022-10-11 11:01:29,-161.5,-111.46875,-108.859375,-18.71875,26.4375,On,-20.53125,Off
2022-10-11 11:01:31,-161.40625,-111.828125,-108.859375,-18.71875,26.4375,On,-20.53125,Off
2022-10-11 11:01:33,-161.2890625,-112.296875,-108.9296875,-18.6953125,41.34375,On,-19.265625,Off
2022-10-11 11:01:35,-161.2421875,-112.5859375,-108.859375,-18.7890625,41.34375,On,-19.265625,Off
2022-10-11 11:01:37,-161.359375,-112.859375,-108.828125,-18.6953125,41.34375,On,-19.265625,Off
2022-10-11 11:01:39,-161.3359375,-113.1171875,-108.8984375,-18.75,56.109375,On,-19.828125,Off
2022-10-11 11:01:41,-161.3828125,-113.3515625,-108.859375,-18.6796875,56.109375,On,-19.828125,Off
2022-10-11 11:01:43,-161.2421875,-113.40625,-108.859375,-18.6484375,56.109375,On,-19.828125,Off
2022-10-11 11:01:45,-161.4765625,-113.484375,-108.8984375,-18.6484375,62.71875,On,-19.828125,Off
2022-10-11 11:01:47,-161.40625,-113.5390625,-108.875,-18.6640625,62.71875,On,-19.828125,Off
2022-10-11 11:01:49,-161.3359375,-113.6875,-108.84375,-18.6015625,66.375,On,-20.8125,Off
2022-10-11 11:01:51,-161.453125,-113.5546875,-108.828125,-18.6484375,66.375,On,-20.8125,Off
2022-10-11 11:01:53,-161.2421875,-113.578125,-108.734375,-18.734375,64.40625,On,-22.78125,Off
2022-10-11 11:01:55,-161.40625,-113.375,-108.859375,-18.640625,64.40625,On,-22.78125,Off
2022-10-11 11:01:57,-161.2421875,-113.2421875,-108.7890625,-18.6015625,64.40625,On,-22.78125,Off
2022-10-11 11:01:59,-161.2890625,-113.2421875,-108.71875,-18.6484375,58.359375,On,-23.0625,Off
2022-10-11 11:02:01,-161.359375,-113.0625,-108.859375,-18.625,58.359375,On,-23.0625,Off
2022-10-11 11:02:03,-161.4765625,-112.9140625,-108.7734375,-18.6015625,52.453125,On,-22.078125,Off
2022-10-11 11:02:05,-161.3359375,-112.734375,-108.75,-18.640625,52.453125,On,-22.078125,Off
2022-10-11 11:02:07,-161.3359375,-112.5,-108.84375,-18.5703125,52.453125,On,-22.078125,Off
2022-10-11 11:02:09,-161.5234375,-112.4453125,-108.859375,-18.5703125,44.015625,On,-20.53125,Off
2022-10-11 11:02:11,-161.265625,-112.1328125,-108.9140625,-18.6484375,44.015625,On,-20.53125,Off
2022-10-11 11:02:13,-161.359375,-111.84375,-108.875,-18.5546875,33.1875,On,-20.25,Off
2022-10-11 11:02:15,-161.3359375,-111.734375,-108.828125,-18.515625,33.1875,On,-20.25,Off
2022-10-11 11:02:17,-161.359375,-111.5234375,-108.875,-18.625,33.1875,On,-20.25,Off
2022-10-11 11:02:19,-161.2421875,-111.234375,-108.7890625,-18.6796875,22.21875,On,-21.796875,Off
2022-10-11 11:02:21,-161.3125,-111.15625,-108.859375,-18.6015625,22.21875,On,-21.796875,Off
2022-10-11 11:02:23,-161.3359375,-110.8515625,-108.859375,-18.46875,15.328125,On,-20.53125,Off
2022-10-11 11:02:25,-161.2421875,-110.7265625,-108.953125,-18.5546875,15.328125,On,-20.53125,Off
2022-10-11 11:02:27,-161.3125,-110.546875,-108.875,-18.484375,15.328125,On,-20.53125,Off
2022-10-11 11:02:29,-161.3125,-110.453125,-108.8046875,-18.53125,8.15625,On,-21.515625,Off
