Rt,temp_ch,temp_hex_f,temp_hex_b,temp_chamber,MV,Heater On
2022-09-30 15:18:22,20.546875,20.7890625,14.625,12.078125,0.0,False
2022-09-30 15:18:24,20.6171875,20.7890625,14.6640625,12.0703125,0.0,Off
2022-09-30 15:18:28,20.671875,20.8203125,14.5625,12.046875,7989.2097832374275,On
2022-09-30 15:18:32,20.671875,20.796875,14.5859375,12.1015625,8047.8125,On
2022-09-30 15:18:36,20.7265625,20.8359375,14.609375,12.1796875,7950.15625,On
2022-09-30 15:18:39,20.5703125,20.8359375,14.6640625,12.140625,7950.15625,On
2022-09-30 15:18:43,20.5703125,20.8515625,14.6328125,12.140625,7911.09375,On
2022-09-30 15:18:47,20.609375,20.8828125,14.6953125,12.1171875,7832.96875,On
2022-09-30 15:18:51,20.6796875,20.859375,14.5390625,12.1171875,7891.5625,On
2022-09-30 15:18:55,20.5703125,20.8203125,22.46875,12.1640625,7989.21875,On
2022-09-30 15:18:59,20.6796875,20.8359375,22.546875,20.0703125,7950.15625,On
2022-09-30 15:19:03,20.6171875,20.8359375,22.34375,20.1171875,7950.15625,On
2022-09-30 15:19:06,20.640625,20.8125,22.3515625,20.0546875,8008.75,On
2022-09-30 15:19:10,20.65625,20.8125,22.3515625,20.0703125,8008.75,On
2022-09-30 15:19:14,20.6171875,20.7265625,22.3515625,20.0703125,8223.59375,On
2022-09-30 15:19:18,20.65625,20.8515625,22.34375,20.0234375,7911.09375,On
2022-09-30 15:19:22,20.6796875,20.859375,22.3515625,20.046875,7891.5625,On
2022-09-30 15:19:25,20.6328125,20.8203125,22.2890625,19.9609375,7989.21875,On
2022-09-30 15:19:29,20.640625,20.8125,22.3671875,20.0078125,8008.75,On
2022-09-30 15:19:33,20.609375,20.8125,22.3203125,19.984375,8008.75,On
2022-09-30 15:19:37,20.59375,20.8125,22.2421875,20.0703125,8008.75,On
2022-09-30 15:19:41,20.6171875,20.765625,22.2421875,20.0234375,8125.9375,On
2022-09-30 15:19:44,20.640625,20.8515625,22.2421875,19.96875,7911.09375,On
2022-09-30 15:19:48,20.6171875,20.8828125,22.1796875,20.0546875,7832.96875,On
2022-09-30 15:19:52,20.640625,20.765625,22.28125,20.0234375,8125.9375,On
2022-09-30 15:19:56,20.6328125,20.8203125,22.28125,20.046875,7989.21875,On
2022-09-30 15:20:00,20.53125,20.8828125,22.234375,20.046875,7832.96875,On
2022-09-30 15:20:03,20.5703125,20.8125,22.2421875,19.96875,8008.75,On
2022-09-30 15:20:07,20.765625,20.7734375,22.265625,20.109375,8106.40625,On
2022-09-30 15:20:11,20.65625,20.8359375,22.171875,20.0078125,7950.15625,On
2022-09-30 15:20:15,20.6171875,20.75,22.2578125,19.9921875,8165.0,On
2022-09-30 15:20:19,20.6171875,20.765625,22.15625,20.0234375,8125.9375,On
2022-09-30 15:20:22,20.5703125,20.8359375,22.203125,20.046875,7950.15625,On
2022-09-30 15:20:26,20.640625,20.7890625,22.2421875,20.046875,8067.34375,On
2022-09-30 15:20:30,20.7265625,20.8203125,22.34375,20.046875,7989.21875,On
2022-09-30 15:20:34,20.5859375,20.796875,22.40625,20.046875,8047.8125,On
2022-09-30 15:20:38,20.6953125,20.765625,22.6015625,19.984375,8125.9375,On
2022-09-30 15:20:42,20.71875,20.90625,22.90625,19.984375,7774.375,On
2022-09-30 15:20:45,20.7265625,20.796875,22.921875,20.0703125,8047.8125,On
2022-09-30 15:20:49,20.7734375,20.875,23.09375,20.0234375,7852.5,On
2022-09-30 15:20:53,20.75,20.8203125,23.0078125,20.1171875,7989.21875,On
2022-09-30 15:20:57,20.703125,20.796875,23.046875,20.0078125,8047.8125,On
2022-09-30 15:21:01,20.71875,20.859375,23.25,20.0546875,7891.5625,On
2022-09-30 15:21:04,20.671875,20.796875,23.5,19.9609375,8047.8125,On
2022-09-30 15:21:08,20.765625,20.796875,23.609375,20.03125,8047.8125,On
2022-09-30 15:21:12,20.71875,20.765625,23.453125,20.046875,8125.9375,On
2022-09-30 15:21:16,20.71875,20.8828125,23.296875,20.03125,7832.96875,On
2022-09-30 15:21:20,20.6328125,20.796875,23.2734375,20.0546875,8047.8125,On
