Rt,temp_ch,temp_hex_f,temp_hex_b,temp_chamber,MV,Heater On
2022-09-30 13:36:46,21.921875,23.015625,12.015625,12.09375,0.0,False
2022-09-30 13:36:47,21.984375,23.0078125,12.078125,12.0703125,0.0,Off
2022-09-30 13:36:52,21.921875,23.015625,12.0546875,12.09375,2473.2533715739846,On
2022-09-30 13:36:55,22.0078125,23.015625,12.03125,12.03125,2480.8110587373376,On
2022-09-30 13:36:59,21.984375,23.0546875,12.015625,12.015625,2390.353213556111,On
2022-09-30 13:37:03,22.03125,23.015625,11.9296875,11.9921875,2495.557211458683,On
2022-09-30 13:37:07,22.078125,22.9765625,11.9921875,12.046875,2598.59375,On
2022-09-30 13:37:11,22.0078125,22.9609375,12.046875,11.9609375,2637.65625,On
2022-09-30 13:37:15,22.1328125,23.046875,11.96875,12.03125,2422.8125,On
2022-09-30 13:37:18,22.0703125,23.046875,11.96875,12.015625,2422.8125,On
2022-09-30 13:37:22,22.1171875,23.0078125,12.03125,11.9453125,2520.46875,On
2022-09-30 13:37:26,22.0234375,23.046875,11.9609375,11.984375,2422.8125,On
2022-09-30 13:37:30,21.984375,23.1171875,11.9921875,12.015625,2247.03125,On
2022-09-30 13:37:34,22.0078125,23.125,11.96875,11.984375,2227.5,On
2022-09-30 13:37:38,21.9921875,23.140625,11.9453125,11.96875,2188.4375,On
2022-09-30 13:37:41,21.9921875,23.1015625,11.9921875,11.9609375,2286.09375,On
2022-09-30 13:37:45,22.0234375,23.203125,12.0546875,11.9921875,2032.1875,On
2022-09-30 13:37:49,22.046875,23.1796875,12.046875,11.9609375,2090.78125,On
2022-09-30 13:37:53,22.0078125,23.203125,11.9921875,12.046875,2032.1875,On
2022-09-30 13:37:57,22.0703125,23.2734375,11.9921875,11.96875,1856.40625,On
2022-09-30 13:38:01,22.046875,23.3203125,11.96875,12.015625,1739.21875,On
2022-09-30 13:38:04,22.140625,23.296875,11.8984375,11.96875,1797.8125,On
2022-09-30 13:38:08,22.0546875,23.34375,11.9453125,12.1328125,1680.625,On
