0,0,0,0,0,0,0,0
2022-10-19 18:08:39,18.96875,18.927224864130437,18.896565082644628,18.9203125,0.0,False,0.0,False
2022-10-19 18:08:40,18.984375,18.91202445652175,18.981146694214885,18.8890625,-331.2377165307268,Off,-269.33422351711283,Off
2022-10-19 18:08:42,18.9453125,18.881623641304344,18.98960485537191,18.8578125,-331.2377165307268,Off,-269.33422351711283,Off
2022-10-19 18:08:44,18.9453125,18.93482506793478,18.98960485537191,19.0296875,-73.35970800195676,Off,-58.671753707328726,Off
2022-10-19 18:08:46,18.96875,18.93482506793478,18.938855888429742,18.9515625,-73.34228170094639,Off,-58.56687026000864,Off
2022-10-19 18:08:48,18.875,18.927224864130437,18.95577221074379,18.9359375,-73.34228170094639,Off,-58.56687026000864,Off
2022-10-19 18:08:50,18.921875,18.88922384510869,19.006521177685954,18.9359375,-73.28849859630023,Off,-58.723780562078964,Off
2022-10-19 18:08:52,18.90625,18.95002547554347,18.95577221074379,18.896875,-73.44102398365264,Off,-58.5739912096109,Off
2022-10-19 18:08:54,18.90625,18.828422214673907,18.98960485537191,18.8890625,-73.44102398365264,Off,-58.5739912096109,Off
2022-10-19 18:08:56,18.9921875,19.026027513586968,18.98960485537191,18.85,-73.43849158880785,Off,-58.69106582053535,Off
2022-10-19 18:08:58,18.96875,18.91202445652175,18.95577221074379,18.9359375,-73.15936777843635,Off,-58.59963815279342,Off
2022-10-19 18:09:00,18.921875,18.91202445652175,18.98960485537191,18.9359375,-73.33270544415292,Off,-58.71660789963436,Off
2022-10-19 18:09:02,18.921875,18.904424252717405,18.96423037190084,18.9203125,-73.33270544415292,Off,-58.71660789963436,Off
2022-10-19 18:09:04,18.9375,18.881623641304344,18.938855888429742,18.834375,-73.29675775419021,Off,-58.60528079129912,Off
2022-10-19 18:09:06,18.9453125,18.881623641304344,19.014979338842977,18.9125,-73.31993710176161,Off,-58.79125410973497,Off
2022-10-19 18:09:08,18.9453125,18.927224864130437,19.006521177685954,18.8890625,-73.4082282581849,Off,-58.659570197835436,Off
2022-10-19 18:09:10,18.9453125,18.866423233695656,18.96423037190084,18.9125,-73.4082282581849,Off,-58.659570197835436,Off
2022-10-19 18:09:12,18.96875,18.91202445652175,18.98960485537191,18.8734375,-73.32117329674092,Off,-58.65245525123226,Off
2022-10-19 18:09:14,18.984375,18.904424252717405,18.96423037190084,18.9125,-73.32117329674092,Off,-58.65245525123226,Off
2022-10-19 18:09:16,18.9375,18.927224864130437,18.938855888429742,18.8890625,-73.35071479421191,Off,-58.60516234094712,Off
2022-10-19 18:09:18,19.03125,18.93482506793478,18.98960485537191,18.9125,-73.35377330327249,Off,-58.74202295984308,Off
2022-10-19 18:09:20,18.921875,18.91202445652175,18.98960485537191,18.9125,-73.35377330327249,Off,-58.74202295984308,Off
2022-10-19 18:09:22,19.0078125,18.98802649456522,18.96423037190084,18.9125,-73.40523831392353,Off,-58.63526193188634,Off
2022-10-19 18:09:24,19.03125,18.927224864130437,18.95577221074379,18.9203125,-73.24665682452779,Off,-58.63822110799747,Off
2022-10-19 18:09:26,18.9453125,18.904424252717405,18.95577221074379,18.8578125,-73.24665682452779,Off,-58.63822110799747,Off
2022-10-19 18:09:28,18.9453125,18.97282608695653,18.95577221074379,18.9125,-73.39309197599685,Off,-58.65107950092619,Off
2022-10-19 18:09:30,18.9609375,18.93482506793478,18.896565082644628,19.021875,-73.28510443137712,Off,-58.537128097771664,Off
2022-10-19 18:09:32,18.8984375,18.93482506793478,18.98960485537191,18.8890625,-73.34228170094639,Off,-58.80551864223257,Off
2022-10-19 18:09:34,18.9609375,18.93482506793478,18.913481404958674,18.959375,-73.34228170094639,Off,-58.80551864223257,Off
2022-10-19 18:09:36,18.8984375,18.995626698369563,18.913481404958674,18.8890625,-73.4144212819484,Off,-58.574970563688225,Off
2022-10-19 18:09:38,18.8828125,18.97282608695653,18.981146694214885,18.8734375,-73.3237292657615,Off,-58.76416007841823,Off
2022-10-19 18:09:40,18.9453125,18.904424252717405,18.981146694214885,18.8734375,-73.22575443679852,Off,-58.66173678398405,Off
2022-10-19 18:09:42,18.9609375,18.927224864130437,18.98960485537191,18.896875,-73.22575443679852,Off,-58.66173678398405,Off
2022-10-19 18:09:44,19.015625,18.91202445652175,18.913481404958674,18.8734375,-73.33849380247617,Off,-58.58178313130107,Off
2022-10-19 18:09:46,18.984375,18.904424252717405,19.05727014462809,18.8890625,-73.31796865777787,Off,-58.91212405576595,Off
2022-10-19 18:09:48,18.8984375,18.995626698369563,18.921939566115697,18.8734375,-73.50614754669056,Off,-58.43161059137989,Off
2022-10-19 18:09:50,18.9453125,18.904424252717405,18.95577221074379,18.85,-73.19078682593246,Off,-58.70254209004462,Off
2022-10-19 18:09:52,18.984375,18.85882302989131,18.95577221074379,18.9515625,-73.19078682593246,Off,-58.70254209004462,Off
2022-10-19 18:09:54,19.0078125,18.965225883152186,19.014979338842977,18.8734375,-73.40149197035889,Off,-58.72117051404033,Off
2022-10-19 18:09:56,18.921875,18.97282608695653,18.981146694214885,18.896875,-73.3697700765079,Off,-58.61041997318611,Off
2022-10-19 18:09:58,18.8828125,18.866423233695656,19.006521177685954,18.85,-73.15197483627948,Off,-58.71092652629486,Off
2022-10-19 18:10:00,18.921875,18.93482506793478,18.98960485537191,18.9515625,-73.15197483627948,Off,-58.71092652629486,Off
2022-10-19 18:10:03,18.8984375,18.91202445652175,18.913481404958674,18.8890625,-73.36724278745683,Off,-58.56285119243428,Off
2022-10-19 18:10:04,18.9609375,18.904424252717405,18.981146694214885,18.9984375,-73.36724278745683,Off,-58.56285119243428,Off
2022-10-19 18:10:07,18.9453125,18.927224864130437,19.006521177685954,18.9515625,-73.35067535635612,Off,-58.743308994561,Off
2022-10-19 18:10:09,18.96875,18.91202445652175,18.98960485537191,18.896875,-73.35067535635612,Off,-58.743308994561,Off
2022-10-19 18:10:10,18.90625,18.93482506793478,19.006521177685954,18.8890625,-73.34810718219039,Off,-58.67239406704189,Off
2022-10-19 18:10:13,18.921875,18.97282608695653,18.98960485537191,18.8734375,-73.41557114542114,Off,-58.639768755567076,Off
2022-10-19 18:10:15,18.8515625,18.97282608695653,18.921939566115697,18.8265625,-73.35824212893553,Off,-58.53419198902473,Off
