Rt,temp_ch,temp_hex_f,temp_hex_b,temp_chamber,Heat F,Heat B
08:29:38,-154.05469,-135.93959,-97.12281,-12.201943,1,1
08:29:39,-153.99739,-135.84966,-97.07595,-12.170276,1,1
08:29:41,-153.99348,-135.80786,-97.04302,-12.155075,1,1
08:29:42,-154.04817,-135.80786,-97.05314,-12.153809,1,1
08:29:44,-153.95964,-135.79012,-97.09748,-12.146209,1,1
08:29:45,-153.95312,-135.78632,-97.08862,-12.131008,1,1
08:29:47,-153.98698,-135.57478,-97.08228,-12.122142,1,1
08:29:48,-153.9427,-135.30244,-97.07975,-12.136074,1,1
08:29:50,-153.94531,-135.17072,-97.08988,-12.138608,1,1
08:29:51,-153.96745,-135.01619,-97.05822,-12.124675,1,1
08:29:53,-153.90886,-134.7451,-97.084816,-12.09174,1,1
08:29:54,-153.97266,-134.70964,-97.053154,-12.139874,1,1
08:29:56,-153.95964,-134.58803,-97.06075,-12.101874,1,1
08:29:57,-153.9375,-134.31316,-97.09496,-12.117074,1,1
08:29:59,-153.9336,-134.09401,-97.08735,-12.129741,1,1
08:30:00,-153.95312,-133.82294,-97.08735,-12.131008,1,0
08:30:02,-153.8711,-133.55693,-97.10255,-12.075273,1,1
08:30:03,-153.97136,-133.20479,-97.08735,-12.068939,1,1
08:30:05,-153.91667,-132.7855,-97.10255,-12.046139,1,1
08:30:06,-153.94792,-132.40172,-97.13296,-12.06514,1,1
08:30:08,-153.88933,-131.92795,-97.14562,-12.008138,1,1
08:30:09,-153.95442,-131.46562,-97.11395,-12.000538,1,1
08:30:11,-153.90364,-130.91713,-97.092415,-11.984071,1,1
08:30:12,-153.89323,-130.39651,-97.12155,-11.9752035,1,1
08:30:14,-153.89062,-129.8531,-97.14054,-11.937202,1,1
08:30:15,-153.88281,-129.23749,-97.11269,-11.8966675,1,1
08:30:17,-153.84766,-128.6016,-97.14182,-11.894135,1,1
08:30:18,-153.8073,-127.90618,-97.098755,-11.894135,1,1
08:30:20,-153.77473,-127.20443,-97.13296,-11.863734,1,1
08:30:21,-153.79297,-126.519135,-97.12789,-11.846001,1,1
08:30:23,-153.78125,-125.79712,-97.155754,-11.804199,1,1
08:30:24,-153.76302,-125.06876,-97.116486,-11.806732,1,1
08:30:26,-153.77473,-124.460754,-97.12914,-11.782665,1,1
08:30:27,-153.7448,-123.82107,-97.11395,-11.706662,1,1
08:30:29,-153.72786,-123.088905,-97.13928,-11.724397,1,1
08:30:30,-153.72005,-122.41883,-97.14309,-11.714264,1,1
08:30:32,-153.72005,-121.75889,-97.173485,-11.668663,1,1
08:30:33,-153.70573,-121.111595,-97.0899,-11.657262,1,1
08:30:35,-153.64844,-120.422516,-97.16462,-11.630661,1,1
