Rt,temp_ch,temp_hex_f,temp_hex_b,temp_chamber,Heat F,Heat B
09:48:06,17.859375,18.03800101902175,24.296745867768607,17.771875,0,0
09:48:08,17.916666,18.053202,24.307594,17.779688,0,0
09:48:11,17.979166,18.083603,24.313017,17.771875,0,0
09:48:14,17.971354,18.0456,24.345558,17.816147,0,0
09:48:17,18.020834,18.068403,24.348269,17.816147,0,0
09:48:20,17.96875,18.09627,24.331999,17.85,0,0
09:48:23,18.0,18.116537,24.334711,17.86823,0,0
09:48:26,18.018229,18.124136,24.307592,17.85521,0,0
09:48:29,18.002604,18.070936,24.337423,17.844793,0,0
09:48:32,17.994791,18.076002,24.331999,17.82396,0,0
