Rt,temp_ch,temp_hex_f,temp_hex_b,temp_chamber,Heat F,Heat B
08:37:00,-153.41797,-114.75656,-91.35553,-10.732571,0,0
08:37:00,-153.3789,-114.73756,-91.36693,-10.648968,0,0
08:37:01,-153.36328,-114.73756,-91.283325,-10.610968,0,0
08:37:01,-153.33984,-114.65396,-91.26053,-10.622368,0,0
08:37:02,-153.24219,-114.60455,-91.279526,-10.584366,0,0
08:37:02,-153.26562,-114.60455,-91.26433,-10.591967,0,0
08:37:03,-153.19922,-114.596954,-91.30614,-10.614767,0,0
08:37:03,-153.24219,-114.45635,-91.23013,-10.591967,0,0
08:37:04,-153.32031,-114.547554,-91.27193,-10.584367,0,0
08:37:04,-153.2539,-114.55515,-91.23013,-10.569166,0,0
08:37:05,-153.30078,-114.642555,-91.21873,-10.553966,0,0
08:37:05,-153.32031,-114.52095,-91.23773,-10.588167,0,0
08:37:06,-153.29688,-114.596954,-91.21113,-10.614767,0,0
08:37:06,-153.24219,-114.57796,-91.184525,-10.572966,0,0
08:37:07,-153.24219,-114.490555,-91.21493,-10.603367,0,0
08:37:07,-153.2461,-114.53615,-91.29853,-10.538765,0,0
08:37:08,-153.22266,-114.52855,-91.176926,-10.618567,0,0
08:37:08,-153.33203,-114.596954,-91.184525,-10.561565,0,0
08:37:09,-153.19531,-114.61215,-91.19592,-10.553966,0,0
08:37:09,-153.23438,-114.61595,-91.23013,-10.645168,0,0
08:37:10,-153.35547,-114.57796,-91.180725,-10.561565,0,0
08:37:10,-153.26562,-114.63116,-91.14653,-10.595767,0,0
08:37:11,-153.28906,-114.60455,-91.26053,-10.561565,0,0
08:37:11,-153.23438,-114.64256,-91.16933,-10.550165,0,0
08:37:12,-153.2539,-114.596954,-91.21113,-10.580566,0,0
08:37:12,-153.3125,-114.61215,-91.21113,-10.550165,0,0
08:37:13,-153.36328,-114.642555,-91.184525,-10.523565,0,0
08:37:13,-153.26562,-114.64256,-91.23013,-10.569166,0,0
08:37:14,-153.22266,-114.737564,-91.184525,-10.546366,0,0
08:37:14,-153.13281,-114.828766,-91.15413,-10.550165,0,0
08:37:15,-153.23047,-114.78316,-91.078125,-10.591967,0,0
08:37:15,-153.2461,-114.85916,-91.13513,-10.572966,0,0
08:37:16,-153.33984,-114.89716,-91.078125,-10.576767,0,0
08:37:16,-153.27734,-114.90476,-91.15413,-10.572966,0,0
08:37:17,-153.34375,-115.01877,-91.135124,-10.565366,1,0
08:37:17,-153.2539,-114.91237,-91.19592,-10.607167,0,0
08:37:18,-153.39844,-114.91237,-91.14273,-10.553966,0,0
08:37:18,-153.27734,-115.00737,-91.180725,-10.553966,1,0
08:37:19,-153.23438,-115.06817,-91.23013,-10.599567,0,0
08:37:19,-153.30078,-115.09477,-91.14653,-10.553966,1,0
08:37:20,-153.26562,-115.12517,-91.20353,-10.610968,1,0
08:37:20,-153.36719,-115.20877,-91.09712,-10.561565,1,0
08:37:21,-153.17578,-115.239174,-91.11232,-10.580566,1,0
08:37:21,-153.29688,-115.25437,-91.176926,-10.588167,1,0
08:37:22,-153.26562,-115.22017,-91.16173,-10.546366,1,0
08:37:22,-153.27734,-115.284775,-91.14653,-10.531165,1,0
08:37:23,-153.28906,-115.337975,-91.176926,-10.6375675,1,0
08:37:23,-153.2539,-115.35698,-91.16933,-10.5159645,1,0
08:37:24,-153.32422,-115.30377,-91.16173,-10.561565,1,0
08:37:24,-153.26562,-115.36838,-91.11993,-10.603367,1,0
08:37:25,-153.27734,-115.35698,-91.12753,-10.580566,1,0
08:37:25,-153.30078,-115.337975,-91.14653,-10.553966,1,0
08:37:26,-153.21094,-115.337975,-91.14653,-10.580566,1,0
08:37:26,-153.29688,-115.29997,-91.11233,-10.618567,1,0
08:37:27,-153.24219,-115.27338,-91.123726,-10.557766,1,0
08:37:27,-153.2539,-115.27338,-91.184525,-10.580566,1,0
08:37:28,-153.19922,-115.27338,-91.131325,-10.477963,1,0
08:37:28,-153.26562,-115.29237,-91.11232,-10.550165,1,0
08:37:29,-153.32031,-115.25437,-91.15413,-10.504564,1,0
08:37:29,-153.35156,-115.178375,-91.15413,-10.504564,1,0
08:37:30,-153.34375,-115.19737,-91.10472,-10.504564,1,0
08:37:30,-153.30078,-115.182175,-91.09332,-10.546366,1,0
08:37:31,-153.27344,-114.988365,-91.10093,-10.553966,0,0
08:37:31,-153.33203,-114.98077,-91.05913,-10.523565,0,0
08:37:32,-153.3086,-114.935165,-91.127525,-10.550165,0,0
08:37:32,-153.33203,-114.85536,-91.032524,-10.550165,0,0
08:37:33,-153.27734,-114.84776,-91.127525,-10.477963,0,0
08:37:33,-153.21094,-114.79076,-91.16173,-10.531165,0,0
