0,0,0,0,0,0,0,0
2022-10-21 09:30:55,-161.40625,-111.08946161684783,-98.11557334710744,-8.915625,0.0,False,0.0,False
2022-10-21 09:30:56,-161.5,-111.11226222826087,-98.17252066115702,-8.9,-36.65950796417995,Off,0.0,Off
2022-10-21 09:30:58,-161.40625,-111.12746263586956,-98.22946797520662,-9.0171875,-8.193059533640557,Off,-14.228016088872145,Off
2022-10-21 09:31:00,-161.5234375,-111.27186650815217,-98.26200929752066,-8.978125,-7.937668366188332,Off,-5.170529659591731,Off
2022-10-21 09:31:02,-161.453125,-111.34786854619566,-98.18879132231405,-8.8921875,-7.937668366188332,Off,-5.170529659591731,Off
2022-10-21 09:31:04,-161.5234375,-111.68227751358695,-98.18879132231405,-8.8921875,-7.668911062036998,Off,-5.306414530354987,Off
2022-10-21 09:31:06,-161.3828125,-111.88748301630434,-98.30268595041322,-8.9390625,-7.58708968488258,Off,-5.030567163892593,Off
2022-10-21 09:31:08,-161.3359375,-112.01668648097825,-98.09930268595042,-9.0484375,-7.58708968488258,Off,-5.030567163892593,Off
2022-10-21 09:31:10,-161.3828125,-112.38909646739131,-98.26200929752066,-8.9390625,-7.30447712198991,Off,-5.250568510781974,Off
2022-10-21 09:31:12,-161.4765625,-112.77670686141305,-98.09930268595042,-9.0171875,-7.30447712198991,Off,-5.250568510781974,Off
2022-10-21 09:31:14,-161.4296875,-113.18711786684783,-98.13184400826447,-8.9546875,-6.7412203852862,Off,-5.373752853114896,Off
2022-10-21 09:31:16,-161.40625,-113.50632642663044,-98.11557334710744,-9.0171875,-6.734764683163194,Off,-5.305694733516603,Off
2022-10-21 09:31:18,-161.40625,-113.99273947010869,-98.22946797520662,-9.0484375,-6.734764683163194,Off,-5.305694733516603,Off
2022-10-21 09:31:20,-161.3828125,-114.42595108695653,-98.07489669421487,-9.0171875,-6.13326419220481,Off,-5.329049766608326,Off
2022-10-21 09:31:22,-161.3828125,-115.01116677989131,-98.24573863636364,-9.0328125,-5.696116300256188,Off,-4.966963576114942,Off
2022-10-21 09:31:24,-161.3828125,-115.4215777853261,-98.15625,-9.0875,-5.696116300256188,Off,-4.966963576114942,Off
2022-10-21 09:31:26,-161.3828125,-115.900390625,-98.18879132231405,-9.0484375,-5.532154050269588,Off,-5.293868766127293,Off
2022-10-21 09:31:28,-161.40625,-116.40960427989131,-98.20506198347107,-9.0875,-5.227206454030716,Off,-5.218912575728528,Off
2022-10-21 09:31:30,-161.3828125,-116.95681895380434,-98.24573863636364,-8.99375,-4.935135503927688,Off,-5.164550290329215,Off
