Rt,temp_ch,temp_hex_f,temp_hex_b,temp_chamber,Heat F,Heat B
08:31:20,-156.4765625,-109.25021229619566,-94.9346590909091,4.56875,0,0
08:31:24,-156.4375,-109.40982,-94.95364,4.584375,1,0
08:31:27,-156.35938,-109.83036,-94.89127,4.5765624,1,0
08:31:30,-156.37239,-110.1901,-94.85602,4.542708,1,0
08:31:33,-156.45052,-110.40798,-94.8967,4.555729,1,0
08:31:36,-156.40625,-110.3877,-94.86144,4.555729,1,0
08:31:39,-156.41145,-110.174904,-94.85602,4.652083,0,0
08:31:42,-156.40364,-109.71383,-94.87771,4.602604,0,0
08:31:45,-156.42708,-109.27301,-94.85602,4.555729,0,0
08:31:48,-156.36719,-108.88033,-94.86144,4.6234374,0,0
08:31:51,-156.41927,-108.634605,-94.94009,4.5973954,0,0
08:31:54,-156.39062,-108.5282,-94.910255,4.6234374,0,0
08:31:57,-156.34375,-108.54846,-94.80721,4.615625,0,0
08:32:00,-156.37239,-108.60673,-94.85602,4.6078124,0,0
08:32:03,-156.3125,-108.8626,-94.818054,4.652083,0,0
08:32:07,-156.34375,-109.15394,-94.92924,4.5791664,0,0
08:32:11,-156.32031,-109.53649,-94.875,4.5921874,0,0
08:32:14,-156.45833,-110.0077,-94.86686,4.589583,1,0
08:32:17,-156.4427,-110.40543,-94.94009,4.620833,1,0
08:32:20,-156.35938,-110.64612,-94.86416,4.586979,1,0
08:32:24,-156.38281,-110.696785,-94.91568,4.5661454,1,0
08:32:27,-156.41406,-110.45105,-94.88856,4.618229,0,0
08:32:30,-156.36719,-110.21291,-94.91839,4.586979,0,0
08:32:33,-156.39062,-109.822754,-94.90482,4.605208,0,0
08:32:36,-156.35156,-109.627686,-94.88856,4.5505204,0,0
08:32:40,-156.39844,-109.56183,-94.8967,4.553125,0,0
08:32:43,-156.34375,-109.64036,-94.91839,4.589583,0,0
08:32:47,-156.42708,-109.73156,-94.83161,4.615625,1,0
08:32:50,-156.38802,-109.951965,-94.85059,4.555729,0,0
08:32:53,-156.39062,-110.23571,-94.89669,4.602604,1,0
08:32:57,-156.39062,-110.390236,-94.88584,4.5609374,0,0
08:33:00,-156.28125,-110.48651,-94.88856,4.573958,1,0
08:33:04,-156.28906,-110.30917,-94.818054,4.5635414,0,0
08:33:07,-156.41406,-109.99503,-94.90753,4.5375,0,0
08:33:11,-156.39844,-109.91144,-94.972626,4.5947914,0,0
08:33:14,-156.39062,-109.70115,-94.85059,4.589583,0,0
08:33:17,-156.38281,-109.70876,-94.86144,4.5479164,0,0
08:33:21,-156.33594,-109.77463,-94.90482,4.5505204,0,0
08:33:24,-156.46614,-110.04824,-94.84518,4.573958,0,0
08:33:27,-156.43489,-110.33958,-94.880424,4.553125,1,0
08:33:31,-156.36719,-110.59037,-94.86144,4.5817704,1,0
08:33:34,-156.39844,-110.739845,-94.875,4.5921874,1,0
08:33:38,-156.39844,-110.633446,-94.8967,4.542708,0,0
08:33:41,-156.35938,-110.3345,-94.90212,4.5765624,0,0
08:33:45,-156.42969,-109.9165,-94.85602,4.6416664,0,0
08:33:48,-156.35156,-109.44528,-94.85059,4.6104164,0,0
08:33:51,-156.36719,-109.20208,-94.86144,4.6234374,0,0
08:33:55,-156.36719,-109.01208,-94.88584,4.6130204,0,0
08:33:58,-156.375,-109.07541,-94.89941,4.667708,0,0
08:34:02,-156.47917,-109.25021,-94.84246,4.571354,0,0
08:34:05,-156.3802,-109.42755,-94.875,4.605208,0,0
08:34:09,-156.33594,-109.79489,-94.910255,4.6,0,0
08:34:12,-156.42969,-110.185036,-94.818054,4.571354,1,0
08:34:16,-156.375,-110.61318,-94.880424,4.5661454,1,0
08:34:19,-156.47395,-110.93746,-94.93466,4.5140624,1,0
08:34:23,-156.36719,-111.00586,-94.85602,4.5817704,0,0
08:34:27,-156.39844,-110.70692,-94.86416,4.586979,0,0
08:34:30,-156.36719,-110.3877,-94.88586,4.6104164,0,0
08:34:34,-156.38802,-110.05076,-94.91839,4.6260414,0,0
08:34:38,-156.32031,-109.83543,-94.82348,4.5765624,0,0
08:34:41,-156.36719,-109.627686,-94.91568,4.6416664,0,0
08:34:45,-156.43489,-109.60489,-94.910255,4.620833,0,0
08:34:49,-156.4427,-109.701164,-94.85059,4.5973954,0,0
08:34:52,-156.45833,-109.969696,-94.89941,4.573958,1,0
08:34:56,-156.41406,-110.1597,-94.89941,4.555729,1,0
08:35:00,-156.36719,-110.28384,-94.84518,4.573958,0,0
08:35:03,-156.45052,-110.07104,-94.85602,4.6390624,0,0
08:35:07,-156.41927,-109.74929,-94.88584,4.6546874,0,0
08:35:11,-156.39062,-109.64796,-94.86686,4.602604,0,0
08:35:15,-156.45833,-109.54409,-94.89398,4.558333,0,0
08:35:19,-156.29688,-109.7037,-94.839745,4.540104,0,0
08:35:22,-156.45573,-109.898766,-94.86144,4.571354,0,0
08:35:26,-156.45052,-110.26105,-94.91568,4.5921874,1,0
08:35:30,-156.37239,-110.62838,-94.880424,4.5479164,1,0
08:35:33,-156.46355,-110.752525,-94.91025,4.555729,1,0
08:35:37,-156.4427,-110.73226,-94.85602,4.527083,0,0
08:35:41,-156.41927,-110.35731,-94.91025,4.605208,0,0
08:35:45,-156.42708,-109.873436,-94.837036,4.5765624,0,0
08:35:49,-156.39844,-109.56182,-94.89941,4.586979,0,0
08:35:53,-156.42708,-109.34902,-94.93737,4.605208,0,0
08:35:56,-156.39062,-109.40729,-94.97805,4.542708,0,0
08:36:00,-156.32031,-109.63529,-94.850586,4.50625,0,0
08:36:04,-156.39583,-109.89623,-94.921104,4.5661454,0,0
08:36:08,-156.375,-110.266106,-94.85059,4.5375,1,0
08:36:11,-156.43489,-110.714516,-94.912964,4.5635414,1,0
08:36:15,-156.5052,-110.79053,-94.899414,4.5192704,1,0
08:36:19,-156.4948,-110.52958,-94.872284,4.56875,0,0
08:36:23,-156.41145,-110.1673,-94.86144,4.6234374,0,0
08:36:27,-156.46094,-109.75943,-94.88584,4.5765624,0,0
08:36:31,-156.32812,-109.473145,-94.9672,4.6130204,0,0
08:36:35,-156.39844,-109.46048,-94.88856,4.5817704,0,0
08:36:39,-156.45052,-109.566895,-94.89127,4.5921874,0,0
08:36:43,-156.45833,-109.898766,-94.87229,4.6234374,1,0
08:36:48,-156.54167,-110.266106,-94.93466,4.6,1,0
08:36:51,-156.47395,-110.41811,-94.94009,4.605208,1,0
08:36:56,-156.48177,-110.192635,-94.88584,4.6,0,0
08:37:00,-156.48958,-109.843025,-94.94822,4.63125,0,0
08:37:05,-156.51823,-109.49848,-94.86957,4.6729164,0,0
08:37:11,-156.4427,-109.513695,-94.83161,4.586979,0,0
08:37:15,-156.46614,-109.78223,-94.90482,4.618229,1,0
08:37:19,-156.45312,-110.060905,-94.880424,4.586979,1,0
08:37:23,-156.48698,-110.1977,-94.95907,4.6234374,1,0
08:37:28,-156.41927,-110.26105,-94.921104,4.5479164,0,0
08:37:33,-156.4375,-110.12424,-94.921104,4.6260414,0,0
08:37:37,-156.42708,-109.96463,-94.91025,4.6286454,0,0
08:37:41,-156.5052,-110.10651,-94.869576,4.5791664,0,0
08:37:46,-156.46875,-110.10651,-94.83161,4.649479,0,0
08:37:51,-156.46614,-110.192635,-94.90482,4.589583,1,0
08:37:56,-156.58594,-110.38517,-94.88584,4.5635414,0,0
08:38:00,-156.4375,-110.35731,-94.88584,4.5973954,1,0
08:38:05,-156.4375,-110.1293,-94.869576,4.6234374,0,0
08:38:10,-156.51042,-109.873436,-94.92382,4.6234374,0,0
08:38:14,-156.48958,-109.74929,-94.94009,4.5765624,0,0
08:38:18,-156.45052,-109.80503,-94.88584,4.6130204,0,0
08:38:22,-156.4427,-109.959564,-94.89127,4.5453124,1,0
08:38:26,-156.41145,-110.35731,-94.91839,4.6130204,1,0
08:38:30,-156.38281,-110.57519,-94.93737,4.5010414,1,0
08:38:34,-156.38281,-110.52958,-94.8967,4.6,1,0
08:38:39,-156.41406,-110.00263,-94.94279,4.602604,0,0
08:38:42,-156.4375,-109.33634,-94.84518,4.6286454,0,0
08:38:46,-156.39583,-108.9386,-94.94822,4.6,0,0
08:38:51,-156.33594,-108.75113,-94.85602,4.5947914,0,0
08:38:55,-156.42188,-108.7258,-94.90482,4.6104164,0,0
08:38:59,-156.32031,-108.867676,-94.89398,4.633854,0,0
08:39:03,-156.375,-109.16407,-94.910255,4.636458,0,0
08:39:08,-156.41145,-109.76956,-94.91568,4.5791664,1,0
08:39:12,-156.51823,-110.255974,-94.95635,4.6,1,0
