Rt,temp_hex,temp_ch,temp_chamber,MV,Heater On
2022-09-20 10:47:44,-101.3203125,-181.5703125,-109.7890625,0.0,False
2022-09-20 10:47:45,-101.25,-181.546875,-109.703125,15.144862140346719,On
2022-09-20 10:47:47,-101.265625,-181.5703125,-109.71875,16.96577415156695,On
2022-09-20 10:47:49,-101.1953125,-181.5703125,-109.6875,18.27262581340247,On
2022-09-20 10:47:50,-101.1953125,-181.4921875,-109.6875,20.36330950818956,On
2022-09-20 10:47:52,-101.25,-181.515625,-109.7578125,23.093324081742587,On
2022-09-20 10:47:54,-101.1953125,-181.6015625,-109.7734375,24.528937847373623,On
2022-09-20 10:47:56,-101.1796875,-181.625,-109.71875,26.426531431141523,On
2022-09-20 10:47:57,-101.234375,-181.734375,-109.8828125,29.15139381640675,On
2022-09-20 10:47:59,-101.3046875,-181.4140625,-109.7578125,32.11876527142562,On
2022-09-20 10:48:01,-101.234375,-181.359375,-109.71875,32.30298335844571,On
2022-09-20 10:48:02,-101.1953125,-181.515625,-109.703125,31.930569909080297,On
2022-09-20 10:48:04,-101.265625,-181.4375,-109.9140625,32.69684096610414,On
2022-09-20 10:48:06,-101.3046875,-181.4921875,-109.8984375,33.069420308032974,On
2022-09-20 10:48:08,-101.234375,-181.546875,-109.8671875,32.30326617969088,On
2022-09-20 10:48:09,-101.1640625,-181.625,-109.703125,31.600179639130015,On
2022-09-20 10:48:11,-101.1796875,-181.546875,-109.6640625,31.805885729527283,On
2022-09-20 10:48:13,-101.28125,-181.546875,-109.6640625,32.87041592195686,On
2022-09-20 10:48:15,-101.234375,-181.3828125,-109.7578125,32.31687053023954,On
2022-09-20 10:48:16,-101.234375,-181.515625,-109.703125,32.34375,On
2022-09-20 10:48:18,-101.3515625,-181.703125,-109.7890625,33.583012429184386,On
2022-09-20 10:48:20,-101.1640625,-181.4609375,-109.7578125,31.53262481048551,On
2022-09-20 10:48:22,-101.125,-181.4375,-109.734375,31.22750080094347,On
2022-09-20 10:48:23,-101.25,-181.6015625,-109.8671875,32.57187785502688,On
2022-09-20 10:48:25,-101.1953125,-181.546875,-109.7578125,31.921569614848515,On
2022-09-20 10:48:27,-101.234375,-181.4609375,-109.7890625,32.366305668474624,On
2022-09-20 10:48:29,-101.3046875,-181.546875,-109.6875,33.087479121790885,On
2022-09-20 10:48:30,-101.265625,-181.515625,-109.8125,32.63377177269579,On
2022-09-20 10:48:32,-101.2109375,-181.515625,-109.734375,32.077904877312676,On
2022-09-20 10:48:34,-101.1640625,-181.4375,-109.7578125,31.613825685303926,On
2022-09-20 10:48:35,-101.2109375,-181.6796875,-109.734375,32.13621793996601,On
2022-09-20 10:48:37,-101.3359375,-181.5703125,-109.84375,33.431151981636965,On
2022-09-20 10:48:39,-101.28125,-181.4921875,-109.8828125,32.781053628117476,On
2022-09-20 10:48:41,-101.2109375,-181.734375,-109.84375,32.06886058540947,On
2022-09-20 10:48:42,-101.3203125,-181.4609375,-109.8671875,33.26590941902118,On
2022-09-20 10:48:44,-101.234375,-181.6796875,-109.734375,32.29406127823757,On
2022-09-20 10:48:46,-101.390625,-181.4921875,-109.8828125,33.99626778625968,On
2022-09-20 10:48:48,-101.3515625,-181.546875,-109.734375,33.4929267732297,On
2022-09-20 10:48:49,-101.1640625,-181.4921875,-109.828125,31.532565629673044,On
2022-09-20 10:48:51,-101.3203125,-181.625,-109.8984375,33.29328262313822,On
2022-09-20 10:48:53,-101.28125,-181.4609375,-109.8125,32.789978192652455,On
