Rt,temp_ch,temp_hex_f,temp_hex_b,temp_chamber,MV,Heater On
2022-09-30 13:21:42,23.0703125,22.078125,12.03125,0.0,False
2022-09-30 13:21:43,22.0078125,23.1171875,11.9453125,11.9453125,0.0,Off
2022-09-30 13:21:48,22.03125,23.15625,11.984375,11.9296875,-392.6376675069332,Off
2022-09-30 13:21:51,21.9921875,23.015625,12.0078125,12.0546875,-41.19485279172659,Off
2022-09-30 13:21:55,22.046875,23.03125,11.9296875,11.9921875,-80.49765559285879,Off
2022-09-30 13:21:59,21.984375,23.015625,11.984375,12.046875,-41.55443400144577,Off
2022-09-30 13:22:03,22.046875,23.0078125,12.03125,12.0546875,-22.082922380417585,Off
2022-09-30 13:22:07,22.046875,22.984375,12.046875,11.96875,36.630164209753275,On
2022-09-30 13:22:11,21.9453125,23.0546875,11.9609375,11.8828125,-139.57081283256412,Off
2022-09-30 13:22:14,21.984375,22.9921875,11.8828125,12.015625,16.73859429731965,On
2022-09-30 13:22:18,22.109375,23.0078125,11.9453125,11.9453125,-22.383587788790464,Off
2022-09-30 13:22:22,22.046875,22.984375,11.9453125,11.96875,36.33061719313264,On
2022-09-30 13:22:26,22.0234375,23.015625,11.9296875,11.9296875,-41.913976330310106,Off
2022-09-30 13:22:30,21.9921875,22.921875,11.9921875,11.9609375,193.06001741811633,On
2022-09-30 13:22:33,22.1171875,23.09375,12.015625,11.984375,-237.34814462438226,Off
2022-09-30 13:22:37,22.140625,23.015625,11.96875,12.015625,-42.15433483943343,Off
2022-09-30 13:22:41,22.046875,23.0546875,11.984375,12.046875,-140.2290946058929,Off
2022-09-30 13:22:45,21.984375,23.0546875,11.9609375,12.0078125,-140.64773074164987,Off
2022-09-30 13:22:49,22.0703125,23.0703125,11.96875,12.03125,-180.251315549016,Off
2022-09-30 13:22:53,22.0078125,23.0546875,11.96875,12.046875,-141.60878594219685,Off
2022-09-30 13:22:56,22.078125,23.0078125,11.9609375,11.984375,-24.48090808838606,Off
2022-09-30 13:23:00,22.15625,23.125,12.0078125,11.9296875,-318.3911768719554,Off
2022-09-30 13:23:04,22.109375,23.0703125,11.9453125,11.9609375,-182.21249770373106,Off
2022-09-30 13:23:08,22.203125,23.1171875,11.9296875,11.984375,-300.3014341183007,Off
2022-09-30 13:23:12,22.109375,23.15625,11.9609375,11.984375,-399.15626803413033,Off
2022-09-30 13:23:16,22.109375,23.1796875,11.9921875,11.984375,-459.1323465742171,Off
2022-09-30 13:23:19,22.046875,23.015625,11.9453125,11.96875,-49.09543792530894,Off
2022-09-30 13:23:23,22.03125,23.0703125,11.9609375,11.9296875,-186.35602901503444,Off
2022-09-30 13:23:27,22.09375,23.1171875,11.984375,11.984375,-304.4369618296623,Off
2022-09-30 13:23:31,22.0703125,23.1171875,11.90625,11.9921875,-305.3350680023432,Off
2022-09-30 13:23:35,22.15625,23.125,12.046875,11.984375,-325.8300560861826,Off
2022-09-30 13:23:39,22.046875,23.03125,11.984375,12.0078125,-91.69520919024944,Off
2022-09-30 13:23:42,22.046875,23.0546875,11.96875,11.96875,-150.7081708200276,Off
2022-09-30 13:23:46,22.046875,23.03125,11.921875,12.046875,-92.35438330844045,Off
2022-09-30 13:23:50,22.09375,22.984375,11.921875,12.03125,24.951810609549284,On
2022-09-30 13:23:54,21.9609375,23.0546875,12.046875,12.015625,-151.24404323473573,Off
2022-09-30 13:23:58,22.046875,22.984375,11.921875,11.9453125,24.656836736947298,On
2022-09-30 13:24:02,22.0078125,22.9921875,12.0546875,11.9921875,5.185334011912346,On
2022-09-30 13:24:05,22.0703125,23.0078125,11.8828125,11.9921875,-33.93715016543865,Off
2022-09-30 13:24:09,21.9921875,23.046875,11.96875,12.0546875,-131.95104374736547,Off
2022-09-30 13:24:13,22.0703125,23.046875,11.9296875,11.9453125,-132.31028576940298,Off
2022-09-30 13:24:17,22.0546875,23.046875,12.015625,12.015625,-132.66985361278057,Off
2022-09-30 13:24:21,22.046875,23.1640625,11.9609375,11.9921875,-426.8956775069237,Off
2022-09-30 13:24:24,22.0703125,23.1015625,11.9453125,11.9609375,-271.42206145823,Off
2022-09-30 13:24:28,22.109375,23.0703125,11.921875,11.8828125,-193.8364607989788,Off
2022-09-30 13:24:32,21.9609375,23.1015625,11.9296875,11.96875,-272.73544742912054,Off
2022-09-30 13:24:36,22.0078125,23.1171875,11.9609375,12.0546875,-312.70177855342627,Off
2022-09-30 13:24:40,21.984375,23.03125,12.0078125,11.9453125,-98.09758404642344,Off
2022-09-30 13:24:44,22.03125,23.0703125,12.015625,12.046875,-196.29587797820568,Off
