0,0,0,0,0,0,0,0
2022-10-21 09:08:51,-163.5,-161.47121263586956,-108.9192923553719,-12.4390625,0.0,False,0.0,False
2022-10-21 09:08:53,-163.5,-161.4940132472826,-108.87861570247934,-12.384375,98.414938471298,On,-2.1987399811173187,Off
2022-10-21 09:08:55,-163.5234375,-161.69161854619566,-108.82166838842976,-12.4390625,22.298930594967647,On,-0.6480909195263705,Off
2022-10-21 09:08:57,-163.5703125,-161.47121263586956,-108.87861570247934,-12.384375,22.298930594967647,On,-0.6480909195263705,Off
2022-10-21 09:08:59,-163.6171875,-161.64601732336956,-108.86234504132231,-12.290625,21.94624480777408,On,-0.5797720046361123,Off
2022-10-21 09:09:01,-163.59375,-161.4940132472826,-108.87861570247934,-12.43125,21.687333093977454,On,-0.6120359636116051,Off
2022-10-21 09:09:03,-163.6640625,-161.47121263586956,-108.95996900826447,-12.3375,21.687333093977454,On,-0.6120359636116051,Off
2022-10-21 09:09:05,-163.4296875,-161.41801120923913,-108.80539772727273,-12.4,21.827319606527837,On,-0.7923179482864121,Off
2022-10-21 09:09:07,-163.59375,-161.59281589673913,-108.80539772727273,-12.321875,21.827319606527837,On,-0.7923179482864121,Off
2022-10-21 09:09:09,-163.6171875,-161.4940132472826,-108.87861570247934,-12.3609375,21.97496287819427,On,-0.7049325461331059,Off
2022-10-21 09:09:11,-163.5234375,-161.41801120923913,-108.9192923553719,-12.3375,21.76964769137787,On,-0.6816977148102308,Off
2022-10-21 09:09:13,-163.6171875,-161.54721467391303,-108.7891270661157,-12.4390625,22.13613344889774,On,-0.9963342433414589,Off
2022-10-21 09:09:15,-163.640625,-161.6156165081522,-108.86234504132231,-12.2828125,22.072225831237617,On,-0.6561350997523575,Off
2022-10-21 09:09:17,-163.5234375,-161.41801120923913,-108.87861570247934,-12.290625,21.584654389119148,On,-0.7358881331194927,Off
2022-10-21 09:09:19,-163.3125,-161.5700152853261,-108.87861570247934,-12.2671875,21.584654389119148,On,-0.7358881331194927,Off
2022-10-21 09:09:21,-163.5,-161.54721467391303,-108.86234504132231,-12.2515625,22.037799035159583,On,-0.7798509096071792,Off
2022-10-21 09:09:23,-163.4765625,-161.6156165081522,-108.86234504132231,-12.3765625,22.037799035159583,On,-0.7798509096071792,Off
2022-10-21 09:09:25,-163.59375,-161.4940132472826,-108.94369834710744,-12.2828125,21.876661918991378,On,-0.6714034138798285,Off
2022-10-21 09:09:27,-163.4296875,-161.4940132472826,-108.90302169421487,-12.30625,21.91714073627248,On,-0.8122030304056613,Off
2022-10-21 09:09:29,-163.59375,-161.59281589673913,-108.87861570247934,-12.3375,21.91714073627248,On,-0.8122030304056613,Off
2022-10-21 09:09:31,-163.6171875,-161.54721467391303,-108.90302169421487,-12.321875,21.979985314959546,On,-0.7503860608435471,Off
2022-10-21 09:09:33,-163.71875,-161.54721467391303,-108.94369834710744,-12.290625,21.979985314959546,On,-0.7503860608435471,Off
2022-10-21 09:09:35,-163.546875,-161.349609375,-108.95996900826447,-12.3609375,21.705935831627887,On,-0.6830801291182365,Off
2022-10-21 09:09:37,-163.640625,-161.41801120923913,-108.97623966942149,-12.4,21.98879871067573,On,-0.6949962560749378,Off
2022-10-21 09:09:39,-163.6171875,-161.6156165081522,-109.01691632231405,-12.321875,21.98879871067573,On,-0.6949962560749378,Off
2022-10-21 09:09:41,-163.4765625,-161.4940132472826,-108.87861570247934,-12.43125,21.975083511772453,On,-0.8350634918340806,Off
2022-10-21 09:09:43,-163.7421875,-161.44841202445653,-108.90302169421487,-12.384375,21.828820520822212,On,-0.713367150859814,Off
2022-10-21 09:09:45,-163.5,-161.27360733695653,-108.87861570247934,-12.290625,21.828820520822212,On,-0.713367150859814,Off
2022-10-21 09:09:47,-163.5234375,-161.09880264945653,-108.74845041322314,-12.43125,21.485396876622108,On,-0.9328032603465393,Off
2022-10-21 09:09:49,-163.546875,-160.94679857336956,-108.74845041322314,-12.3375,21.485396876622108,On,-0.9328032603465393,Off
2022-10-21 09:09:51,-163.5703125,-160.52878736413044,-108.82166838842976,-12.4,21.077827833187204,On,-0.7288180529963577,Off
2022-10-21 09:09:53,-163.59375,-160.23237941576087,-108.9192923553719,-12.30625,20.936139328063227,On,-0.5949744814595269,Off
2022-10-21 09:09:55,-163.59375,-159.7915675951087,-108.90302169421487,-12.30625,20.936139328063227,On,-0.5949744814595269,Off
2022-10-21 09:09:57,-163.453125,-159.35075577445653,-108.87861570247934,-12.3375,20.345450711778543,On,-0.7916195686622804,Off
2022-10-21 09:09:59,-163.640625,-158.6971382472826,-108.86234504132231,-12.196875,19.748484599808133,On,-0.7922132919602617,Off
2022-10-21 09:10:01,-163.5,-157.9447180706522,-108.86234504132231,-12.2359375,19.748484599808133,On,-0.7922132919602617,Off
2022-10-21 09:10:03,-163.5703125,-157.1694972826087,-108.84607438016529,-12.2359375,18.93899236950037,On,-0.7866786117392773,Off
2022-10-21 09:10:05,-163.453125,-156.30307404891303,-108.86234504132231,-12.3375,18.420653283484473,On,-0.74275142058142,Off
