Rt,temp_ch,temp_hex_f,temp_hex_b,temp_chamber,Heat F,Heat B
08:21:54,-152.10156,-133.50246,8.271739,-12.279212,1,0
08:21:54,-152.36719,0.79313856,8.271739,-12.279212,0,0
08:21:55,-152.32031,-17.181343,8.271739,-12.22601,1,0
08:21:55,-152.14062,-51.891476,8.271739,-12.317213,1,0
08:21:55,-152.25781,-33.620583,-78.77339,-12.22601,1,0
08:21:55,-152.125,-22.379883,8.271739,-12.22601,0,0
08:21:56,-152.21094,-19.058594,8.271739,-12.165209,0,0
08:21:56,-151.96875,-31.781336,-78.81139,-12.241211,1,1
08:21:56,-152.14062,-66.27866,-78.77339,-12.21081,1,1
08:21:56,-152.05469,-58.03244,8.271739,-12.241211,1,0
08:21:57,-152.16406,-59.658882,-78.8418,-12.150008,0,1
08:21:57,-152.07812,-90.71332,-78.8266,-12.127208,1,0
08:21:57,-151.92188,-30.595703,-78.8418,-12.180409,0,0
08:21:57,-151.96875,-105.1613,8.271739,-12.20321,0,0
08:21:58,-152.125,-20.525433,-78.7886,-12.127208,0,0
08:21:58,-152.00781,-3.1589675,-78.72779,-12.180409,0,0
08:21:58,-151.99219,-93.46459,-78.803795,-12.150008,0,0
08:21:58,-152.10156,10.316194,-78.758194,-12.127208,0,0
08:21:59,-152.00781,4.0992274,-78.902596,-12.0968075,0,0
08:21:59,-152.05469,14.237899,-78.60619,-12.180409,0,0
08:21:59,-151.96875,15.324728,-78.77339,-12.165209,0,0
08:21:59,-151.96875,11.707031,-78.651794,-12.165209,0,0
08:22:00,-151.99219,14.937118,-78.743,-12.188009,0,0
08:22:00,-151.89844,15.02832,-78.66699,-12.142408,0,0
08:22:00,-152.05469,15.324728,-78.697395,-12.142408,0,0
08:22:00,-151.83594,17.072775,-78.758194,-12.127208,0,0
08:22:01,-152.05469,12.337848,-78.71259,-12.127208,0,0
08:22:01,-151.875,8.560547,-78.63659,-12.142408,0,0
08:22:01,-151.94531,16.358356,-78.68219,-12.0968075,0,0
