Rt,temp_ch,temp_hex_f,temp_hex_b,temp_chamber,Heat F,Heat B
10:41:57,18.09375,18.205205502717405,24.42691115702479,17.975,0,0
10:42:01,18.049479,18.168472,18.083603,18.312874,0,0
10:42:04,18.03776,18.201406,18.121603,18.320475,0,0
10:42:07,18.096354,18.198872,18.176073,18.339476,0,0
10:42:10,18.101562,18.21534,18.144403,18.382544,0,0
10:42:13,18.106771,18.21914,18.133003,18.38001,0,0
10:42:16,18.088541,18.209005,18.15454,18.343275,0,0
10:42:19,18.121094,18.222939,18.15327,18.36101,0,0
10:42:22,18.082031,18.20394,18.144403,18.350876,0,0
10:42:25,18.111979,18.23434,18.14567,18.33821,0,0
10:42:28,18.127604,18.216606,18.160872,18.381277,0,0
10:42:31,18.096354,18.240671,18.13807,18.385077,0,0
10:42:34,18.110678,18.24194,18.149471,18.342009,0,0
10:42:37,18.106771,18.228006,18.153273,18.319206,0,0
10:42:40,18.130209,18.240675,18.152006,18.348341,0,0
10:42:43,18.135416,18.250807,18.136805,18.369877,0,0
10:42:46,18.125,18.22294,18.162138,18.340742,0,0
10:42:49,18.127604,18.212807,18.11907,18.348343,0,0
10:42:52,18.144531,18.234339,18.17227,18.34581,0,0
10:42:55,18.125,18.224207,18.146936,18.366076,0,0
10:42:58,18.040365,18.152004,18.146936,18.328077,0,0
10:43:02,17.954428,18.10767,18.108936,18.27994,0,0
10:43:05,17.885416,18.095003,18.112738,18.301474,0,0
10:43:08,17.792969,18.027866,18.074736,18.202673,0,0
10:43:11,17.747396,17.997467,18.077269,18.16467,0,0
10:43:14,17.688803,17.935398,18.08487,18.168472,0,0
10:43:17,17.645834,17.894865,18.049402,18.13427,0,0
10:43:20,17.614584,17.894863,18.050669,18.054468,0,0
10:43:23,17.602865,17.89233,18.021534,18.070936,0,0
10:43:26,17.56901,17.878397,18.046867,18.050669,0,0
10:43:29,17.574219,17.858131,18.027868,17.968332,0,0
10:43:32,17.563803,17.822662,17.989866,17.974667,0,0
10:43:35,17.545572,17.821394,17.987333,17.974665,0,0
10:43:38,17.578125,17.841665,18.026602,17.975931,0,0
10:43:41,17.519531,17.836596,18.0076,17.91513,0,0
10:43:44,17.558594,17.813795,18.017735,17.896132,0,0
10:43:47,17.559896,17.821394,17.981,17.907532,0,0
10:43:50,17.572916,17.803661,17.937933,17.902464,0,0
10:43:54,17.503906,17.809996,17.963266,17.855597,0,0
10:43:57,17.596354,17.80113,17.970867,17.836596,0,0
10:44:00,17.545572,17.82013,17.974665,17.872063,0,0
10:44:03,17.574219,17.815062,17.948065,17.85813,0,0
10:44:06,17.545572,17.828995,17.921463,17.825195,0,0
10:44:09,17.546875,17.851795,17.922731,17.864462,0,0
10:44:13,17.554688,17.798597,17.934132,17.837862,0,0
10:44:16,17.546875,17.809996,17.916397,17.837862,0,0
