Rt,temp_hex,temp_ch,temp_chamber,MV,Heater On
2022-09-30 09:24:17,23.1640625,21.9921875,11.875,0.0,False
2022-09-30 09:24:18,23.1796875,21.96875,11.796875,4101.5625,On
2022-09-30 09:24:22,23.1171875,22.03125,11.8203125,4414.0625,On
2022-09-30 09:24:26,23.15625,22.0078125,11.859375,4218.75,On
2022-09-30 09:24:29,23.1015625,22.046875,11.90625,4492.1875,On
2022-09-30 09:24:33,23.1171875,21.9453125,11.84375,4414.0625,On
2022-09-30 09:24:37,23.15625,21.96875,11.8203125,4218.75,On
2022-09-30 09:24:40,23.1875,21.9375,11.8984375,4062.5,On
2022-09-30 09:24:44,23.1796875,22.03125,11.796875,4101.5625,On
2022-09-30 09:24:48,23.2109375,21.96875,11.765625,3945.3125,On
2022-09-30 09:24:51,23.28125,22.03125,11.8359375,3593.75,On
2022-09-30 09:24:55,23.2734375,21.96875,11.875,3632.8125,On
2022-09-30 09:24:58,23.2265625,22.03125,11.859375,3867.1875,On
2022-09-30 09:25:02,23.2265625,21.9453125,11.8359375,3867.1875,On
2022-09-30 09:25:06,23.3046875,21.9140625,11.78125,3476.5625,On
2022-09-30 09:25:09,23.3046875,21.921875,11.7890625,3476.5625,On
2022-09-30 09:25:13,23.3203125,21.96875,11.8359375,3398.4375,On
2022-09-30 09:25:17,23.3984375,21.9921875,11.8828125,3007.8125,On
2022-09-30 09:25:20,23.328125,21.96875,11.796875,3359.375,On
2022-09-30 09:25:24,23.484375,22.0234375,11.859375,2578.125,On
2022-09-30 09:25:28,23.484375,22.0703125,11.8203125,2578.125,On
2022-09-30 09:25:31,23.4375,22.046875,11.8359375,2812.5,On
2022-09-30 09:25:35,23.5,21.984375,11.8125,2500.0,On
2022-09-30 09:25:39,23.484375,22.0703125,11.84375,2578.125,On
2022-09-30 09:25:42,23.5546875,22.0703125,11.84375,2226.5625,On
2022-09-30 09:25:46,23.5234375,21.984375,11.8359375,2382.8125,On
2022-09-30 09:25:49,23.609375,22.0703125,11.8203125,1953.125,On
2022-09-30 09:25:53,23.5234375,21.9921875,11.796875,2382.8125,On
2022-09-30 09:25:57,23.578125,22.0703125,11.875,2109.375,On
2022-09-30 09:26:00,23.6171875,22.1171875,11.84375,1914.0625,On
2022-09-30 09:26:04,23.703125,22.109375,11.8125,1484.375,On
2022-09-30 09:26:08,23.7109375,22.0703125,11.875,1445.3125,On
2022-09-30 09:26:11,23.65625,22.03125,11.8125,1718.75,On
2022-09-30 09:26:15,23.8125,22.0078125,11.8828125,937.5,On
2022-09-30 09:26:19,23.8359375,22.03125,11.859375,820.3125,On
2022-09-30 09:26:22,23.890625,22.0234375,11.8359375,546.875,On
2022-09-30 09:26:26,23.8125,22.046875,11.859375,937.5,On
2022-09-30 09:26:30,23.859375,21.984375,11.875,703.125,On
2022-09-30 09:26:33,23.90625,21.9921875,11.8359375,468.75,On
2022-09-30 09:26:37,23.90625,22.078125,11.8359375,468.75,On
2022-09-30 09:26:41,24.0,22.09375,11.8125,0.0,Off
2022-09-30 09:26:44,24.0390625,22.0234375,11.8828125,-195.3125,Off
2022-09-30 09:26:48,24.0625,22.1171875,11.8125,-312.5,Off
2022-09-30 09:26:52,24.015625,22.2265625,11.8984375,-78.125,Off
2022-09-30 09:26:55,24.0390625,22.1171875,11.7890625,-195.3125,Off
2022-09-30 09:26:59,23.9921875,22.203125,11.859375,39.0625,On
2022-09-30 09:27:03,24.15625,22.1328125,11.859375,-781.25,Off
2022-09-30 09:27:06,24.1796875,22.1875,11.8203125,-898.4375,Off
2022-09-30 09:27:10,24.15625,22.1328125,11.8359375,-781.25,Off
2022-09-30 09:27:14,24.1015625,22.1328125,11.8125,-507.8125,Off
2022-09-30 09:27:17,24.203125,22.0546875,11.859375,-1015.625,Off
2022-09-30 09:27:21,24.203125,22.0703125,11.8359375,-1015.625,Off
2022-09-30 09:27:24,24.171875,22.1171875,11.8828125,-859.375,Off
2022-09-30 09:27:28,24.171875,22.09375,11.859375,-859.375,Off
2022-09-30 09:27:32,24.2265625,22.1328125,11.8203125,-1132.8125,Off
2022-09-30 09:27:35,24.15625,22.109375,11.8359375,-781.25,Off
2022-09-30 09:27:39,24.203125,22.234375,11.8203125,-1015.625,Off
2022-09-30 09:27:43,24.203125,22.203125,11.8125,-1015.625,Off
2022-09-30 09:27:46,24.203125,22.203125,11.859375,-1015.625,Off
2022-09-30 09:27:50,24.1015625,22.2734375,11.765625,-507.8125,Off
2022-09-30 09:27:54,24.1328125,22.2265625,11.9296875,-664.0625,Off
2022-09-30 09:27:57,24.203125,22.2265625,11.9609375,-1015.625,Off
2022-09-30 09:28:01,24.1484375,22.1875,11.8203125,-742.1875,Off
