Rt,temp_ch,temp_hex_f,temp_hex_b,temp_chamber,Heat F,Heat B
08:58:13,-155.09375,-108.30018682065217,-93.4947055785124,4.6234375,0,0
08:58:14,-155.14062,-108.45979,-93.51911,4.69375,0,0
08:58:16,-155.27344,-108.7182,-93.332,4.6078124,0,0
08:58:17,-155.07031,-108.7714,-93.332,4.6234374,0,0
08:58:18,-155.32031,-109.08301,-93.462166,4.7171874,0,0
08:58:19,-155.16406,-109.10581,-93.332,4.7171874,0,0
08:58:20,-155.17969,-109.288216,-93.38895,4.56875,0,0
08:58:21,-155.16406,-109.54662,-93.44589,4.75625,0,0
08:58:22,-155.04688,-109.57702,-93.38895,4.63125,0,0
08:58:23,-155.17969,-109.797424,-93.29946,4.6390624,0,0
08:58:24,-154.96094,-110.10903,-93.37267,4.6390624,1,0
08:58:25,-155.25,-110.16984,-93.34827,4.6234374,1,0
08:58:26,-155.22656,-110.238235,-93.37267,4.678125,1,0
08:58:27,-155.17969,-110.57265,-93.38895,4.6703124,1,0
08:58:28,-155.20312,-110.61065,-93.40522,4.6234374,1,0
08:58:29,-155.20312,-110.79305,-93.38895,4.678125,1,0
08:58:31,-155.07031,-110.831055,-93.42963,4.6390624,1,0
08:58:32,-155.07031,-111.074265,-93.34827,4.553125,1,0
08:58:33,-155.09375,-110.884254,-93.37267,4.6234374,1,0
08:58:34,-155.09375,-111.11226,-93.38895,4.584375,1,0
08:58:35,-155.20312,-111.11226,-93.494705,4.5921874,1,0
08:58:36,-155.07031,-111.03626,-93.38895,4.56875,1,0
08:58:37,-155.22656,-110.884254,-93.44589,4.6546874,1,0
08:58:38,-155.17969,-110.884254,-93.38895,4.6703124,1,0
08:58:39,-155.11719,-110.777855,-93.37267,4.6390624,1,0
08:58:40,-155.14062,-110.73985,-93.38895,4.6078124,1,0
08:58:41,-155.16406,-110.44344,-93.40522,4.6703124,1,0
08:58:42,-155.27344,-110.29904,-93.42963,4.5921874,1,0
08:58:43,-155.25,-110.16984,-93.34827,4.7875,1,0
08:58:44,-155.09375,-109.96463,-93.34827,4.6546874,0,0
08:58:45,-155.07031,-109.61502,-93.28319,4.6390624,0,0
08:58:46,-155.16406,-109.447815,-93.37267,4.69375,0,0
08:58:47,-155.02344,-109.10581,-93.38895,4.63125,0,0
08:58:48,-155.07031,-108.991806,-93.37267,4.6234374,0,0
08:58:49,-155.20312,-108.702995,-93.40522,4.7328124,0,0
08:58:50,-155.07031,-108.48259,-93.38895,4.709375,0,0
08:58:51,-155.20312,-108.22418,-93.494705,4.7484374,0,0
08:58:52,-155.02344,-108.13298,-93.51911,4.7171874,0,0
08:58:53,-155.16406,-107.89738,-93.47843,4.6703124,0,0
08:58:54,-155.17969,-107.806175,-93.38895,4.7171874,0,0
