Rt,temp_ch,temp_hex_f,temp_hex_b,temp_chamber,MV,Heater On
2022-10-03 14:42:00,18.984375,19.0546875,11.078125,11.1875,0.0,False
2022-10-03 14:42:01,18.9375,19.0703125,11.1015625,11.234375,0.0,Off
2022-10-03 14:42:06,18.90625,19.0390625,11.1484375,11.3203125,12442.34375,On
2022-10-03 14:42:09,18.9375,18.984375,11.1171875,11.2265625,12579.0625,On
2022-10-03 14:42:13,18.9921875,19.078125,10.9921875,11.296875,12344.6875,On
2022-10-03 14:42:17,18.921875,19.03125,11.0546875,11.2578125,12461.875,On
2022-10-03 14:42:21,18.90625,19.03125,11.0390625,11.2265625,12461.875,On
2022-10-03 14:42:25,18.9609375,19.09375,11.0859375,11.2890625,12305.625,On
2022-10-03 14:42:29,18.90625,19.03125,11.125,11.2109375,12461.875,On
2022-10-03 14:42:32,19.0390625,19.015625,11.0859375,11.1953125,12500.9375,On
2022-10-03 14:42:36,18.96875,19.1015625,11.1796875,11.2109375,12286.09375,On
2022-10-03 14:42:40,18.9453125,19.015625,11.1171875,11.2890625,12500.9375,On
2022-10-03 14:42:44,19.0078125,19.0546875,11.078125,11.2734375,12403.28125,On
2022-10-03 14:42:48,18.96875,19.1796875,11.0625,11.25,12090.78125,On
2022-10-03 14:42:52,18.9921875,19.09375,11.1171875,11.1875,12305.625,On
2022-10-03 14:42:55,18.9921875,19.0390625,11.0859375,11.1796875,12442.34375,On
2022-10-03 14:42:59,19.015625,19.0703125,11.1875,11.1953125,12364.21875,On
2022-10-03 14:43:03,19.0078125,19.078125,18.765625,11.2734375,12344.6875,On
2022-10-03 14:43:07,19.03125,19.1015625,19.09375,11.296875,12286.09375,On
2022-10-03 14:43:11,19.03125,19.0703125,18.8515625,11.2890625,12364.21875,On
2022-10-03 14:43:15,19.0703125,19.1015625,14.75,11.2890625,12286.09375,On
2022-10-03 14:43:18,19.015625,19.078125,12.6328125,11.2890625,12344.6875,On
2022-10-03 14:43:22,19.03125,19.09375,11.84375,11.234375,12305.625,On
