Rt,temp_ch,temp_hex_f,temp_hex_b,temp_chamber,MV,Heater On
2022-10-03 15:52:04,24.59375,24.1328125,14.125,11.421875,-35372.03125,Off
2022-10-03 15:52:08,24.515625,24.1484375,14.1328125,11.546875,-35411.09375,Off
2022-10-03 15:52:12,24.4921875,24.125,14.2109375,11.421875,-35352.5,Off
2022-10-03 15:52:16,24.4609375,24.0625,14.234375,11.4609375,-35196.25,Off
2022-10-03 15:52:20,24.53125,24.0703125,14.15625,11.4296875,-35215.78125,Off
2022-10-03 15:52:23,24.53125,24.015625,14.1328125,11.4453125,-35079.0625,Off
2022-10-03 15:52:27,24.5078125,24.046875,14.1796875,11.4609375,-35157.1875,Off
2022-10-03 15:52:31,24.5546875,24.171875,14.0625,11.3359375,-35469.6875,Off
2022-10-03 15:52:35,24.5078125,24.1015625,14.0234375,11.5078125,-35293.90625,Off
2022-10-03 15:52:39,24.53125,24.109375,14.1328125,11.46875,-35313.4375,Off
2022-10-03 15:52:43,24.484375,24.0703125,14.1484375,11.421875,-35215.78125,Off
2022-10-03 15:52:46,24.46875,24.046875,14.125,11.5078125,-35157.1875,Off
2022-10-03 15:52:50,24.46875,24.0625,14.2578125,11.3828125,-35196.25,Off
2022-10-03 15:52:54,24.375,24.015625,14.1796875,11.53125,-35079.0625,Off
2022-10-03 15:52:58,24.4609375,24.015625,14.1796875,11.3828125,-35079.0625,Off
2022-10-03 15:53:02,24.515625,24.109375,14.2109375,11.4921875,-35313.4375,Off
2022-10-03 15:53:06,24.3828125,24.171875,14.1328125,11.4921875,-35469.6875,Off
2022-10-03 15:53:09,24.40625,24.125,14.0,11.4453125,-35352.5,Off
2022-10-03 15:53:13,24.3828125,24.0,14.0234375,11.484375,-35040.0,Off
2022-10-03 15:53:17,24.4375,23.9765625,14.046875,11.421875,-34981.40625,Off
2022-10-03 15:53:21,24.375,23.953125,14.046875,11.4921875,-34922.8125,Off
2022-10-03 15:53:25,24.3515625,23.90625,14.0859375,11.46875,-34805.625,Off
2022-10-03 15:53:29,24.328125,23.9765625,14.0234375,11.4609375,-34981.40625,Off
2022-10-03 15:53:33,24.3046875,24.0390625,14.046875,11.46875,-35137.65625,Off
2022-10-03 15:53:36,24.328125,23.921875,14.1796875,11.421875,-34844.6875,Off
2022-10-03 15:53:40,24.3125,23.921875,14.125,11.421875,-34844.6875,Off
2022-10-03 15:53:44,24.265625,23.8203125,14.1796875,11.4609375,-34590.78125,Off
2022-10-03 15:53:48,24.328125,23.921875,14.1796875,11.46875,-34844.6875,Off
2022-10-03 15:53:52,24.3359375,23.90625,14.2109375,11.4296875,-34805.625,Off
2022-10-03 15:53:56,24.328125,24.0,14.109375,11.484375,-35040.0,Off
2022-10-03 15:54:00,24.3125,24.0625,14.0859375,11.46875,-35196.25,Off
2022-10-03 15:54:03,24.2421875,23.90625,14.1484375,11.4453125,-34805.625,Off
2022-10-03 15:54:07,24.265625,23.890625,14.296875,11.421875,-34766.5625,Off
2022-10-03 15:54:11,24.2578125,23.9453125,14.21875,11.4140625,-34903.28125,Off
2022-10-03 15:54:15,24.2578125,23.9296875,14.265625,11.3984375,-34864.21875,Off
2022-10-03 15:54:19,24.2578125,23.8828125,14.2421875,11.46875,-34747.03125,Off
2022-10-03 15:54:22,24.1796875,23.890625,14.21875,11.4921875,-34766.5625,Off
2022-10-03 15:54:26,24.28125,23.921875,14.125,11.421875,-34844.6875,Off
2022-10-03 15:54:30,24.2578125,23.953125,14.0859375,11.4921875,-34922.8125,Off
2022-10-03 15:54:34,24.2578125,24.015625,14.109375,11.4296875,-35079.0625,Off
2022-10-03 15:54:38,24.3046875,23.953125,14.109375,11.4609375,-34922.8125,Off
2022-10-03 15:54:42,24.2421875,23.953125,14.171875,11.4453125,-34922.8125,Off
2022-10-03 15:54:45,24.1953125,23.953125,14.1484375,11.46875,-34922.8125,Off
2022-10-03 15:54:49,24.1953125,23.9296875,14.2578125,11.484375,-34864.21875,Off
2022-10-03 15:54:53,24.2578125,23.921875,14.2109375,11.4921875,-34844.6875,Off
2022-10-03 15:54:57,24.2265625,23.9296875,14.1796875,11.484375,-34864.21875,Off
2022-10-03 15:55:01,24.2265625,23.96875,14.1328125,11.53125,-34961.875,Off
2022-10-03 15:55:05,24.1953125,23.9296875,14.1328125,11.46875,-34864.21875,Off
2022-10-03 15:55:09,24.2265625,23.8203125,14.1484375,11.4296875,-34590.78125,Off
2022-10-03 15:55:12,24.2265625,23.96875,14.0859375,11.4296875,-34961.875,Off
2022-10-03 15:55:16,24.15625,23.921875,14.171875,11.4609375,-34844.6875,Off
2022-10-03 15:55:20,24.1796875,23.8671875,14.1484375,11.4921875,-34707.96875,Off
2022-10-03 15:55:24,24.0703125,23.796875,14.1796875,11.421875,-34532.1875,Off
2022-10-03 15:55:28,24.171875,23.8671875,14.1796875,11.4296875,-34707.96875,Off
2022-10-03 15:55:31,24.0703125,23.9296875,14.1796875,11.546875,-34864.21875,Off
2022-10-03 15:55:35,24.171875,23.953125,14.234375,11.4609375,-34922.8125,Off
2022-10-03 15:55:39,24.1953125,23.8125,14.0703125,11.4921875,-34571.25,Off
2022-10-03 15:55:43,24.0625,23.8828125,14.0,11.421875,-34747.03125,Off
2022-10-03 15:55:47,24.15625,23.921875,14.0625,11.46875,-34844.6875,Off
2022-10-03 15:55:51,24.1015625,23.890625,14.0625,11.4609375,-34766.5625,Off
2022-10-03 15:55:54,24.1015625,23.859375,14.0625,11.484375,-34688.4375,Off
2022-10-03 15:55:58,24.0859375,23.8828125,14.0703125,11.484375,-34747.03125,Off
2022-10-03 15:56:02,24.1484375,23.890625,14.046875,11.4296875,-34766.5625,Off
2022-10-03 15:56:06,24.0234375,23.9296875,14.09375,11.46875,-34864.21875,Off
2022-10-03 15:56:10,24.0703125,23.90625,14.125,11.4921875,-34805.625,Off
2022-10-03 15:56:14,24.1015625,23.921875,14.15625,11.5078125,-34844.6875,Off
2022-10-03 15:56:17,24.015625,23.8359375,14.125,11.484375,-34629.84375,Off
2022-10-03 15:56:21,24.0390625,23.8828125,14.21875,11.4296875,-34747.03125,Off
2022-10-03 15:56:25,24.0625,23.8671875,14.1484375,11.5078125,-34707.96875,Off
2022-10-03 15:56:29,24.0859375,23.7109375,14.1484375,11.5234375,-34317.34375,Off
2022-10-03 15:56:33,23.953125,23.7265625,14.0859375,11.5078125,-34356.40625,Off
2022-10-03 15:56:37,23.953125,23.6640625,14.15625,11.53125,-34200.15625,Off
2022-10-03 15:56:41,23.9765625,23.6796875,14.1953125,11.5234375,-34239.21875,Off
2022-10-03 15:56:44,23.9921875,23.640625,14.1484375,11.4296875,-34141.5625,Off
2022-10-03 15:56:48,23.9765625,23.7265625,14.1328125,11.4921875,-34356.40625,Off
2022-10-03 15:56:52,24.0859375,23.7109375,14.1484375,11.375,-34317.34375,Off
2022-10-03 15:56:56,23.8828125,23.5703125,14.125,11.4296875,-33965.78125,Off
2022-10-03 15:57:00,24.046875,23.703125,14.1328125,11.4296875,-34297.8125,Off
2022-10-03 15:57:04,24.0,23.7265625,14.1953125,11.4296875,-34356.40625,Off
2022-10-03 15:57:07,23.90625,23.765625,14.15625,11.4296875,-34454.0625,Off
2022-10-03 15:57:11,23.9921875,23.734375,14.125,11.484375,-34375.9375,Off
2022-10-03 15:57:15,23.96875,23.796875,14.1953125,11.5078125,-34532.1875,Off
2022-10-03 15:57:19,23.953125,23.7109375,14.1796875,11.4921875,-34317.34375,Off
2022-10-03 15:57:23,23.9296875,23.65625,14.15625,11.5078125,-34180.625,Off
2022-10-03 15:57:26,23.8671875,23.6796875,14.28125,11.4921875,-34239.21875,Off
2022-10-03 15:57:30,23.9453125,23.703125,14.21875,11.484375,-34297.8125,Off
2022-10-03 15:57:34,23.890625,23.7265625,14.15625,11.484375,-34356.40625,Off
2022-10-03 15:57:38,23.859375,23.65625,14.09375,11.484375,-34180.625,Off
2022-10-03 15:57:42,23.890625,23.7265625,14.09375,11.484375,-34356.40625,Off
2022-10-03 15:57:46,23.8359375,23.796875,14.0703125,11.5546875,-34532.1875,Off
2022-10-03 15:57:49,23.8671875,23.75,14.125,11.4921875,-34415.0,Off
2022-10-03 15:57:53,23.9453125,23.7265625,14.15625,11.4921875,-34356.40625,Off
2022-10-03 15:57:57,23.8671875,23.7734375,14.1328125,11.5078125,-34473.59375,Off
2022-10-03 15:58:01,23.8359375,23.6640625,14.1328125,11.4296875,-34200.15625,Off
2022-10-03 15:58:05,23.84375,23.703125,14.09375,11.4609375,-34297.8125,Off
2022-10-03 15:58:09,23.734375,23.6640625,14.0859375,11.484375,-34200.15625,Off
2022-10-03 15:58:12,23.8359375,23.7109375,14.125,11.4609375,-34317.34375,Off
2022-10-03 15:58:16,23.8125,23.6328125,14.109375,11.5078125,-34122.03125,Off
2022-10-03 15:58:20,23.765625,23.5703125,14.21875,11.4609375,-33965.78125,Off
2022-10-03 15:58:24,23.7890625,23.6796875,14.1328125,11.4296875,-34239.21875,Off
2022-10-03 15:58:28,23.7734375,23.6171875,14.1328125,11.4453125,-34082.96875,Off
2022-10-03 15:58:32,23.8359375,23.6328125,14.1953125,11.53125,-34122.03125,Off
2022-10-03 15:58:35,23.7890625,23.609375,14.15625,11.484375,-34063.4375,Off
2022-10-03 15:58:39,23.8203125,23.65625,14.0859375,11.484375,-34180.625,Off
2022-10-03 15:58:43,23.8203125,23.65625,14.2109375,11.4921875,-34180.625,Off
2022-10-03 15:58:47,23.765625,23.65625,14.1953125,11.5546875,-34180.625,Off
2022-10-03 15:58:51,23.765625,23.53125,14.1953125,11.4921875,-33868.125,Off
2022-10-03 15:58:55,23.734375,23.65625,14.03125,11.5078125,-34180.625,Off
2022-10-03 15:58:58,23.765625,23.6796875,14.1328125,11.421875,-34239.21875,Off
2022-10-03 15:59:02,23.8125,23.6171875,14.0859375,11.484375,-34082.96875,Off
2022-10-03 15:59:06,23.703125,23.65625,14.0078125,11.484375,-34180.625,Off
2022-10-03 15:59:10,23.7734375,23.7109375,14.0703125,11.5234375,-34317.34375,Off
2022-10-03 15:59:14,23.640625,23.578125,14.1953125,11.421875,-33985.3125,Off
2022-10-03 15:59:18,23.7265625,23.5078125,14.1796875,11.4296875,-33809.53125,Off
2022-10-03 15:59:21,23.703125,23.53125,14.1796875,11.46875,-33868.125,Off
2022-10-03 15:59:25,23.734375,23.578125,14.1484375,11.4453125,-33985.3125,Off
2022-10-03 15:59:29,23.6640625,23.546875,14.1484375,11.484375,-33907.1875,Off
