Rt,temp_ch,temp_hex_f,temp_hex_b,temp_chamber,Heat F,Heat B
09:16:13,-155.3203125,-107.35016134510869,-93.91774276859505,4.6234375,0,0
09:16:14,-155.45312,-107.44136,-93.96655,4.678125,0,0
09:16:16,-155.52344,-107.79097,-93.96655,4.584375,0,0
09:16:17,-155.38281,-107.71497,-93.860794,4.709375,0,0
09:16:18,-155.35938,-107.93538,-93.860794,4.6390624,0,0
09:16:19,-155.32031,-108.07978,-93.84453,4.7171874,0,0
09:16:20,-155.29688,-108.13298,-93.89333,4.63125,0,0
09:16:21,-155.38281,-108.52059,-93.84453,4.709375,1,0
09:16:22,-155.38281,-108.61179,-93.93401,4.6703124,0,0
09:16:23,-155.27344,-108.52059,-93.96655,4.63125,0,0
09:16:24,-155.32031,-108.7714,-93.96655,4.69375,0,0
09:16:25,-155.38281,-108.93861,-93.99096,4.6390624,0,0
09:16:26,-155.40625,-109.02981,-93.91774,4.6390624,0,0
09:16:27,-155.40625,-109.06781,-93.89333,4.6078124,0,0
09:16:28,-155.42969,-109.30341,-94.00723,4.6703124,1,1
09:16:29,-155.38281,-109.52382,-93.95029,4.6234374,1,0
09:16:30,-155.45312,-109.637825,-93.828255,4.678125,0,0
09:16:31,-155.38281,-109.744225,-93.95029,4.63125,0,0
09:16:32,-155.42969,-109.96463,-93.91774,4.6390624,1,0
09:16:33,-155.45312,-110.00263,-93.860794,4.709375,0,0
09:16:34,-155.32031,-110.14703,-93.89333,4.6234374,1,0
09:16:35,-155.32031,-110.26104,-93.95029,4.584375,1,0
09:16:36,-155.42969,-110.36744,-94.00723,4.6546874,1,1
09:16:37,-155.42969,-110.534645,-93.95029,4.6703124,1,0
09:16:39,-155.38281,-110.49664,-93.96655,4.69375,0,0
09:16:40,-155.58594,-110.481445,-93.95029,4.63125,0,0
09:16:41,-155.29688,-110.57265,-94.00723,4.6703124,1,1
09:16:42,-155.35938,-110.64865,-94.00723,4.584375,1,1
09:16:43,-155.27344,-110.57265,-93.91774,4.63125,0,0
09:16:44,-155.35938,-110.66385,-93.89333,4.709375,1,0
09:16:45,-155.40625,-110.587845,-93.89333,4.7328124,0,0
09:16:46,-155.47656,-110.61065,-93.99096,4.6234374,1,0
09:16:47,-155.40625,-110.61065,-93.96655,4.6546874,1,0
09:16:48,-155.40625,-110.46625,-94.00723,4.69375,0,1
09:16:49,-155.47656,-110.51945,-93.91774,4.6703124,1,0
09:16:50,-155.34375,-110.36744,-93.91774,4.6703124,0,0
09:16:51,-155.40625,-110.31424,-93.91774,4.709375,0,0
09:16:52,-155.45312,-110.14703,-93.91774,4.6234374,0,0
09:16:53,-155.29688,-110.01783,-93.89333,4.69375,0,0
09:16:54,-155.34375,-109.987434,-93.860794,4.678125,0,0
09:16:55,-155.42969,-109.85823,-93.96655,4.6546874,0,0
09:16:56,-155.35938,-109.987434,-93.93401,4.709375,1,0
09:16:57,-155.29688,-109.75942,-93.828255,4.6390624,0,0
09:16:58,-155.38281,-109.82023,-93.95029,4.75625,0,0
09:16:59,-155.35938,-109.797424,-93.95029,4.6390624,0,0
09:17:00,-155.40625,-109.78223,-93.89333,4.709375,0,0
09:17:01,-155.34375,-109.637825,-93.89333,4.709375,0,0
09:17:02,-155.52344,-109.637825,-93.89333,4.6234374,0,0
09:17:03,-155.35938,-109.691025,-93.84453,4.709375,0,0
09:17:04,-155.52344,-109.691025,-93.87707,4.69375,0,0
09:17:05,-155.5,-109.65302,-93.91774,4.678125,0,0
09:17:06,-155.29688,-109.59982,-93.87707,4.75625,0,0
09:17:07,-155.47656,-109.70622,-93.96655,4.6703124,1,0
09:17:08,-155.42969,-109.691025,-93.87707,4.678125,0,0
09:17:09,-155.38281,-109.75942,-93.860794,4.6390624,0,0
09:17:10,-155.38281,-109.70622,-94.00723,4.6390624,0,1
09:17:11,-155.40625,-109.888626,-93.99096,4.63125,1,0
09:17:12,-155.45312,-109.92663,-93.96655,4.69375,0,0
09:17:13,-155.27344,-110.040634,-93.860794,4.678125,1,0
09:17:14,-155.47656,-109.987434,-93.89333,4.6078124,0,0
09:17:15,-155.47656,-110.040634,-93.95029,4.69375,0,0
09:17:16,-155.52344,-110.01783,-93.93401,4.6390624,0,0
09:17:17,-155.47656,-110.131836,-93.93401,4.69375,1,0
09:17:18,-155.35938,-110.00263,-93.93401,4.709375,0,0
09:17:20,-155.42969,-110.27624,-93.91774,4.6390624,1,0
09:17:21,-155.42969,-110.27624,-93.99096,4.6390624,0,0
09:17:22,-155.35938,-110.22304,-93.96655,4.6234374,0,0
09:17:23,-155.35938,-110.27624,-93.95029,4.6234374,1,0
09:17:24,-155.34375,-110.26104,-94.00723,4.6703124,0,1
09:17:25,-155.35938,-110.36744,-93.93401,4.678125,1,0
09:17:26,-155.29688,-110.36744,-93.93401,4.709375,0,0
09:17:27,-155.27344,-110.35224,-93.91774,4.6546874,0,0
09:17:28,-155.38281,-110.39024,-94.0235,4.678125,1,1
09:17:29,-155.42969,-110.35224,-94.08045,4.63125,0,1
09:17:30,-155.34375,-110.44344,-93.93401,4.6546874,1,0
09:17:31,-155.5,-110.39024,-94.056046,4.6703124,0,1
09:17:32,-155.38281,-110.428246,-94.00723,4.6390624,1,1
09:17:33,-155.45312,-110.329445,-94.00723,4.6703124,0,1
09:17:34,-155.35938,-110.29904,-93.96655,4.6078124,0,0
09:17:35,-155.40625,-110.39024,-93.99096,4.6390624,1,0
09:17:36,-155.40625,-110.238235,-94.03977,4.6390624,0,1
09:17:37,-155.42969,-110.35224,-93.95029,4.6234374,1,0
09:17:38,-155.29688,-110.131836,-93.99096,4.63125,0,0
09:17:39,-155.40625,-110.16984,-93.96655,4.6703124,1,0
09:17:41,-155.38281,-110.185036,-93.91774,4.6234374,0,0
09:17:42,-155.29688,-110.16984,-93.99096,4.6234374,0,0
09:17:43,-155.29688,-110.078636,-93.96655,4.6390624,0,0
09:17:44,-155.38281,-109.96463,-94.03977,4.6390624,0,1
09:17:45,-155.5,-109.91143,-94.00723,4.69375,0,1
09:17:46,-155.40625,-110.040634,-94.056046,4.6703124,1,1
09:17:47,-155.42969,-109.85823,-94.056046,4.6234374,0,1
09:17:48,-155.35938,-109.82023,-93.96655,4.553125,0,0
09:17:49,-155.35938,-109.85823,-94.03977,4.63125,0,1
09:17:50,-155.34375,-109.83543,-94.00723,4.709375,0,1
09:17:51,-155.32031,-109.83543,-94.03977,4.7484374,0,1
09:17:53,-155.27344,-109.797424,-93.95029,4.69375,0,0
09:17:54,-155.29688,-109.797424,-93.95029,4.63125,0,0
09:17:55,-155.40625,-109.83543,-93.95029,4.6546874,0,0
09:17:56,-155.22656,-109.83543,-94.00723,4.6390624,0,1
09:17:57,-155.34375,-109.72903,-93.95029,4.6234374,0,0
09:17:58,-155.29688,-109.91143,-94.03977,4.553125,1,1
09:17:59,-155.40625,-109.96463,-94.00723,4.6703124,0,1
09:18:00,-155.42969,-110.01783,-94.0235,4.6703124,1,1
09:18:01,-155.35938,-110.131836,-93.95029,4.678125,1,0
09:18:02,-155.14062,-110.05583,-94.0235,4.6234374,0,1
09:18:03,-155.27344,-110.185036,-94.00723,4.6390624,1,1
09:18:04,-155.35938,-110.26104,-93.99096,4.6390624,1,0
09:18:05,-155.34375,-110.10903,-93.96655,4.553125,0,0
09:18:07,-155.34375,-110.14703,-94.03977,4.6703124,1,1
09:18:08,-155.32031,-110.14703,-93.95029,4.6234374,0,0
09:18:09,-155.38281,-110.10903,-93.96655,4.6703124,0,0
09:18:10,-155.22656,-110.185036,-94.0235,4.678125,1,1
09:18:11,-155.29688,-110.131836,-93.99096,4.6390624,0,0
09:18:12,-155.27344,-110.093834,-93.96655,4.709375,0,0
09:18:13,-155.34375,-109.94943,-93.96655,4.6234374,0,0
09:18:14,-155.25,-110.05583,-94.056046,4.6390624,1,1
09:18:15,-155.17969,-109.94943,-94.00723,4.6078124,0,1
09:18:16,-155.25,-110.00263,-93.95029,4.63125,1,0
09:18:17,-155.20312,-110.040634,-93.99096,4.6234374,0,0
09:18:19,-155.16406,-110.00263,-94.03977,4.5921874,0,1
09:18:20,-155.16406,-109.94943,-94.0235,4.6234374,0,1
09:18:21,-155.27344,-109.85823,-93.91774,4.69375,0,0
09:18:22,-155.32031,-109.78223,-93.87707,4.7171874,0,0
09:18:23,-155.25,-109.70622,-94.00723,4.6390624,0,1
09:18:24,-155.27344,-109.59982,-93.99096,4.6546874,0,0
09:18:25,-155.11719,-109.82023,-93.93401,4.6234374,1,0
09:18:26,-155.25,-109.82023,-93.87707,4.63125,0,0
09:18:27,-155.14062,-109.70622,-93.95029,4.5921874,0,0
09:18:28,-155.07031,-109.82023,-93.99096,4.6234374,1,0
09:18:30,-155.17969,-109.83543,-94.03977,4.678125,0,1
09:18:31,-155.20312,-109.744225,-93.95029,4.678125,0,0
09:18:32,-155.11719,-109.82023,-94.056046,4.709375,0,1
09:18:33,-155.14062,-109.87343,-94.00723,4.56875,0,1
09:18:34,-155.14062,-110.078636,-93.93401,4.6234374,1,0
09:18:35,-155.16406,-110.040634,-93.89333,4.7171874,0,0
09:18:37,-155.17969,-110.040634,-93.89333,4.678125,0,0
09:18:38,-155.29688,-109.888626,-93.96655,4.69375,0,0
09:18:39,-155.22656,-110.10903,-94.00723,4.69375,1,1
09:18:40,-155.16406,-110.093834,-93.93401,4.6390624,0,0
09:18:41,-155.20312,-110.078636,-93.95029,4.6703124,0,0
09:18:42,-155.27344,-110.14703,-93.91774,4.6546874,1,0
09:18:43,-155.32031,-110.16984,-94.0235,4.63125,0,1
