Rt,temp_ch,temp_hex_f,temp_hex_b,temp_chamber,Heat F,Heat B
08:54:11,-155.73438,-114.547554,-92.73877,-9.938349,0,0
08:54:12,-155.76172,-114.34235,-92.73117,-9.892748,0,0
08:54:12,-155.6914,-114.144745,-92.62857,-9.847147,0,0
08:54:13,-155.64453,-114.04974,-92.670364,-9.847147,0,0
08:54:13,-155.71484,-114.004135,-92.58676,-9.873748,0,0
08:54:14,-155.57812,-113.81793,-92.662766,-9.809146,0,0
08:54:14,-155.70312,-113.72293,-92.62857,-9.774944,0,0
08:54:15,-155.5,-113.70393,-92.560165,-9.793945,0,0
08:54:15,-155.47656,-113.52533,-92.560165,-9.828146,0,0
08:54:16,-155.5,-113.54433,-92.60577,-9.809146,0,0
08:54:16,-155.5586,-113.40372,-92.567764,-9.786345,0,0
08:54:17,-155.4414,-113.36952,-92.613365,-9.809146,0,0
08:54:17,-155.5,-113.23652,-92.52977,-9.801546,0,0
08:54:18,-155.59766,-113.16812,-92.59437,-9.748344,0,0
08:54:18,-155.57812,-113.15292,-92.62097,-9.763544,0,0
08:54:19,-155.57812,-113.17952,-92.60197,-9.786345,0,0
08:54:19,-155.47656,-112.99332,-92.613365,-9.725543,0,0
08:54:20,-155.5664,-113.05031,-92.63997,-9.782545,0,0
08:54:20,-155.45312,-113.03891,-92.510765,-9.725543,0,0
08:54:21,-155.48828,-112.90971,-92.567764,-9.748344,0,0
08:54:21,-155.52344,-112.92111,-92.50696,-9.717943,0,0
08:54:22,-155.54688,-112.88311,-92.60577,-9.771145,0,0
08:54:22,-155.57812,-112.84511,-92.57536,-9.782545,0,0
08:54:23,-155.42969,-112.77671,-92.518364,-9.767344,0,0
08:54:23,-155.46484,-112.88311,-92.567764,-9.736944,0,0
08:54:24,-155.48828,-112.82611,-92.52596,-9.801546,0,0
08:54:24,-155.51953,-112.82611,-92.49176,-9.771145,0,0
08:54:25,-155.51172,-112.708305,-92.518364,-9.755944,0,0
08:54:25,-155.51953,-112.715904,-92.52596,-9.774944,0,0
08:54:26,-155.39453,-112.814705,-92.567764,-9.740744,0,0
08:54:26,-155.4414,-112.79951,-92.510765,-9.725544,0,0
08:54:27,-155.52344,-112.769104,-92.609566,-9.774944,0,0
08:54:27,-155.54297,-112.651306,-92.53357,-9.733144,0,0
08:54:28,-155.57812,-112.78811,-92.567764,-9.774944,0,0
08:54:28,-155.4961,-112.807106,-92.518364,-9.752144,0,0
08:54:29,-155.40625,-112.761505,-92.53357,-9.733143,0,0
08:54:29,-155.45312,-112.83751,-92.54117,-9.748344,0,0
08:54:30,-155.47656,-112.85651,-92.567764,-9.767344,0,0
08:54:30,-155.52344,-112.84511,-92.57536,-9.717943,0,0
08:54:31,-155.45312,-112.91351,-92.54117,-9.733144,0,0
08:54:31,-155.4414,-112.864105,-92.620964,-9.740744,0,0
08:54:32,-155.46484,-112.8793,-92.54877,-9.774944,0,0
08:54:32,-155.45312,-112.90971,-92.54117,-9.786345,0,0
08:54:33,-155.32812,-113.000916,-92.54117,-9.717943,0,0
08:54:33,-155.375,-112.94771,-92.55257,-9.763544,0,0
08:54:34,-155.35156,-113.02371,-92.60196,-9.748344,0,0
08:54:34,-155.52344,-113.05031,-92.57156,-9.774944,0,0
08:54:35,-155.46484,-113.14152,-92.560165,-9.755944,0,0
08:54:35,-155.45312,-113.08071,-92.60197,-9.763544,0,0
08:54:36,-155.4414,-113.14152,-92.560165,-9.820546,0,0
08:54:36,-155.5,-113.107315,-92.57536,-9.729343,0,0
08:54:37,-155.55469,-113.24792,-92.57916,-9.748344,0,0
08:54:37,-155.47656,-113.27452,-92.560165,-9.812946,0,0
08:54:38,-155.3711,-113.35812,-92.59436,-9.774944,0,0
08:54:38,-155.35156,-113.33912,-92.53357,-9.790146,0,0
08:54:39,-155.4414,-113.37712,-92.64377,-9.782545,0,0
08:54:39,-155.51172,-113.47972,-92.57536,-9.771145,0,0
08:54:40,-155.46484,-113.498726,-92.59436,-9.755944,0,0
08:54:40,-155.41797,-113.498726,-92.55257,-9.740744,0,0
08:54:41,-155.48828,-113.551926,-92.55257,-9.820546,0,0
08:54:41,-155.47656,-113.62033,-92.63617,-9.740744,0,0
08:54:42,-155.53125,-113.71533,-92.55257,-9.763544,0,0
08:54:42,-155.44531,-113.77994,-92.58676,-9.774944,0,0
08:54:43,-155.48828,-113.77994,-92.55257,-9.748344,0,0
08:54:43,-155.5,-113.92813,-92.58296,-9.774944,0,0
08:54:44,-155.51172,-113.81793,-92.53356,-9.774944,0,0
08:54:44,-155.51953,-113.99274,-92.617165,-9.820546,0,0
08:54:45,-155.42969,-113.95474,-92.50696,-9.809146,0,0
08:54:45,-155.52344,-114.13335,-92.60196,-9.816746,0,0
08:54:46,-155.5,-114.144745,-92.54117,-9.763544,0,0
08:54:46,-155.5586,-114.15234,-92.560165,-9.805346,0,0
08:54:47,-155.58984,-114.28535,-92.62857,-9.801546,0,0
08:54:47,-155.63672,-114.28535,-92.62857,-9.820546,0,0
08:54:48,-155.51953,-114.387955,-92.54497,-9.797746,0,0
08:54:48,-155.52344,-114.36895,-92.62857,-9.793945,0,0
08:54:49,-155.54297,-114.41835,-92.54877,-9.782545,0,0
08:54:49,-155.5586,-114.539955,-92.609566,-9.774944,0,0
08:54:50,-155.58594,-114.56656,-92.62856,-9.763544,0,0
08:54:50,-155.47656,-114.67296,-92.62097,-9.801546,0,0
08:54:51,-155.45312,-114.699554,-92.567764,-9.801546,0,0
08:54:51,-155.51172,-114.699554,-92.560165,-9.790146,0,0
08:54:52,-155.52344,-114.82117,-92.52216,-9.828146,0,0
08:54:52,-155.46484,-114.87816,-92.57156,-9.828146,0,0
08:54:53,-155.57812,-114.92377,-92.57536,-9.767344,1,0
08:54:53,-155.45312,-114.988365,-92.560165,-9.858547,0,0
08:54:54,-155.51172,-115.09477,-92.58676,-9.786345,1,0
08:54:54,-155.57031,-115.151764,-92.560165,-9.771145,1,0
08:54:55,-155.6211,-115.25437,-92.62856,-9.866148,1,0
08:54:55,-155.45312,-115.337975,-92.613365,-9.828146,1,0
08:54:56,-155.5,-115.26578,-92.609566,-9.858547,1,0
08:54:56,-155.48828,-115.34938,-92.52216,-9.820546,1,0
08:54:57,-155.61328,-115.37598,-92.560165,-9.809146,1,0
08:54:57,-155.4961,-115.489975,-92.62097,-9.752144,1,0
08:54:58,-155.5,-115.56598,-92.59436,-9.812946,1,0
08:54:58,-155.50781,-115.51659,-92.57536,-9.850946,1,0
08:54:59,-155.51172,-115.50899,-92.560165,-9.866147,1,0
08:54:59,-155.55469,-115.50898,-92.52597,-9.812946,1,0
08:55:00,-155.55469,-115.61539,-92.560165,-9.839546,1,0
08:55:00,-155.5664,-115.50138,-92.59817,-9.862347,1,0
08:55:01,-155.54688,-115.64958,-92.613365,-9.839546,1,0
08:55:01,-155.46484,-115.66098,-92.560165,-9.812946,1,0
08:55:02,-155.53125,-115.64958,-92.613365,-9.828146,1,0
08:55:02,-155.58984,-115.60399,-92.63617,-9.858547,1,0
08:55:03,-155.51172,-115.65338,-92.53356,-9.858547,1,0
08:55:03,-155.5664,-115.69139,-92.59436,-9.847147,1,0
08:55:04,-155.54688,-115.69139,-92.58296,-9.782545,1,0
08:55:04,-155.6211,-115.56598,-92.60196,-9.847147,1,0
08:55:05,-155.54297,-115.58498,-92.54117,-9.805346,1,0
08:55:05,-155.57812,-115.58498,-92.57156,-9.759745,1,0
