Rt,temp_ch,temp_hex_f,temp_hex_b,temp_chamber,MV1,Heater17 On,MV2,Heater18 On
2022-10-11 10:41:32,-165.265625,-126.765625,-119.0234375,-21.3125,0.0,False,0.0,False
2022-10-11 10:41:34,-165.3359375,-126.453125,-119.15625,-21.2890625,0.0,Off,0.0,Off
2022-10-11 10:41:36,-165.1953125,-125.96875,-118.984375,-21.1796875,319.375,On,179.6875,On
2022-10-11 10:41:38,-165.21875,-125.625,-118.890625,-21.1640625,319.375,On,179.6875,On
2022-10-11 10:41:40,-165.1015625,-125.375,-119.0,-21.15625,319.375,On,179.6875,On
2022-10-11 10:41:42,-165.21875,-125.2734375,-118.8515625,-21.1953125,305.46875,On,177.03125,On
2022-10-11 10:41:44,-165.1953125,-124.953125,-118.7578125,-21.1796875,305.46875,On,177.03125,On
2022-10-11 10:41:46,-165.1015625,-124.6796875,-118.7421875,-21.1796875,293.59375,On,174.84375,On
2022-10-11 10:41:48,-165.3359375,-124.5859375,-118.6875,-21.1640625,293.59375,On,174.84375,On
2022-10-11 10:41:50,-165.1484375,-124.203125,-118.78125,-21.140625,284.0625,On,175.625,On
2022-10-11 10:41:52,-165.0703125,-123.875,-118.7421875,-21.109375,284.0625,On,175.625,On
2022-10-11 10:41:54,-165.1015625,-123.53125,-118.703125,-21.03125,284.0625,On,175.625,On
2022-10-11 10:41:56,-165.1015625,-123.2890625,-118.703125,-21.0546875,265.78125,On,174.0625,On
2022-10-11 10:41:58,-165.1015625,-122.921875,-118.59375,-21.109375,265.78125,On,174.0625,On
2022-10-11 10:42:00,-164.9296875,-122.71875,-118.484375,-21.1015625,254.375,On,169.6875,On
2022-10-11 10:42:02,-164.953125,-122.203125,-118.4609375,-21.0234375,254.375,On,169.6875,On
2022-10-11 10:42:04,-164.953125,-121.859375,-118.515625,-20.9921875,237.1875,On,170.3125,On
2022-10-11 10:42:06,-164.8125,-121.7109375,-118.421875,-20.9921875,237.1875,On,170.3125,On
2022-10-11 10:42:08,-164.90625,-121.3671875,-118.3671875,-20.8984375,227.34375,On,167.34375,On
2022-10-11 10:42:10,-164.8828125,-121.0078125,-118.3359375,-20.9296875,227.34375,On,167.34375,On
2022-10-11 10:42:12,-164.765625,-120.765625,-118.296875,-20.9140625,215.3125,On,165.9375,On
2022-10-11 10:42:14,-164.953125,-120.46875,-118.3359375,-20.8828125,215.3125,On,165.9375,On
