0,0,0,0,0,0,0,0
2022-10-19 17:52:50,18.8984375,18.828422214673907,18.896565082644628,18.9125,0.0,False,0.0,False
2022-10-19 17:52:52,18.90625,18.843622622282595,18.854274276859513,18.9515625,-327.33547849132367,Off,-264.20810292900325,Off
2022-10-19 17:53:08,18.984375,18.820822010869563,18.896565082644628,18.9125,-73.2902338748535,Off,-58.63394065180598,Off
2022-10-19 17:53:10,18.9453125,18.88922384510869,18.896565082644628,18.8890625,-73.2902338748535,Off,-58.63394065180598,Off
2022-10-19 17:53:12,18.9375,18.91202445652175,18.921939566115697,18.9984375,-73.40200213251973,Off,-58.65614954476387,Off
2022-10-19 17:53:14,18.8984375,18.843622622282595,18.854274276859513,18.9515625,-73.19995707175691,Off,-58.50555077941695,Off
2022-10-19 17:53:16,18.875,18.828422214673907,18.896565082644628,18.8578125,-73.19995707175691,Off,-58.50555077941695,Off
2022-10-19 17:53:18,18.90625,18.843622622282595,18.896565082644628,18.975,-73.30397667377248,Off,-58.65847693808617,Off
2022-10-19 17:53:20,18.921875,18.843622622282595,18.95577221074379,18.896875,-73.30397667377248,Off,-58.74051364880129,Off
2022-10-19 17:53:22,18.921875,18.828422214673907,18.938855888429742,18.9515625,-73.30397667377248,Off,-58.74051364880129,Off
2022-10-19 17:53:24,18.8828125,18.843622622282595,18.820441632231393,18.9359375,-73.30397667377248,Off,-58.491300258788755,Off
2022-10-19 17:53:26,18.875,18.820822010869563,18.95577221074379,18.896875,-73.30397667377248,Off,-58.491300258788755,Off
2022-10-19 17:53:28,18.90625,18.843622622282595,18.938855888429742,18.8890625,-73.30397667377248,Off,-58.7341406560001,Off
2022-10-19 17:53:30,18.8984375,18.927224864130437,18.820441632231393,18.9203125,-73.30397667377248,Off,-58.7341406560001,Off
2022-10-19 17:53:32,18.9609375,18.904424252717405,18.896565082644628,18.896875,-73.37588253135083,Off,-58.5939602387763,Off
2022-10-19 17:53:34,18.9375,18.843622622282595,18.921939566115697,19.0453125,-73.21202441266766,Off,-58.675244160400645,Off
2022-10-19 17:53:36,18.96875,18.88922384510869,18.854274276859513,18.9515625,-73.21202441266766,Off,-58.675244160400645,Off
2022-10-19 17:53:38,18.921875,18.805621603260875,18.888106921487605,18.9203125,-73.25900992699574,Off,-58.59683540677007,Off
2022-10-19 17:53:40,18.8984375,18.782820991847814,18.84581611570249,18.896875,-73.24391623367175,Off,-58.54086291357584,Off
2022-10-19 17:53:42,18.875,18.79802139945653,18.938855888429742,18.959375,-73.24391623367175,Off,-58.54086291357584,Off
2022-10-19 17:53:44,18.921875,18.85882302989131,18.95577221074379,18.975,-73.36823918547877,Off,-58.734814851981724,Off
2022-10-19 17:53:46,18.9453125,18.881623641304344,18.87119059917356,18.8890625,-73.35454230312142,Off,-58.4871830504205,Off
2022-10-19 17:53:48,19.03125,18.85882302989131,18.87119059917356,18.8890625,-73.27578888459404,Off,-58.61555522406669,Off
2022-10-19 17:53:50,18.8984375,18.843622622282595,18.938855888429742,18.9203125,-73.27578888459404,Off,-58.61555522406669,Off
2022-10-19 17:53:52,18.90625,18.828422214673907,18.98960485537191,18.896875,-73.2744246900654,Off,-58.755530474697004,Off
2022-10-19 17:53:54,18.921875,18.782820991847814,18.888106921487605,18.9125,-73.20908155505757,Off,-58.46828387691934,Off
2022-10-19 17:53:56,18.90625,18.866423233695656,18.820441632231393,18.9203125,-73.44042219013579,Off,-58.4915562442698,Off
2022-10-19 17:53:58,18.8828125,18.904424252717405,18.913481404958674,18.8734375,-73.38726455682871,Off,-58.77471215538718,Off
2022-10-19 17:54:00,18.921875,18.93482506793478,18.87119059917356,18.9125,-73.38726455682871,Off,-58.77471215538718,Off
2022-10-19 17:54:02,18.9453125,18.866423233695656,18.84581611570249,18.9515625,-73.28438227742221,Off,-58.552956142426716,Off
2022-10-19 17:54:04,18.8984375,18.79802139945653,18.938855888429742,18.8890625,-73.18226663685398,Off,-58.783472097939125,Off
2022-10-19 17:54:06,18.8828125,18.805621603260875,18.854274276859513,18.9125,-73.29955182971057,Off,-58.4800724283143,Off
2022-10-19 17:54:08,18.96875,18.79802139945653,18.981146694214885,18.9125,-73.29955182971057,Off,-58.4800724283143,Off
2022-10-19 17:54:10,18.9453125,18.767620584239125,18.921939566115697,18.9203125,-73.24313341714719,Off,-58.688369539558025,Off
2022-10-19 17:54:12,18.875,18.88922384510869,18.913481404958674,18.9984375,-73.50824991557602,Off,-58.620441241176366,Off
2022-10-19 17:54:14,18.9375,18.820822010869563,18.896565082644628,18.9515625,-73.50824991557602,Off,-58.620441241176366,Off
2022-10-19 17:54:16,18.9375,18.767620584239125,18.921939566115697,18.8734375,-73.179385756608,Off,-58.64331550814613,Off
2022-10-19 17:54:18,18.9453125,18.843622622282595,18.888106921487605,18.975,-73.179385756608,Off,-58.64331550814613,Off
2022-10-19 17:54:20,18.9453125,18.820822010869563,18.87119059917356,18.9828125,-73.3347843937121,Off,-58.57703299719865,Off
2022-10-19 17:54:22,18.9921875,18.820822010869563,18.913481404958674,18.9125,-73.3347843937121,Off,-58.57703299719865,Off
2022-10-19 17:54:24,18.921875,18.866423233695656,18.98960485537191,18.975,-73.34829794661707,Off,-58.755512924085004,Off
2022-10-19 17:54:26,18.921875,18.828422214673907,18.896565082644628,18.975,-73.24008577889568,Off,-58.485415887055666,Off
2022-10-19 17:54:28,18.9609375,18.805621603260875,19.014979338842977,18.8734375,-73.24008577889568,Off,-58.485415887055666,Off
2022-10-19 17:54:31,18.9921875,18.805621603260875,18.96423037190084,18.959375,-73.27159362137851,Off,-58.70336942984542,Off
2022-10-19 17:54:31,18.9375,18.85882302989131,18.981146694214885,18.9984375,-73.27159362137851,Off,-58.70336942984542,Off
