Rt,temp_ch,temp_hex_f,temp_hex_b,temp_chamber,Heat F,Heat B
11:04:10,17.9453125,17.98479959239131,24.158445247933884,17.6390625,0,0
11:04:38,17.876303,18.032936,17.91513,18.029135,0,0
11:04:44,17.915365,18.005068,17.925264,18.0266,0,0
11:04:50,17.895834,18.027868,17.913864,18.070936,0,0
11:04:56,17.90625,18.044334,17.964533,18.039267,0,0
11:05:02,17.921875,18.058268,17.951864,18.038,0,0
11:05:08,17.933594,18.032934,17.942999,18.0342,0,0
11:05:14,17.934896,18.057001,17.936665,18.0342,0,0
11:05:20,17.91276,18.03547,17.981,18.06587,0,0
11:05:26,17.90625,18.054468,17.9392,18.055733,0,0
11:05:32,17.93099,18.016468,17.918932,18.054468,0,0
11:05:38,17.914062,18.036734,17.949331,18.036734,0,0
11:05:44,17.897135,18.040535,17.929066,18.021534,0,0
11:05:50,17.920572,18.067135,17.9886,18.09627,0,0
11:05:56,17.927084,18.054468,17.918932,18.050669,0,0
11:06:02,17.914062,18.026602,17.946798,18.059536,0,0
11:06:08,17.916666,18.019001,17.9544,18.068403,0,0
11:06:14,17.90625,18.039268,17.941732,18.081068,0,0
11:06:20,17.928385,18.063334,17.91513,18.059534,0,0
11:06:26,17.929688,18.0342,17.959465,18.082336,0,0
11:06:32,17.914062,18.038,17.936665,18.073467,0,0
11:06:38,17.938803,18.044334,17.946798,18.038002,0,0
11:06:44,17.93099,18.046867,17.951864,18.050667,0,0
11:06:50,17.947916,18.04687,17.9544,18.064602,0,0
11:06:56,17.932291,18.046867,17.950598,18.072203,0,0
11:07:02,17.908854,18.054468,17.940466,18.077269,0,0
11:07:08,17.9375,18.041803,17.968332,18.095003,0,0
11:07:14,17.921875,18.035467,17.974665,18.03927,0,0
11:07:20,17.94401,18.040535,17.953133,18.060802,0,0
11:07:26,17.914062,18.046867,17.929068,18.05827,0,0
11:07:32,17.907553,18.0266,17.923998,18.07727,0,0
11:07:38,17.914062,18.0646,17.934132,18.077269,0,0
11:07:44,17.889322,18.029135,17.950598,18.070936,0,0
11:07:50,17.93099,18.027866,17.961998,18.084867,0,0
11:07:56,17.942709,18.046867,17.932863,18.095003,0,0
11:08:02,17.949219,18.0494,17.925264,18.06967,0,0
11:08:08,17.908854,18.020266,17.9392,18.078537,0,0
11:08:14,17.915365,17.994934,17.970867,18.06967,0,0
11:08:20,17.911459,18.029135,17.956932,18.043068,0,0
11:08:26,17.927084,18.039267,17.92653,18.063334,0,0
11:08:32,17.928385,18.038,17.982265,18.08487,0,0
11:08:38,17.915365,18.043068,17.929064,18.06967,0,0
11:08:44,17.911459,18.012667,17.9658,18.101336,0,0
11:08:50,17.919271,18.0228,17.9582,18.074738,0,0
11:08:56,17.925781,18.0342,17.949331,18.048134,0,0
11:09:02,17.93099,18.064602,17.944265,18.067137,0,0
11:09:08,17.923178,18.025335,17.951864,18.049402,0,0
11:09:14,17.925781,18.017733,17.951864,18.054468,0,0
11:09:20,17.903646,17.9962,17.93413,18.087402,0,0
11:09:26,17.910156,18.048136,17.967066,18.078537,0,0
11:09:32,17.924479,18.030401,18.015202,18.091204,0,0
11:09:38,17.924479,18.039267,17.974665,18.039267,0,0
11:09:44,17.914062,18.024069,17.968332,18.084871,0,0
11:09:50,17.923178,18.043068,17.962,18.068403,0,0
11:09:56,17.959635,18.064602,17.972132,18.087402,0,0
11:10:02,17.908854,18.078537,17.989866,18.070936,0,0
11:10:08,17.93099,18.039267,17.950598,18.048134,0,0
11:10:14,17.928385,18.0608,18.020266,18.08487,0,0
11:10:20,17.93099,18.062067,17.941732,18.029135,0,0
11:10:26,17.93099,18.063335,17.968332,18.03547,0,0
11:10:32,17.904947,18.044334,17.959467,18.041801,0,0
11:10:38,17.910156,18.058268,17.975933,18.0228,0,0
11:10:44,17.924479,18.063335,17.975933,18.029135,0,0
11:10:50,17.901041,18.032934,17.980999,18.0342,0,0
11:10:56,17.929688,18.046867,17.962,18.017735,0,0
11:11:02,17.915365,18.0152,17.960733,18.029135,0,0
11:11:08,17.946615,18.0494,17.946798,18.025333,0,0
11:11:14,17.932291,18.049402,17.9658,18.021532,0,0
11:11:20,17.902344,18.005068,17.987333,18.06967,0,0
11:11:26,17.938803,18.041801,17.935398,18.057001,0,0
11:11:32,17.910156,18.032934,17.942999,18.070936,0,0
11:11:38,17.916666,18.031668,17.93033,18.053202,0,0
11:11:44,17.932291,18.040535,17.968332,18.036736,0,0
11:11:50,17.96224,18.05827,17.948065,18.06967,0,0
11:11:56,17.920572,18.045603,17.973398,18.070936,0,0
11:12:02,17.946615,18.036734,17.95313,18.102602,0,0
11:12:08,17.928385,18.040535,17.9392,18.076002,0,0
11:12:14,17.940104,18.0342,17.940466,18.08107,0,0
11:12:20,17.938803,18.038002,17.960733,18.103868,0,0
11:12:26,17.921875,18.054468,17.958199,18.059534,0,0
11:12:32,17.933594,18.020267,17.948067,18.07347,0,0
11:12:38,17.938803,18.041801,17.945532,18.06967,0,0
11:12:44,17.953125,18.031668,17.949331,18.10387,0,0
11:12:50,17.941406,18.024069,17.934132,18.06587,0,0
11:12:56,17.9375,18.081068,17.9658,18.088669,0,0
11:13:04,17.942709,18.041801,17.9582,18.081068,0,0
11:13:12,17.888021,18.025335,17.972132,18.044334,0,0
