Rt,temp_ch,temp_hex_f,temp_hex_b,temp_chamber,MV1,Heater17 On,MV2,Heater18 On
2022-10-14 11:47:27,0.0,-153.859375,0.0,-23.4453125,0.0,False,0.0,False
2022-10-14 11:47:28,0.0,-153.8984375,0.0,-23.40625,0.0,Off,0.0,Off
2022-10-14 11:47:30,0.0,-153.765625,0.0,-23.3046875,-1.6883993697138422,Off,-159.84494602137357,Off
2022-10-14 11:47:32,0.0,-153.8125,0.0,-23.4453125,-1.6883993697138422,Off,-159.84494602137357,Off
2022-10-14 11:47:34,0.0,-153.765625,0.0,-23.390625,-0.6506775374530718,Off,-50.689655172413794,Off
2022-10-14 11:47:36,0.0,-153.9921875,0.0,-23.359375,-0.2417381740096075,Off,-50.689655172413794,Off
2022-10-14 11:47:38,0.0,-153.765625,0.0,-23.40625,-1.0604895537510406,Off,-50.689655172413794,Off
2022-10-14 11:47:40,0.0,0.0,0.0,-23.40625,-1.0604895537510406,Off,-50.689655172413794,Off
2022-10-14 11:47:42,-166.5859375,-142.078125,0.0,-23.390625,-14.347006816912199,Off,-50.689655172413794,Off
2022-10-14 11:47:44,-166.421875,-142.0546875,0.0,-23.4140625,-5.762326692666525,Off,-50.689655172413794,Off
2022-10-14 11:47:46,0.0,-142.328125,0.0,-23.4453125,-5.762326692666525,Off,-50.689655172413794,Off
2022-10-14 11:47:48,0.0,-142.1953125,0.0,-23.390625,-5.556826777132915,Off,-50.689655172413794,Off
2022-10-14 11:47:50,-166.5390625,-142.15625,0.0,-23.359375,-5.739653239473168,Off,-50.689655172413794,Off
2022-10-14 11:47:52,0.0,-142.078125,0.0,-23.2734375,-5.739653239473168,Off,-50.689655172413794,Off
2022-10-14 11:47:54,0.0,-142.1171875,-102.6875,-23.4453125,-5.73004612950493,Off,70.27682950387415,On
2022-10-14 11:47:56,0.0,-142.0546875,-102.6875,-23.296875,-5.821777208716967,Off,-7.560905172413793,Off
2022-10-14 11:47:58,0.0,-142.1171875,-102.703125,-23.359375,-5.821777208716967,Off,-7.560905172413793,Off
2022-10-14 11:48:00,0.0,-142.015625,-102.71875,-23.375,-5.772919036705673,Off,-7.5239192878265255,Off
2022-10-14 11:48:02,0.0,-142.0,-102.6640625,-23.3359375,-5.773181359763039,Off,-7.653092005151948,Off
2022-10-14 11:48:05,-166.6875,-142.078125,-102.6875,-23.3203125,-5.605917965229564,Off,-7.5276277639580025,Off
2022-10-14 11:48:06,0.0,-142.0,-102.75,-23.3046875,-5.605917965229564,Off,-7.5276277639580025,Off
2022-10-14 11:48:08,0.0,-142.0546875,-102.5859375,-23.390625,-5.745223749589148,Off,-7.6838897705293805,Off
2022-10-14 11:48:10,0.0,-142.1328125,-102.75,-23.3203125,-5.745223749589148,Off,-7.6838897705293805,Off
2022-10-14 11:48:12,0.0,-142.0,-102.71875,-23.3203125,-5.791251707712934,Off,-7.446759720458875,Off
2022-10-14 11:48:14,0.0,-142.0546875,-102.6484375,-23.3203125,-5.791251707712934,Off,-7.446759720458875,Off
2022-10-14 11:48:16,0.0,-142.015625,-102.6171875,-23.3515625,-5.731213825542887,Off,-7.667648757017311,Off
2022-10-14 11:48:19,0.0,-142.015625,-102.6875,-23.3515625,-5.743092672413793,Off,-7.488328495917831,Off
2022-10-14 11:48:21,0.0,-142.1171875,-102.6171875,-23.2578125,-5.5467984168016145,Off,-7.696800376639276,Off
2022-10-14 11:48:23,0.0,-142.0,-102.5546875,-23.296875,-5.5467984168016145,Off,-7.696800376639276,Off
