Rt,temp_ch,temp_hex_f,temp_hex_b,temp_chamber,Heat F,Heat B
09:24:30,-155.296875,-109.50861922554347,-93.9502840909091,4.56875,0,0
09:24:34,-155.26562,-109.501015,-93.93943,4.5635414,0,1
09:24:37,-155.22656,-109.531425,-93.90961,4.5765624,0,1
09:24:40,-155.23698,-109.609955,-93.92588,4.5765624,0,1
09:24:43,-155.24219,-109.69608,-93.92045,4.5973954,1,0
09:24:46,-155.25781,-109.9165,-93.90961,4.6,1,0
09:24:49,-155.15364,-110.23571,-93.93943,4.618229,1,1
09:24:52,-155.22136,-110.276245,-93.92588,4.618229,1,0
09:24:55,-155.20573,-110.25344,-93.90147,4.6,1,1
09:24:58,-155.15364,-110.217964,-93.93673,4.6,0,1
09:25:01,-155.22656,-110.02036,-93.90147,4.646875,0,0
09:25:04,-155.15105,-109.797424,-93.85537,4.56875,0,0
09:25:07,-155.16667,-109.574486,-93.93401,4.5765624,0,1
09:25:11,-155.09114,-109.40222,-93.8608,4.558333,0,0
09:25:14,-155.08594,-109.30595,-93.841805,4.5479164,0,0
09:25:17,-155.03906,-109.30341,-93.83639,4.605208,0,0
09:25:20,-155.11458,-109.42755,-93.91503,4.6078124,0,0
09:25:23,-155.09895,-109.609955,-93.858086,4.6078124,1,0
09:25:26,-155.13281,-109.807556,-93.890625,4.5973954,0,1
09:25:30,-155.11719,-109.979836,-93.92046,4.602604,1,0
09:25:33,-155.13802,-110.16223,-93.87164,4.589583,0,0
09:25:36,-155.03906,-110.223045,-93.890625,4.6260414,1,1
09:25:39,-155.01042,-110.248375,-93.82825,4.586979,0,0
09:25:42,-155.07812,-110.210365,-93.85266,4.5921874,0,0
09:25:45,-155.125,-110.41305,-93.83639,4.6130204,0,1
09:25:48,-155.10938,-110.27117,-93.793,4.584375,1,0
09:25:51,-155.05469,-110.380104,-93.87164,4.602604,0,0
09:25:55,-155.12761,-110.41811,-93.787575,4.6286454,1,1
09:25:58,-155.14583,-110.38264,-93.817406,4.646875,0,0
09:26:01,-155.07031,-110.42065,-93.80656,4.6104164,1,0
09:26:04,-155.03386,-110.2053,-93.76316,4.6234374,0,1
09:26:07,-155.03906,-110.07104,-93.787575,4.6390624,0,0
09:26:10,-155.0052,-109.863304,-93.85266,4.620833,0,0
09:26:14,-154.99739,-109.7569,-93.80114,4.6078124,0,0
09:26:17,-155.08073,-109.72143,-93.78216,4.6546874,0,0
09:26:20,-155.13281,-109.898766,-93.81199,4.6130204,0,0
09:26:24,-155.02083,-110.0761,-93.75775,4.589583,1,0
09:26:27,-154.99739,-110.05077,-93.71165,4.6260414,1,0
09:26:30,-155.02605,-110.167305,-93.787575,4.6,1,0
09:26:34,-154.99739,-110.131836,-93.744194,4.584375,0,0
09:26:37,-155.02605,-110.02036,-93.80114,4.615625,0,0
09:26:40,-155.10677,-109.78729,-93.744194,4.602604,0,0
09:26:44,-155.08594,-109.69355,-93.722496,4.620833,0,0
09:26:47,-155.0625,-109.67075,-93.69537,4.589583,0,0
09:26:51,-155.12239,-109.6961,-93.744194,4.6078124,0,0
09:26:54,-155.12239,-109.85569,-93.72521,4.620833,1,0
09:26:58,-155.11719,-109.977295,-93.70893,4.5973954,1,0
09:27:01,-155.16667,-110.159706,-93.76046,4.618229,1,0
09:27:05,-155.14583,-110.14957,-93.76316,4.6,0,0
09:27:08,-155.10938,-110.2053,-93.76859,4.573958,0,0
09:27:11,-155.02344,-110.1369,-93.81199,4.605208,1,0
09:27:15,-155.13281,-110.086235,-93.71979,4.589583,1,0
09:27:18,-155.14583,-110.0077,-93.81198,4.620833,0,0
09:27:22,-155.14062,-109.88355,-93.787575,4.6078124,0,0
09:27:25,-155.22136,-109.822754,-93.74961,4.6104164,0,0
09:27:29,-155.16667,-109.8785,-93.83097,4.553125,0,0
09:27:32,-155.1927,-109.977295,-93.75504,4.5609374,0,0
09:27:36,-155.20312,-110.14703,-93.795715,4.649479,1,0
09:27:39,-155.125,-110.192635,-93.80114,4.6078124,1,0
09:27:43,-155.14583,-110.192635,-93.77402,4.589583,1,0
09:27:46,-155.18489,-110.05076,-93.80115,4.6078124,0,0
09:27:50,-155.16145,-109.81769,-93.84182,4.615625,0,0
