Rt,temp_ch,temp_hex_f,temp_hex_b,temp_chamber,MV1,Heater17 On,MV2,Heater18 On
2022-10-14 15:34:24,-166.65625,-108.8046875,-165.8671875,-22.8671875,0.0,False,0.0,False
2022-10-14 15:34:26,-166.828125,-108.859375,-165.890625,-22.8046875,-87.58599963579674,Off,88.06541174329891,On
2022-10-14 15:34:28,-166.78125,-108.84375,-165.84375,-22.859375,-19.698959543688698,Off,19.472992673926687,On
2022-10-14 15:34:30,-166.78125,-108.875,-165.7421875,-22.8046875,-19.698959543688698,Off,19.472992673926687,On
2022-10-14 15:34:32,-166.78125,-108.7734375,-165.71875,-22.7734375,-19.75826228800151,Off,19.396506383089083,On
2022-10-14 15:34:34,-166.8984375,-108.8046875,-165.9140625,-22.8828125,-19.75826228800151,Off,19.396506383089083,On
2022-10-14 15:34:36,-166.7109375,-108.859375,-165.765625,-22.859375,-19.60327793203488,Off,19.54691208902602,On
2022-10-14 15:34:38,-166.6328125,-108.828125,-165.765625,-22.84375,-19.72929683043157,Off,19.511217672413792,On
2022-10-14 15:34:40,-166.875,-108.7890625,-165.8671875,-22.84375,-19.72929683043157,Off,19.511217672413792,On
2022-10-14 15:34:42,-166.65625,-108.828125,-165.8125,-22.828125,-19.68184267241379,Off,19.56661440956549,On
2022-10-14 15:34:44,-166.8515625,-108.84375,-165.8125,-22.7890625,-19.68184267241379,Off,19.56661440956549,On
2022-10-14 15:34:46,-166.828125,-108.875,-165.6953125,-22.8125,-19.626481493679723,Off,19.392502395636388,On
2022-10-14 15:34:48,-166.8515625,-108.828125,-165.84375,-22.9140625,-19.753203045951427,Off,19.770004904102024,On
2022-10-14 15:34:50,-166.8046875,-108.875,-165.8671875,-22.84375,-19.753203045951427,Off,19.770004904102024,On
2022-10-14 15:34:52,-166.8046875,-108.9140625,-165.84375,-22.7734375,-19.580331308861414,Off,19.54403017241379,On
2022-10-14 15:34:54,-166.8046875,-108.84375,-165.7890625,-22.828125,-19.782192899928962,Off,19.437907039190918,On
2022-10-14 15:34:56,-166.8984375,-108.875,-165.8125,-22.8046875,-19.61470653750309,Off,19.566491618981996,On
2022-10-14 15:34:58,-166.953125,-108.875,-165.9140625,-22.859375,-19.66215517241379,Off,19.727939932649306,On
2022-10-14 15:35:00,-166.78125,-108.75,-165.8671875,-22.828125,-19.66215517241379,Off,19.727939932649306,On
2022-10-14 15:35:02,-166.875,-108.875,-165.8671875,-22.7734375,-19.66215517241379,Off,19.518096485807185,On
2022-10-14 15:35:04,-166.828125,-108.84375,-165.984375,-22.84375,-19.722573638220982,Off,19.780442748885044,On
2022-10-14 15:35:06,-166.921875,-108.9140625,-165.9140625,-22.828125,-19.53891459617144,Off,19.466726943652507,On
2022-10-14 15:35:08,-166.8984375,-108.75,-165.9375,-22.7890625,-19.964260428330235,Off,19.619063023639285,On
2022-10-14 15:35:10,-166.7578125,-108.96875,-165.8125,-22.734375,-19.29040014890996,Off,19.340973481852444,On
2022-10-14 15:35:12,-166.828125,-108.859375,-165.890625,-22.828125,-19.29040014890996,Off,19.340973481852444,On
2022-10-14 15:35:14,-167.0,-108.875,-165.890625,-22.7734375,-19.733584025419376,Off,19.62324171658511,On
2022-10-14 15:35:16,-166.8984375,-108.828125,-165.8671875,-22.8125,-19.733584025419376,Off,19.62324171658511,On
2022-10-14 15:35:18,-166.875,-108.734375,-165.9375,-22.84375,-19.828176605448434,Off,19.61905816495483,On
2022-10-14 15:35:20,-166.8515625,-108.953125,-165.765625,-22.828125,-19.29652016256391,Off,19.249714926021127,On
2022-10-14 15:35:22,-166.7109375,-108.953125,-165.890625,-22.8671875,-19.29652016256391,Off,19.249714926021127,On
2022-10-14 15:35:24,-166.8046875,-108.9140625,-165.9140625,-22.7890625,-19.675393959418926,Off,19.686212569727218,On
2022-10-14 15:35:26,-166.8515625,-108.9140625,-165.9140625,-22.7890625,-19.675393959418926,Off,19.686212569727218,On
2022-10-14 15:35:28,-166.8046875,-108.859375,-165.9609375,-22.8046875,-19.710450510637287,Off,19.629019958665502,On
2022-10-14 15:35:30,-166.78125,-108.96875,-165.9140625,-22.8671875,-19.710450510637287,Off,19.629019958665502,On
2022-10-14 15:35:32,-166.875,-108.8984375,-165.890625,-22.7265625,-19.622527243515574,Off,19.51010613759445,On
2022-10-14 15:35:34,-166.734375,-108.859375,-165.984375,-22.828125,-19.727822766436557,Off,19.744944830846087,On
2022-10-14 15:35:36,-166.8046875,-108.75,-165.8125,-22.921875,-19.727822766436557,Off,19.744944830846087,On
2022-10-14 15:35:38,-166.8046875,-108.96875,-165.9140625,-22.7890625,-19.539503915127863,Off,19.52002665367234,On
2022-10-14 15:35:40,-166.8515625,-108.859375,-165.9140625,-22.8828125,-19.834892738085603,Off,19.57356142241379,On
2022-10-14 15:35:42,-166.8046875,-108.859375,-165.765625,-22.7890625,-19.834892738085603,Off,19.57356142241379,On
2022-10-14 15:35:44,-166.78125,-108.875,-166.0078125,-22.6953125,-19.650273204994523,Off,19.684228235419056,On
2022-10-14 15:35:46,-166.7109375,-108.7890625,-165.84375,-22.7734375,-19.650273204994523,Off,19.684228235419056,On
2022-10-14 15:35:48,-166.734375,-108.953125,-166.0078125,-22.734375,-19.569869491521874,Off,19.612936422413792,On
2022-10-14 15:35:50,-166.8984375,-108.9140625,-165.9140625,-22.859375,-19.705105280334106,Off,19.43110618035381,On
2022-10-14 15:35:52,-166.875,-108.84375,-165.890625,-22.84375,-19.705105280334106,Off,19.43110618035381,On
2022-10-14 15:35:54,-166.6875,-108.875,-165.890625,-22.734375,-19.691901314139237,Off,19.54586998525021,On
2022-10-14 15:35:56,-166.875,-108.828125,-166.03125,-22.8125,-19.752974982582607,Off,19.83617705220991,On
2022-10-14 15:35:58,-166.734375,-108.953125,-166.078125,-22.7734375,-19.752974982582607,Off,19.83617705220991,On
2022-10-14 15:36:00,-166.8046875,-108.984375,-165.9140625,-22.8125,-19.497254583396867,Off,19.484339084375655,On
2022-10-14 15:36:02,-166.8984375,-108.828125,-165.8671875,-22.8046875,-19.497254583396867,Off,19.484339084375655,On
2022-10-14 15:36:04,-166.8046875,-108.9140625,-165.984375,-22.8671875,-19.699221083792224,Off,19.656564821056147,On
2022-10-14 15:36:06,-166.8046875,-108.8984375,-165.984375,-22.859375,-19.699221083792224,Off,19.656564821056147,On
2022-10-14 15:36:08,-166.5859375,-108.9140625,-165.9375,-22.828125,-19.64574892241379,Off,19.547718828359876,On
2022-10-14 15:36:10,-166.6875,-108.8046875,-165.984375,-22.8828125,-19.85776294293136,Off,19.674268324064176,On
2022-10-14 15:36:12,-166.7578125,-108.9140625,-165.984375,-22.859375,-19.85776294293136,Off,19.674268324064176,On
2022-10-14 15:36:14,-166.734375,-108.828125,-165.84375,-22.8046875,-19.66400305322668,Off,19.43699247642862,On
2022-10-14 15:36:16,-166.6875,-109.0078125,-165.84375,-22.8125,-19.66400305322668,Off,19.43699247642862,On
2022-10-14 15:36:18,-166.46875,-108.828125,-165.8671875,-22.8046875,-19.68184267241379,Off,19.571721184989123,On
2022-10-14 15:36:20,-166.7578125,-108.9296875,-165.9140625,-22.765625,-19.484769262926253,Off,19.64483108426372,On
2022-10-14 15:36:22,-166.65625,-108.9140625,-165.984375,-22.8046875,-19.484769262926253,Off,19.64483108426372,On
