Rt,temp_ch,temp_hex_f,temp_hex_b,temp_chamber,MV1,Heater17 On,MV2,Heater18 On
2022-10-14 08:49:45,0.0,-159.59375,-124.1796875,0.0,0.0,False,0.0,False
2022-10-14 08:49:46,0.0,-159.4765625,-124.1484375,0.0,0.0,Off,0.0,Off
2022-10-14 08:49:48,0.0,-159.453125,-124.1640625,0.0,-52.94068584245643,Off,-100.06058272559791,Off
2022-10-14 08:49:50,0.0,-159.5,-124.125,0.0,-17.22855185674094,Off,-32.21640760472027,Off
2022-10-14 08:49:52,0.0,-159.4765625,-124.125,0.0,-17.22855185674094,Off,-32.21640760472027,Off
2022-10-14 08:49:54,0.0,-159.4296875,-124.0078125,0.0,-17.38272465413498,Off,-32.29560435117436,Off
2022-10-14 08:49:56,0.0,-159.3828125,-123.9140625,0.0,-17.420019039250903,Off,-32.388039037721356,Off
2022-10-14 08:49:58,0.0,-159.21875,-123.9140625,0.0,-17.667345145486117,Off,-32.24574892241379,Off
2022-10-14 08:50:00,0.0,-159.3828125,-123.953125,0.0,-17.09963453945842,Off,-32.16999999042129,Off
2022-10-14 08:50:02,0.0,-146.8984375,-123.859375,0.0,-17.09963453945842,Off,-32.16999999042129,Off
2022-10-14 08:50:04,0.0,0.0,-123.9140625,0.0,-208.5365151476899,Off,-32.27620004500156,Off
2022-10-14 08:50:06,0.0,-146.9609375,-123.7421875,0.0,192.4254144648264,On,-32.569376283347616,Off
2022-10-14 08:50:08,0.0,-146.8359375,-123.9140625,0.0,-22.808625302981167,Off,-31.984411459991502,Off
2022-10-14 08:50:10,0.0,-146.8359375,-123.7421875,0.0,-22.61856142241379,Off,-32.57928919338297,Off
2022-10-14 08:50:12,0.0,-146.8984375,-123.78125,0.0,-22.61856142241379,Off,-32.57928919338297,Off
2022-10-14 08:50:14,0.0,-146.71875,-123.78125,0.0,-22.756952488022925,Off,-32.271806083149436,Off
2022-10-14 08:50:16,0.0,-146.9375,-123.6484375,0.0,-22.243256550629173,Off,-32.559276705163434,Off
2022-10-14 08:50:18,0.0,-146.8359375,-123.6484375,0.0,-22.772855001724636,Off,-32.357311422413794,Off
2022-10-14 08:50:20,0.0,-146.921875,-123.703125,0.0,-22.772855001724636,Off,-32.357311422413794,Off
2022-10-14 08:50:22,0.0,-146.8359375,-123.6328125,0.0,-22.61856142241379,Off,-32.37577185272476,Off
2022-10-14 08:50:24,0.0,-146.7578125,-123.515625,0.0,-22.77002901213417,Off,-32.59107526466355,Off
2022-10-14 08:50:26,0.0,-146.8203125,-123.421875,0.0,-22.77002901213417,Off,-32.59107526466355,Off
2022-10-14 08:50:28,0.0,-146.78125,-123.4375,0.0,-22.62369322250831,Off,-32.5053616685558,Off
2022-10-14 08:50:30,0.0,-146.6171875,-123.5546875,0.0,-22.62369322250831,Off,-32.5053616685558,Off
2022-10-14 08:50:32,0.0,-146.671875,-123.4921875,0.0,-22.770783764183058,Off,-32.38127837901379,Off
2022-10-14 08:50:34,0.0,-146.6171875,-123.4609375,0.0,-22.79339344355741,Off,-32.48346538945336,Off
2022-10-14 08:50:36,0.0,-146.65625,-123.3984375,0.0,-22.79339344355741,Off,-32.48346538945336,Off
2022-10-14 08:50:38,0.0,-146.578125,-123.421875,0.0,-22.7565342469553,Off,-32.48215927346171,Off
2022-10-14 08:50:40,0.0,-146.78125,-123.4375,0.0,-22.7565342469553,Off,-32.48215927346171,Off
2022-10-14 08:50:42,0.0,-146.6171875,-123.4765625,0.0,-22.680655850908675,Off,-32.387806119817846,Off
2022-10-14 08:50:44,0.0,-146.53125,-123.3828125,0.0,-22.876825790249583,Off,-32.61101439392866,Off
2022-10-14 08:50:46,0.0,-146.515625,-123.328125,0.0,-22.776842505795997,Off,-32.574967148608735,Off
2022-10-14 08:50:48,0.0,-146.59375,-123.3046875,0.0,-22.776842505795997,Off,-32.574967148608735,Off
2022-10-14 08:50:50,0.0,-146.5546875,-123.328125,0.0,-22.70693635875644,Off,-32.491842672413796,Off
2022-10-14 08:50:52,0.0,-146.5546875,-123.2890625,0.0,-22.70693635875644,Off,-32.491842672413796,Off
2022-10-14 08:50:54,0.0,-146.53125,-123.25,0.0,-22.764354991465506,Off,-32.58407127837678,Off
2022-10-14 08:50:56,0.0,-146.53125,-123.3828125,0.0,-22.74653017241379,Off,-32.266952925176845,Off
2022-10-14 08:50:58,0.0,-146.515625,-123.2109375,0.0,-22.74653017241379,Off,-32.266952925176845,Off
2022-10-14 08:51:00,0.0,-146.4921875,-123.25,0.0,-22.792649919772682,Off,-32.62568100326417,Off
2022-10-14 08:51:02,0.0,-146.515625,-123.3046875,0.0,-22.792649919772682,Off,-32.62568100326417,Off
2022-10-14 08:51:04,0.0,-146.515625,-123.265625,0.0,-22.735261750167595,Off,-32.50620538312717,Off
2022-10-14 08:51:06,0.0,-146.46875,-123.25,0.0,-22.843943107909414,Off,-32.54837613399434,Off
2022-10-14 08:51:08,0.0,-146.46875,-123.25,0.0,-22.843943107909414,Off,-32.54837613399434,Off
2022-10-14 08:51:10,0.0,-146.4140625,-123.2109375,0.0,-22.837406287519688,Off,-32.5708167169227,Off
2022-10-14 08:51:12,0.0,-146.375,-123.15625,0.0,-22.837406287519688,Off,-32.5708167169227,Off
2022-10-14 08:51:14,0.0,-146.46875,-123.1328125,0.0,-22.7312280003525,Off,-32.633234101118,Off
2022-10-14 08:51:16,0.0,-146.375,-123.1875,0.0,-22.954846477766818,Off,-32.46766856770494,Off
2022-10-14 08:51:18,0.0,-146.46875,-123.265625,0.0,-22.954846477766818,Off,-32.46766856770494,Off
2022-10-14 08:51:20,0.0,-146.4140625,-123.1171875,0.0,-22.76598501108945,Off,-32.6340114851716,Off
2022-10-14 08:51:22,0.0,-146.4140625,-123.2109375,0.0,-22.79574892241379,Off,-32.39864545678938,Off
2022-10-14 08:51:24,0.0,-146.4921875,-123.09375,0.0,-22.644271200650053,Off,-32.768277814538344,Off
2022-10-14 08:51:26,0.0,-146.4140625,-123.0390625,0.0,-22.91457695951849,Off,-32.696428479045096,Off
2022-10-14 08:51:28,0.0,-146.4140625,-123.2265625,0.0,-22.79574892241379,Off,-32.24932586333985,Off
2022-10-14 08:51:30,0.0,-146.328125,-123.09375,0.0,-22.79574892241379,Off,-32.24932586333985,Off
2022-10-14 08:51:32,0.0,-146.453125,-123.09375,0.0,-22.7496319549977,Off,-32.691296599596775,Off
2022-10-14 08:51:34,0.0,-146.46875,-123.1171875,0.0,-22.7496319549977,Off,-32.691296599596775,Off
2022-10-14 08:51:36,0.0,-146.46875,-123.1875,0.0,-22.760884193272233,Off,-32.4795293018193,Off
2022-10-14 08:51:38,0.0,-146.375,-123.15625,0.0,-22.95473051298737,Off,-32.61155518973343,Off
2022-10-14 08:51:40,0.0,-146.4296875,-123.2109375,0.0,-22.706041502510054,Off,-32.45791622537234,Off
2022-10-14 08:51:42,0.0,-146.4140625,-123.0546875,0.0,-22.819521123404,Off,-32.84440769603498,Off
2022-10-14 08:51:44,0.0,-146.4140625,-123.0390625,0.0,-22.79574892241379,Off,-32.63700954957196,Off
2022-10-14 08:51:46,0.0,-146.4140625,-123.078125,0.0,-22.79574892241379,Off,-32.53742096155837,Off
2022-10-14 08:51:48,0.0,-146.4296875,-123.1171875,0.0,-22.79574892241379,Off,-32.53742096155837,Off
2022-10-14 08:51:50,0.0,-146.390625,-123.078125,0.0,-22.823435303075662,Off,-32.59684267241379,Off
2022-10-14 08:51:52,0.0,-146.3515625,-123.1171875,0.0,-22.881403008316507,Off,-32.521032591150735,Off
2022-10-14 08:51:54,0.0,-146.390625,-123.0,0.0,-22.881403008316507,Off,-32.521032591150735,Off
