0,0,0,0,0,0,0,0
2022-10-19 17:48:57,18.921875,18.85882302989131,18.84581611570249,18.834375,0.0,False,0.0,False
2022-10-19 17:48:58,18.90625,18.91202445652175,18.87119059917356,18.9359375,0.0,Off,0.0,Off
2022-10-19 17:49:00,18.8984375,18.828422214673907,19.014979338842977,18.959375,-207.08448120944217,Off,-166.61352072720055,Off
2022-10-19 17:49:02,18.96875,18.88922384510869,18.87119059917356,18.9203125,-73.41500866300741,Off,-58.39827052939198,Off
2022-10-19 17:49:04,18.96875,18.843622622282595,18.896565082644628,18.8578125,-73.41500866300741,Off,-58.39827052939198,Off
2022-10-19 17:49:06,18.90625,18.820822010869563,18.87119059917356,18.9984375,-73.24235134581208,Off,-58.61555522406669,Off
2022-10-19 17:49:08,18.9921875,18.782820991847814,18.87119059917356,18.9203125,-73.24235134581208,Off,-58.61555522406669,Off
2022-10-19 17:49:10,18.9609375,18.866423233695656,18.938855888429742,18.9203125,-73.34826004299029,Off,-58.69547482766276,Off
2022-10-19 17:49:12,19.0078125,18.843622622282595,18.761234504132233,18.975,-73.34826004299029,Off,-58.69547482766276,Off
2022-10-19 17:49:14,18.90625,18.805621603260875,18.87119059917356,18.9125,-73.24174106658545,Off,-58.56405629717029,Off
2022-10-19 17:49:16,18.9921875,18.93482506793478,18.84581611570249,18.9515625,-73.53897076322066,Off,-58.5662699085589,Off
2022-10-19 17:49:18,18.9375,18.881623641304344,18.913481404958674,18.9203125,-73.23900582100728,Off,-58.73625145328634,Off
2022-10-19 17:49:20,18.984375,18.828422214673907,18.84581611570249,18.9359375,-73.23900582100728,Off,-58.73625145328634,Off
2022-10-19 17:49:22,18.8984375,18.904424252717405,18.913481404958674,18.9203125,-73.34687692179328,Off,-58.633317362496435,Off
2022-10-19 17:49:24,18.8828125,18.782820991847814,18.87119059917356,18.9515625,-73.09386996618396,Off,-58.55136618522169,Off
2022-10-19 17:49:26,18.96875,18.767620584239125,18.888106921487605,18.9515625,-73.09386996618396,Off,-58.55136618522169,Off
2022-10-19 17:49:28,18.8359375,18.767620584239125,18.896565082644628,18.896875,-73.26046939638432,Off,-58.64555406963976,Off
2022-10-19 17:49:30,18.9375,18.820822010869563,18.87119059917356,18.896875,-73.37494487420047,Off,-58.57713947252483,Off
2022-10-19 17:49:32,18.8515625,18.85882302989131,18.87119059917356,18.8734375,-73.36815042792385,Off,-58.61555522406669,Off
2022-10-19 17:49:34,18.8828125,18.843622622282595,18.896565082644628,18.9984375,-73.36815042792385,Off,-58.61555522406669,Off
2022-10-19 17:49:36,18.9921875,18.805621603260875,18.87119059917356,18.9125,-73.24746519875917,Off,-58.61555522406669,Off
2022-10-19 17:49:38,18.9375,18.91202445652175,18.938855888429742,18.959375,-73.49446958663127,Off,-58.74684607472894,Off
2022-10-19 17:49:40,18.96875,18.805621603260875,18.84581611570249,18.9125,-73.12619211816636,Off,-58.46339725744569,Off
2022-10-19 17:49:42,19.03125,18.782820991847814,18.820441632231393,18.8890625,-73.12619211816636,Off,-58.46339725744569,Off
2022-10-19 17:49:44,18.984375,18.820822010869563,18.896565082644628,18.8734375,-73.30596129043884,Off,-58.66481034767063,Off
2022-10-19 17:49:46,18.96875,18.866423233695656,18.888106921487605,18.9125,-73.38280761037737,Off,-58.60981466478677,Off
2022-10-19 17:49:48,18.9609375,18.85882302989131,18.896565082644628,18.9359375,-73.38280761037737,Off,-58.60981466478677,Off
2022-10-19 17:49:50,19.0078125,18.881623641304344,18.913481404958674,18.959375,-73.33148103161108,Off,-58.65258801315307,Off
2022-10-19 17:49:52,18.9609375,18.828422214673907,18.888106921487605,18.8734375,-73.33148103161108,Off,-58.65258801315307,Off
2022-10-19 17:49:54,18.9453125,18.904424252717405,18.828899793388416,19.021875,-73.34695082925518,Off,-58.533106930028744,Off
2022-10-19 17:49:56,18.9921875,18.805621603260875,18.87119059917356,18.9359375,-73.13863194142995,Off,-58.67949647147353,Off
2022-10-19 17:49:58,19.03125,18.843622622282595,18.828899793388416,18.9359375,-73.36175671424463,Off,-58.53349016031893,Off
2022-10-19 17:50:00,18.9609375,18.828422214673907,18.854274276859513,18.9984375,-73.36175671424463,Off,-58.53349016031893,Off
2022-10-19 17:50:02,18.984375,18.782820991847814,18.888106921487605,18.8265625,-73.23224367258926,Off,-58.667644875492286,Off
2022-10-19 17:50:04,18.921875,18.843622622282595,18.896565082644628,18.8734375,-73.23224367258926,Off,-58.667644875492286,Off
2022-10-19 17:50:06,19.0390625,18.88922384510869,18.87119059917356,18.9515625,-73.4044853530534,Off,-58.60262090978037,Off
2022-10-19 17:50:08,18.96875,18.828422214673907,18.921939566115697,18.8890625,-73.20540085998441,Off,-58.713818330976046,Off
2022-10-19 17:50:10,18.9609375,18.91202445652175,18.828899793388416,18.9203125,-73.45917725796706,Off,-58.45704442892011,Off
2022-10-19 17:50:12,18.984375,18.843622622282595,18.854274276859513,18.9125,-73.45917725796706,Off,-58.45704442892011,Off
2022-10-19 17:50:14,18.984375,18.820822010869563,18.938855888429742,18.8890625,-73.22471063517999,Off,-58.727995083801595,Off
2022-10-19 17:50:16,18.9453125,18.767620584239125,18.938855888429742,18.959375,-73.19191397142362,Off,-58.64397464555429,Off
2022-10-19 17:50:18,18.9609375,18.904424252717405,18.888106921487605,18.8890625,-73.19191397142362,Off,-58.64397464555429,Off
2022-10-19 17:50:20,18.921875,18.820822010869563,18.896565082644628,18.9125,-73.33514054074618,Off,-58.59382754561411,Off
2022-10-19 17:50:22,18.921875,18.828422214673907,18.913481404958674,18.85,-73.30908732331386,Off,-58.65890224822234,Off
2022-10-19 17:50:24,18.96875,18.820822010869563,18.828899793388416,18.896875,-73.2828476712702,Off,-58.469224046969856,Off
2022-10-19 17:50:26,19.015625,18.79802139945653,18.896565082644628,18.959375,-73.25028815834432,Off,-58.728704761286046,Off
2022-10-19 17:50:28,18.921875,18.782820991847814,18.854274276859513,18.834375,-73.25533237440018,Off,-58.544160079970425,Off
2022-10-19 17:50:30,19.0703125,18.805621603260875,18.888106921487605,18.9515625,-73.25533237440018,Off,-58.544160079970425,Off
2022-10-19 17:50:32,18.9921875,18.866423233695656,18.803525309917347,18.9515625,-73.37707472484537,Off,-58.548576103015264,Off
