Rt,temp_ch,temp_hex_f,temp_hex_b,temp_chamber,MV,Heater On
2022-09-30 13:19:41,22.9921875,22.0703125,12.046875,0.0,False
2022-09-30 13:19:43,22.109375,23.0078125,23.03125,11.984375,-19.56391743570566,Off
2022-09-30 13:19:47,22.0546875,23.0703125,23.03125,11.9921875,-176.40513018146157,Off
2022-09-30 13:19:51,21.9921875,22.984375,22.9921875,11.984375,38.55679353699088,On
2022-09-30 13:19:54,22.0703125,22.9921875,23.1015625,11.984375,19.084973197430372,On
2022-09-30 13:19:58,22.0546875,22.984375,23.0703125,11.9921875,38.73582713678479,On
2022-09-30 13:20:02,22.0078125,22.9765625,22.9921875,11.9296875,58.44529555365443,On
2022-09-30 13:20:06,22.109375,23.0078125,23.0546875,12.03125,-19.739047955721617,Off
2022-09-30 13:20:10,22.0234375,23.1171875,23.09375,12.015625,-294.0652698613703,Off
2022-09-30 13:20:13,22.046875,23.015625,23.125,11.8984375,-40.27901355549693,Off
2022-09-30 13:20:17,22.1328125,22.984375,23.0546875,11.9296875,37.96605436131358,On
2022-09-30 13:20:21,22.0703125,22.9765625,23.0546875,11.90625,57.677796330302954,On
2022-09-30 13:20:25,22.0234375,23.03125,23.078125,12.015625,-79.27960603311658,Off
2022-09-30 13:20:29,22.046875,23.1171875,23.125,11.9609375,-295.0257308296859,Off
2022-09-30 13:20:33,22.0546875,23.0546875,23.1171875,11.96875,-139.19700953364372,Off
2022-09-30 13:20:37,22.0703125,23.1640625,23.140625,11.984375,-413.89530574157834,Off
2022-09-30 13:20:40,22.078125,23.078125,23.125,12.015625,-199.64922742173076,Off
2022-09-30 13:20:44,22.1171875,23.0703125,23.0703125,12.0078125,-180.65171307697892,Off
2022-09-30 13:20:48,22.046875,23.1171875,23.2109375,11.9609375,-298.7331097461283,Off
2022-09-30 13:20:52,22.0234375,23.1171875,23.1640625,11.9453125,-299.6314669288695,Off
2022-09-30 13:20:56,22.078125,23.09375,23.15625,11.9609375,-241.75239853933454,Off
2022-09-30 13:20:59,22.0234375,23.1171875,23.125,12.015625,-301.2359185181558,Off
2022-09-30 13:21:03,22.1328125,23.125,23.1640625,12.0078125,-321.7290928326547,Off
2022-09-30 13:21:07,22.0703125,23.078125,23.1015625,11.9921875,-205.17346472665668,Off
2022-09-30 13:21:11,22.03125,23.125,23.2109375,12.0078125,-323.32335693761706,Off
2022-09-30 13:21:15,22.0234375,23.1015625,23.125,12.0078125,-265.5035925991833,Off
2022-09-30 13:21:19,22.0703125,23.125,23.125,11.9921875,-325.05662970617414,Off
2022-09-30 13:21:23,22.03125,23.1015625,23.15625,12.078125,-267.2433046028018,Off
2022-09-30 13:21:27,21.96875,23.1015625,23.15625,11.9609375,-268.0260911770165,Off
2022-09-30 13:21:30,21.984375,23.0703125,23.1015625,12.0078125,-190.44186152890325,Off
