Rt,temp_ch,temp_hex_f,temp_hex_b,temp_chamber,MV1,Heater17 On,MV2,Heater18 On
2022-10-14 11:49:56,0.0,-153.8125,-121.671875,-23.3203125,0.0,False,0.0,False
2022-10-14 11:49:57,0.0,-153.7421875,-121.6328125,-23.390625,0.0,Off,0.0,Off
2022-10-14 11:49:59,0.0,-153.8125,-121.6171875,-23.4609375,-1.5346535841999969,Off,2.107723487299969,On
2022-10-14 11:50:01,0.0,-153.8984375,-121.6171875,-23.3203125,-0.42907847031628105,Off,0.8123619867167595,On
2022-10-14 11:50:03,0.0,-153.8125,-121.6875,-23.390625,-0.7600728850861056,Off,0.997777730018617,On
2022-10-14 11:50:05,0.0,-153.859375,-121.6171875,-23.46875,-0.5716733557631761,Off,0.8015929003671814,On
2022-10-14 11:50:07,0.0,-153.7421875,-121.7109375,-23.3203125,-0.5716733557631761,Off,0.8015929003671814,On
2022-10-14 11:50:09,0.0,-153.859375,-121.6328125,-23.375,-0.7089090011962529,Off,0.987325191118499,On
2022-10-14 11:50:11,0.0,-153.765625,-121.6328125,-23.3203125,-0.7089090011962529,Off,0.987325191118499,On
2022-10-14 11:50:13,0.0,-153.765625,-121.578125,-23.4140625,-0.8794638459618725,Off,0.9108344754357275,On
2022-10-14 11:50:15,0.0,-153.7421875,-121.59375,-23.3359375,-0.8794638459618725,Off,0.9108344754357275,On
2022-10-14 11:50:17,0.0,-153.6796875,-121.578125,-23.3359375,-0.909544703306251,Off,0.952467672413793,On
2022-10-14 11:50:19,0.0,-153.7421875,-121.671875,-23.3203125,-0.7228067995198105,Off,1.1345370727432904,On
2022-10-14 11:50:22,0.0,-153.71875,-121.6171875,-23.375,-0.8631810774241329,Off,0.8862717814161974,On
2022-10-14 11:50:23,0.0,-153.765625,-121.6328125,-23.3515625,-0.8631810774241329,Off,0.8862717814161974,On
2022-10-14 11:50:25,0.0,-153.609375,-121.59375,-23.40625,-0.9572926850795759,Off,0.941121240056796,On
2022-10-14 11:50:27,0.0,-153.7421875,-121.5234375,-23.3515625,-0.6161311681393815,Off,0.8226608593322411,On
2022-10-14 11:50:29,0.0,-153.8125,-121.6171875,-23.3515625,-0.6161311681393815,Off,0.8226608593322411,On
2022-10-14 11:50:31,0.0,-153.609375,-121.59375,-23.3203125,-0.9747846340406117,Off,1.012536175853523,On
2022-10-14 11:50:33,0.0,-153.71875,-121.578125,-23.3046875,-0.6613761134360613,Off,0.9286956413338797,On
2022-10-14 11:50:35,0.0,-153.703125,-121.5625,-23.3359375,-0.8580882526271422,Off,0.9221595922004439,On
2022-10-14 11:50:37,0.0,-153.703125,-121.5234375,-23.3515625,-0.8580882526271422,Off,0.9221595922004439,On
2022-10-14 11:50:39,0.0,-153.7890625,-121.5390625,-23.3359375,-0.7328688352319371,Off,0.9182304852973762,On
2022-10-14 11:50:41,0.0,-153.71875,-121.4609375,-23.375,-0.7328688352319371,Off,0.9182304852973762,On
2022-10-14 11:50:43,0.0,-153.65625,-121.4453125,-23.390625,-0.9552026149106734,Off,0.8252706019493725,On
2022-10-14 11:50:46,0.0,-153.71875,-121.5234375,-23.40625,-0.7330072234144716,Off,1.0479649398785813,On
2022-10-14 11:50:48,-153.3671875,-153.7890625,-121.5,-23.40625,-0.6986076459502539,Off,0.8864413509417141,On
2022-10-14 11:50:50,-153.3046875,-153.71875,-121.4453125,-23.390625,-0.9343836404182237,Off,0.8137726336514886,On
2022-10-14 11:50:52,-153.1953125,-153.765625,-121.5,-23.3046875,-0.9343836404182237,Off,0.8137726336514886,On
2022-10-14 11:50:54,0.0,-153.7421875,-121.484375,-23.4140625,-0.7993600287002685,Off,0.9440533286030007,On
2022-10-14 11:50:56,0.0,-153.7421875,-121.4609375,-23.4296875,-0.817936422413793,Off,0.8676377387656223,On
2022-10-14 11:50:58,0.0,-153.8125,-121.390625,-23.3359375,-0.6814698469393904,Off,0.7667822450678082,On
2022-10-14 11:51:00,0.0,-153.71875,-121.578125,-23.375,-0.9703258087835984,Off,1.237558673628952,On
2022-10-14 11:51:02,0.0,-153.8125,-121.578125,-23.390625,-0.9703258087835984,Off,1.237558673628952,On
2022-10-14 11:51:04,0.0,-153.71875,-121.4609375,-23.4140625,-0.827780172413793,Off,0.814126488263789,On
2022-10-14 11:51:06,0.0,-153.8359375,-121.65625,-23.390625,-0.827780172413793,Off,0.814126488263789,On
