0,0,0,0,0,0,0,0
2022-10-19 17:54:40,18.8125,18.91202445652175,18.913481404958674,18.9359375,0.0,False,0.0,False
2022-10-19 17:54:41,18.8984375,18.805621603260875,18.95577221074379,18.8578125,-320.6981293604902,Off,-260.11307944872226,Off
2022-10-19 17:54:43,18.90625,18.805621603260875,18.888106921487605,18.896875,-320.6981293604902,Off,-260.11307944872226,Off
2022-10-19 17:54:45,18.96875,18.805621603260875,18.96423037190084,18.9125,-73.28801624578335,Off,-58.66105140963054,Off
2022-10-19 17:54:47,18.96875,18.782820991847814,18.921939566115697,18.85,-73.28801624578335,Off,-58.66105140963054,Off
2022-10-19 17:54:49,18.9609375,18.828422214673907,18.913481404958674,18.8890625,-73.31493645272495,Off,-58.59471371956934,Off
2022-10-19 17:54:51,18.9453125,18.881623641304344,18.96423037190084,18.9125,-73.31493645272495,Off,-58.59471371956934,Off
2022-10-19 17:54:53,18.921875,18.843622622282595,18.95577221074379,18.9125,-73.31556535684969,Off,-58.6833217289797,Off
2022-10-19 17:54:55,18.921875,18.866423233695656,18.96423037190084,18.8890625,-73.31556535684969,Off,-58.6833217289797,Off
2022-10-19 17:54:57,18.90625,18.843622622282595,18.77815082644628,18.9515625,-73.30397667377248,Off,-58.44114733486509,Off
2022-10-19 17:54:59,18.8984375,18.782820991847814,18.921939566115697,18.9203125,-73.30397667377248,Off,-58.44114733486509,Off
2022-10-19 17:55:01,18.9609375,18.782820991847814,18.95577221074379,18.959375,-73.23217249123488,Off,-58.786241719937586,Off
2022-10-19 17:55:03,18.96875,18.866423233695656,18.98960485537191,18.9125,-73.23217249123488,Off,-58.786241719937586,Off
2022-10-19 17:55:05,18.984375,18.828422214673907,18.921939566115697,18.9125,-73.33230474100247,Off,-58.61111585610036,Off
2022-10-19 17:55:07,18.9375,18.828422214673907,18.938855888429742,18.9515625,-73.33230474100247,Off,-58.61111585610036,Off
2022-10-19 17:55:09,18.984375,18.843622622282595,19.014979338842977,18.975,-73.31551649260228,Off,-58.74658026225947,Off
2022-10-19 17:55:11,18.8984375,18.767620584239125,18.913481404958674,18.85,-73.31551649260228,Off,-58.74658026225947,Off
2022-10-19 17:55:13,18.9453125,18.843622622282595,18.87119059917356,18.9359375,-73.30397667377248,Off,-58.50574776506785,Off
2022-10-19 17:55:15,18.875,18.828422214673907,18.96423037190084,18.9125,-73.27474682701484,Off,-58.79446806143905,Off
2022-10-19 17:55:17,18.9609375,18.866423233695656,18.981146694214885,18.8734375,-73.27474682701484,Off,-58.79446806143905,Off
