0,0,0,0,0,0,0,0
2022-10-21 08:32:59,-163.59375,-161.59281589673913,-120.61234504132231,-12.821875,0.0,False,0.0,False
2022-10-21 08:33:00,-163.6171875,-161.3952105978261,-120.40934917355372,-12.7984375,97.7602865148823,On,20.446916282222663,On
2022-10-21 08:33:02,-163.8359375,-161.41801120923913,-120.5362215909091,-12.8609375,21.919872075414634,On,4.907686640894253,On
2022-10-21 08:33:04,-163.6171875,-161.51681385869566,-120.40934917355372,-12.6890625,22.076362725111633,On,4.4694213831832705,On
2022-10-21 08:33:06,-163.5703125,-161.59281589673913,-120.39243285123968,-12.6890625,22.076362725111633,On,4.4694213831832705,On
2022-10-21 08:33:08,-163.8125,-161.54721467391303,-120.45163997933884,-12.6421875,21.962619488198435,On,4.711526134741697,On
2022-10-21 08:33:10,-163.546875,-161.37240998641303,-120.3332257231405,-12.65,21.962619488198435,On,4.711526134741697,On
2022-10-21 08:33:12,-163.71875,-161.27360733695653,-120.43472365702479,-12.571875,21.616695115700544,On,4.659386842405618,On
2022-10-21 08:33:14,-163.4765625,-161.37240998641303,-120.37551652892562,-12.571875,21.616695115700544,On,4.659386842405618,On
2022-10-21 08:33:16,-163.59375,-161.51681385869566,-120.29093491735537,-12.55625,22.112353095308542,On,4.502095589508947,On
2022-10-21 08:33:18,-163.5703125,-161.44841202445653,-120.3332257231405,-12.5484375,22.112353095308542,On,4.502095589508947,On
2022-10-21 08:33:20,-163.5703125,-161.2204059103261,-120.35014204545455,-12.5328125,21.576657410807574,On,4.681771197101119,On
2022-10-21 08:33:22,-163.546875,-161.3952105978261,-120.3332257231405,-12.5328125,22.141658690193218,On,4.603866435839753,On
2022-10-21 08:33:24,-163.6953125,-161.47121263586956,-120.3332257231405,-12.4546875,22.022770933229634,On,4.629609976132803,On
2022-10-21 08:33:26,-163.5703125,-161.41801120923913,-120.29093491735537,-12.4390625,21.804404600744544,On,4.547606242545208,On
2022-10-21 08:33:28,-163.5234375,-161.51681385869566,-120.40934917355372,-12.49375,21.804404600744544,On,4.547606242545208,On
2022-10-21 08:33:30,-163.6171875,-161.3192085597826,-120.31630940082644,-12.478125,21.76839463678112,On,4.641850933383847,On
2022-10-21 08:33:32,-163.546875,-161.54721467391303,-120.27401859504133,-12.43125,22.285759105099007,On,4.540516092368106,On
2022-10-21 08:33:34,-163.453125,-161.349609375,-120.2317277892562,-12.384375,22.285759105099007,On,4.540516092368106,On
2022-10-21 08:33:36,-163.546875,-161.3192085597826,-120.43472365702479,-12.3609375,21.67034640096389,On,4.7944394057148605,On
2022-10-21 08:33:38,-163.4765625,-161.2204059103261,-120.35014204545455,-12.478125,21.652013590568032,On,4.508123233657328,On
2022-10-21 08:33:40,-163.3359375,-161.51681385869566,-120.2317277892562,-12.3453125,21.652013590568032,On,4.508123233657328,On
2022-10-21 08:33:42,-163.4296875,-161.47121263586956,-120.11331353305785,-12.4390625,22.09898899973818,On,4.356490546601367,On
2022-10-21 08:33:44,-163.4296875,-161.29640794836956,-120.0963972107438,-12.3375,21.56903954624609,On,4.504486968374686,On
2022-10-21 08:33:46,-163.4296875,-161.44841202445653,-120.17252066115702,-12.3453125,22.12922915698832,On,4.677919047187504,On
2022-10-21 08:33:48,-163.453125,-161.349609375,-120.17252066115702,-12.3375,21.70653172670435,On,4.562113850099743,On
2022-10-21 08:33:50,-163.40625,-161.47121263586956,-120.27401859504133,-12.321875,22.092136476420855,On,4.758799549961686,On
2022-10-21 08:33:52,-163.4296875,-161.1748046875,-120.37551652892562,-12.2828125,22.092136476420855,On,4.758799549961686,On
2022-10-21 08:33:54,-163.5234375,-161.3952105978261,-120.31630940082644,-12.1890625,21.817774375255258,On,4.654705979153618,On
2022-10-21 08:33:56,-163.4765625,-161.3952105978261,-120.31630940082644,-12.196875,21.87564362350075,On,4.6225051207608985,On
2022-10-21 08:33:58,-163.359375,-161.25080672554347,-120.18943698347107,-12.2359375,21.87564362350075,On,4.6225051207608985,On
2022-10-21 08:34:00,-163.546875,-161.349609375,-120.27401859504133,-12.2515625,21.821802155920615,On,4.572572264367194,On
2022-10-21 08:34:02,-163.4765625,-161.25080672554347,-120.2317277892562,-12.290625,21.821802155920615,On,4.572572264367194,On
2022-10-21 08:34:04,-163.3828125,-161.27360733695653,-120.21481146694215,-12.30625,21.766743709711783,On,4.534827908989202,On
2022-10-21 08:34:06,-163.3359375,-161.349609375,-120.13022985537191,-12.2515625,21.766743709711783,On,4.534827908989202,On
2022-10-21 08:34:08,-163.40625,-161.25080672554347,-120.17252066115702,-12.1890625,21.797634775044383,On,4.529915790440293,On
2022-10-21 08:34:10,-163.40625,-161.29640794836956,-120.13022985537191,-12.1734375,21.903386781925175,On,4.480137909395012,On
2022-10-21 08:34:12,-163.453125,-161.2204059103261,-120.25710227272727,-12.1734375,21.686584952991435,On,4.7906800840510595,On
2022-10-21 08:34:14,-163.453125,-161.3192085597826,-120.11331353305785,-12.1734375,21.994083928976423,On,4.31842397388788,On
2022-10-21 08:34:16,-163.4765625,-161.25080672554347,-120.25710227272727,-12.1734375,21.994083928976423,On,4.31842397388788,On
2022-10-21 08:34:18,-163.5,-161.29640794836956,-120.21481146694215,-12.1734375,21.816798448246963,On,4.657101635791269,On
2022-10-21 08:34:20,-163.4296875,-161.25080672554347,-120.07102272727273,-12.15,21.816798448246963,On,4.657101635791269,On
2022-10-21 08:34:22,-163.546875,-161.1748046875,-120.18943698347107,-12.2671875,21.690413242098465,On,4.549883708996159,On
2022-10-21 08:34:24,-163.40625,-161.3192085597826,-120.25710227272727,-12.11875,22.062557551583918,On,4.700180510150005,On
2022-10-21 08:34:26,-163.3828125,-161.27360733695653,-120.15560433884298,-12.1734375,21.755278792632186,On,4.4007820234150445,On
2022-10-21 08:34:28,-163.3828125,-161.07600203804347,-120.0287319214876,-12.165625,21.755278792632186,On,4.4007820234150445,On
2022-10-21 08:34:30,-163.3828125,-161.29640794836956,-120.07102272727273,-12.11875,21.851538636274917,On,4.454966535410114,On
2022-10-21 08:34:32,-163.5,-161.37240998641303,-120.17252066115702,-12.1890625,21.981739943035496,On,4.716590314251714,On
2022-10-21 08:34:34,-163.2421875,-161.2204059103261,-120.17252066115702,-12.1109375,21.572427098101418,On,4.562113850099743,On
2022-10-21 08:34:36,-163.4765625,-161.349609375,-120.15560433884298,-12.134375,21.572427098101418,On,4.562113850099743,On
2022-10-21 08:34:38,-163.4296875,-161.19760529891303,-120.15560433884298,-12.134375,21.775295659732887,On,4.542133843317527,On
2022-10-21 08:34:40,-163.3359375,-161.09880264945653,-120.13022985537191,-12.2125,21.600734952136595,On,4.5057214782537,On
2022-10-21 08:34:42,-163.453125,-161.2204059103261,-120.15560433884298,-12.11875,21.600734952136595,On,4.5057214782537,On
2022-10-21 08:34:44,-163.3125,-161.25080672554347,-120.07102272727273,-12.11875,21.93070052066272,On,4.4744158892660835,On
2022-10-21 08:34:46,-163.359375,-161.3192085597826,-120.21481146694215,-12.11875,21.94779258002658,On,4.798643398801655,On
2022-10-21 08:34:48,-163.453125,-161.12160326086956,-120.29093491735537,-12.1109375,21.460395186321424,On,4.727545252273304,On
2022-10-21 08:34:50,-163.3828125,-161.12160326086956,-120.11331353305785,-12.1109375,21.460395186321424,On,4.727545252273304,On
2022-10-21 08:34:52,-163.453125,-161.1748046875,-120.18943698347107,-12.0171875,21.823616099400912,On,4.4918704498990705,On
2022-10-21 08:34:54,-163.359375,-161.1748046875,-120.07102272727273,-12.15,21.78307314116379,On,4.339697699161879,On
2022-10-21 08:34:56,-163.2421875,-161.2204059103261,-120.0287319214876,-12.0796875,21.78307314116379,On,4.339697699161879,On
2022-10-21 08:34:58,-163.4296875,-161.2204059103261,-120.21481146694215,-12.040625,21.836869417269373,On,4.689113887339877,On
2022-10-21 08:35:00,-163.3828125,-161.19760529891303,-120.13022985537191,-12.05625,21.836869417269373,On,4.689113887339877,On
2022-10-21 08:35:02,-163.3359375,-161.25080672554347,-119.9948992768595,-12.1109375,21.838109098200476,On,4.3203035049004495,On
2022-10-21 08:35:04,-163.453125,-161.12160326086956,-120.0287319214876,-12.071875,21.564192733443395,On,4.553186400545307,On
2022-10-21 08:35:06,-163.359375,-161.2204059103261,-120.27401859504133,-12.071875,21.564192733443395,On,4.553186400545307,On
2022-10-21 08:35:08,-163.2890625,-161.07600203804347,-120.11331353305785,-12.071875,21.706869137274275,On,4.601621554526405,On
2022-10-21 08:35:10,-163.3828125,-161.1748046875,-120.07102272727273,-12.071875,21.706869137274275,On,4.601621554526405,On
2022-10-21 08:35:12,-163.3359375,-161.09880264945653,-120.2317277892562,-12.071875,21.768527666613156,On,4.677219339292626,On
2022-10-21 08:35:14,-163.2421875,-161.2204059103261,-120.0963972107438,-12.05625,21.986661929559084,On,4.3248852640683415,On
2022-10-21 08:35:16,-163.359375,-161.12160326086956,-120.0963972107438,-12.11875,21.986661929559084,On,4.3248852640683415,On
2022-10-21 08:35:18,-163.453125,-161.19760529891303,-120.15560433884298,-12.134375,21.77528345621175,On,4.600103708563856,On
2022-10-21 08:35:20,-163.359375,-161.1748046875,-120.17252066115702,-12.05625,21.748518197642696,On,4.587751003404487,On
2022-10-21 08:35:22,-163.3828125,-161.1748046875,-120.13022985537191,-12.05625,21.748518197642696,On,4.587751003404487,On
2022-10-21 08:35:24,-163.40625,-161.19760529891303,-120.05410640495867,-12.0171875,21.8100155923992,On,4.42218909018278,On
2022-10-21 08:35:26,-163.453125,-161.1748046875,-120.0963972107438,-11.9703125,21.8100155923992,On,4.42218909018278,On
2022-10-21 08:35:28,-163.5,-161.19760529891303,-120.0963972107438,-11.9703125,21.792649397957263,On,4.562284155391706,On
2022-10-21 08:35:30,-163.4296875,-161.1444038722826,-120.0963972107438,-11.9703125,21.792649397957263,On,4.562284155391706,On
2022-10-21 08:35:32,-163.3125,-161.0456012228261,-120.18943698347107,-12.1734375,21.6130676921761,On,4.640060889576368,On
2022-10-21 08:35:34,-163.3828125,-161.1748046875,-120.01181559917356,-12.025,21.6130676921761,On,4.640060889576368,On
2022-10-21 08:35:36,-163.2890625,-161.1748046875,-120.0963972107438,-12.134375,21.881371057640646,On,4.459356597883478,On
2022-10-21 08:35:38,-163.359375,-161.07600203804347,-120.15560433884298,-12.0171875,21.59130060269533,On,4.645060857241582,On
2022-10-21 08:35:40,-163.3359375,-161.2204059103261,-120.07102272727273,-12.05625,22.021581648337612,On,4.391001237201197,On
2022-10-21 08:35:42,-163.21875,-161.2204059103261,-119.9948992768595,-12.05625,22.021581648337612,On,4.391001237201197,On
