Rt,temp_ch,temp_hex_f,temp_hex_b,temp_chamber,Heat F,Heat B
14:21:51,-136.72527,-71.48163,-58.423847,14.9206505,0,0
14:21:54,-136.68684,-71.437294,-58.39978,14.9586525,0,0
14:21:57,-136.67383,-71.45946,-58.42638,14.952317,0,0
14:22:00,-136.66145,-71.459465,-58.446014,14.959918,0,0
14:22:03,-136.7155,-71.48226,-58.508717,14.947885,0,0
14:22:06,-136.70703,-71.49746,-58.52202,14.967521,0,0
14:22:09,-136.70964,-71.50317,-58.553684,14.970052,0,0
14:22:12,-136.75,-71.52976,-58.565083,14.947251,0,0
14:22:15,-136.73633,-71.508865,-58.607517,14.975118,0,0
14:22:18,-136.73698,-71.5342,-58.656918,14.970685,0,0
14:22:21,-136.78777,-71.557,-58.67085,14.944718,0,0
14:22:24,-136.79753,-71.57473,-58.69745,14.951053,0,0
14:22:27,-136.75977,-71.56904,-58.722794,14.987785,0,0
14:22:30,-136.7819,-71.57346,-58.775997,14.970687,0,0
14:22:33,-136.80794,-71.579796,-58.80386,14.9529505,0,0
14:22:36,-136.79558,-71.63427,-58.846935,14.930785,0,0
14:22:39,-136.78125,-71.62033,-58.86467,14.951684,0,0
14:22:42,-136.80078,-71.6482,-58.9185,14.94915,0,0
14:22:45,-136.80469,-71.63807,-58.91913,14.951684,0,0
14:22:48,-136.82942,-71.681145,-58.952698,14.935851,0,0
14:22:51,-136.84245,-71.66974,-59.004,14.933319,0,0
14:22:54,-136.88086,-71.69128,-59.008434,14.940285,0,0
14:22:57,-136.86784,-71.71154,-59.052135,14.933316,0,0
14:23:00,-136.8802,-71.73941,-59.09583,14.918118,0,0
14:23:03,-136.89192,-71.75081,-59.100903,14.902284,0,0
14:23:06,-136.8802,-71.73498,-59.180706,14.908616,0,0
14:23:09,-136.89973,-71.732445,-59.169933,14.903552,0,0
14:23:12,-136.90495,-71.76284,-59.22377,14.8965845,0,0
14:23:15,-136.9616,-71.77107,-59.251007,14.901017,0,0
14:23:18,-136.93098,-71.812874,-59.299145,14.882649,0,0
14:23:21,-136.94792,-71.802734,-59.309906,14.909249,0,0
14:23:24,-136.98828,-71.84138,-59.346638,14.888985,0,0
14:23:27,-136.95833,-71.84138,-59.354233,14.917484,0,0
14:23:30,-136.9655,-71.84391,-59.41061,14.877583,0,0
14:23:33,-137.00977,-71.878746,-59.446075,14.893417,0,0
14:23:36,-137.0319,-71.87241,-59.479015,14.913685,0,0
14:23:39,-137.0319,-71.90282,-59.532215,14.901016,0,0
14:23:42,-137.01497,-71.88129,-59.542347,14.883285,0,0
14:23:45,-137.06445,-71.91485,-59.57655,14.881383,0,0
14:23:48,-137.08333,-71.938286,-59.614548,14.894683,0,0
14:23:51,-137.11653,-71.94842,-59.63798,14.896581,0,0
14:23:54,-137.11784,-71.942085,-59.665848,14.869983,0,0
14:23:57,-137.13802,-71.95602,-59.67535,14.887082,0,0
14:24:00,-137.16145,-71.971214,-59.729824,14.892783,0,0
14:24:03,-137.1634,-71.97375,-59.77035,14.87885,0,0
14:24:06,-137.21419,-72.02378,-59.80075,14.890251,0,0
14:24:09,-137.19336,-72.024414,-59.813416,14.8668165,0,0
14:24:12,-137.21094,-72.06559,-59.85902,14.876316,0,0
