Rt,temp_hex,temp_ch,temp_chamber,MV,Heater On
2022-09-16 09:08:46,19.8671875,12.0546875,164.0859375,0.0,False
2022-09-16 09:08:46,19.8359375,12.078125,164.1484375,1.9899912499420331,On
2022-09-16 09:08:49,19.875,12.0546875,164.203125,1.7314473971662767,On
2022-09-16 09:08:50,20.015625,12.1328125,164.1875,0.23711354516933725,On
2022-09-16 09:08:52,19.9296875,12.1171875,163.828125,1.3490326405910893,On
2022-09-16 09:08:54,19.9765625,12.1015625,163.9609375,0.8483295590433282,On
2022-09-16 09:08:56,19.9765625,12.1328125,163.7109375,0.9163258466869593,On
2022-09-16 09:08:58,20.0390625,19.984375,163.796875,0.18682713197073353,On
2022-09-16 09:08:59,19.90625,20.0234375,163.921875,1.7906546104862733,On
2022-09-16 09:09:01,20.0390625,20.0234375,163.9921875,0.2429267679381007,On
2022-09-16 09:09:03,20.109375,19.984375,171.03125,-0.6185869660517278,Off
2022-09-16 09:09:05,20.0625,20.109375,164.4375,-0.19569472640224325,Off
2022-09-16 09:09:06,20.1015625,20.078125,165.65625,-0.8146984805360894,Off
2022-09-16 09:09:08,20.125,20.0703125,165.828125,-1.262782156054015,Off
2022-09-16 09:09:10,20.0859375,20.1171875,165.875,-0.9892604241378381,Off
2022-09-16 09:09:12,20.078125,20.0703125,165.9453125,-1.06916598355841,Off
2022-09-16 09:09:14,20.1796875,20.03125,166.15625,-2.4655429476367603,Off
2022-09-16 09:09:15,20.125,20.109375,166.3828125,-2.0544250215555495,Off
2022-09-16 09:09:17,20.0625,20.09375,399.984375,-1.5353554641218765,Off
2022-09-16 09:09:19,20.1796875,20.0546875,203.9453125,-3.1276248851660715,Off
2022-09-16 09:09:21,20.1015625,19.9453125,167.9765625,-2.415664806797473,Off
2022-09-16 09:09:22,20.15625,19.9609375,165.9453125,-3.3151574152744434,Off
2022-09-16 09:09:24,20.203125,19.9921875,170.1875,-4.139278087545183,Off
2022-09-16 09:09:26,20.15625,20.046875,167.3515625,-3.8958395761496414,Off
2022-09-16 09:09:28,20.1328125,20.03125,167.375,-3.909594525654505,Off
2022-09-16 09:09:29,20.171875,20.0078125,166.0078125,-4.640267713280175,Off
2022-09-16 09:09:31,20.1328125,19.984375,165.9296875,-4.440058590204945,Off
2022-09-16 09:09:33,20.046875,20.0078125,165.8828125,-3.6349140926840975,Off
2022-09-16 09:09:35,20.1015625,19.8984375,165.96875,-4.441578851771909,Off
2022-09-16 09:09:37,20.1796875,19.921875,165.921875,-5.552951366285728,Off
2022-09-16 09:09:38,20.1484375,19.8984375,165.7109375,-5.437172158031565,Off
2022-09-16 09:09:40,20.1484375,19.8515625,165.9609375,-5.7143634501844645,Off
2022-09-16 09:09:42,20.1796875,19.9609375,165.421875,-6.361572564919654,Off
2022-09-16 09:09:44,20.1015625,19.921875,165.640625,-5.697704070677086,Off
2022-09-16 09:09:45,20.203125,19.8125,165.6328125,-7.17675494610641,Off
2022-09-16 09:09:47,20.125,19.921875,165.4921875,-6.51591531342987,Off
2022-09-16 09:09:49,20.1796875,19.8828125,165.4140625,-7.4559904609006535,Off
2022-09-16 09:09:51,20.15625,19.9375,165.1171875,-7.451934402451167,Off
2022-09-16 09:09:52,20.125,19.8828125,165.2734375,-7.353475369111959,Off
2022-09-16 09:09:54,20.203125,19.9375,165.421875,-8.556441440255645,Off
2022-09-16 09:09:56,20.15625,19.8828125,165.3828125,-8.292910320915581,Off
2022-09-16 09:09:58,20.0859375,19.8984375,165.234375,-7.728848698451898,Off
2022-09-16 09:09:59,20.203125,19.9375,165.4609375,-9.365268127058535,Off
2022-09-16 09:10:01,20.21875,19.921875,164.9765625,-9.852236769184417,Off
2022-09-16 09:10:03,20.15625,19.8984375,165.28125,-9.459216074172685,Off
